comparison,input_id,SYMBOL,ENTREZID,ENSEMBL,GENENAME,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,direction,significant
Microglia_1d_HI_vs_Control,Zc3h4,Zc3h4,330474,ENSMUSG00000059273,zinc finger CCCH-type containing 4,129.32909843927533,-0.17760881365619877,0.31833154114024403,-0.5579365871820772,0.5768876866695714,0.705600914593164,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Gng5,Gng5,14707,ENSMUSG00000068523,G protein subunit gamma 5,322.56199876353554,0.1217913516611353,0.21838610728492047,0.557688184359816,0.5770573274302173,0.7057355736975478,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Plekho1,Plekho1,67220,ENSMUSG00000015745,"pleckstrin homology domain containing, family O member 1",585.328138370725,0.08950139508900788,0.16052868624028402,0.55754144125393,0.5771575531646138,0.7057662145128288,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Usp31,Usp31,76179,ENSMUSG00000063317,ubiquitin specific peptidase 31,23.310650080813005,0.45533862513298456,0.8167843983853622,0.5574771335411257,0.5772014780014216,0.7057662145128288,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Mdh1,Mdh1,17449,ENSMUSG00000020321,"malate dehydrogenase 1, NAD (soluble)",1256.1538398985401,-0.11428991985813558,0.20504897592297347,-0.5573786425593684,0.577268754482396,0.705775663103503,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Rfc4,Rfc4,106344,ENSMUSG00000022881,replication factor C (activator 1) 4,113.80259443346819,0.22073763244761632,0.3963065194667398,0.556987133960439,0.577536219755227,0.7060298377038627,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Leprel4,Leprel4,NA,NA,NA,11.674252734825645,0.6424482079877544,1.154167270723049,0.5566335350900057,0.5777778365324326,0.7062523637151806,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Abcb10,Abcb10,56199,ENSMUSG00000031974,"ATP-binding cassette, sub-family B member 10",46.93706988199153,0.44814577686862445,0.8053205667149941,0.5564812267202719,0.5778819246475886,0.7063067516678582,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Snx24,Snx24,69226,ENSMUSG00000024535,sorting nexing 24,137.885380309546,0.181533553121496,0.32632526874810996,0.5562963414323318,0.5780082878064365,0.7063485291128396,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Whsc1l1,Whsc1l1,NA,NA,NA,231.36438306858588,-0.18033687600733153,0.32419715016801526,-0.5562568206224882,0.5780353006973871,0.7063485291128396,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Klf13,Klf13,50794,ENSMUSG00000052040,Kruppel-like transcription factor 13,324.4819865044935,-0.1272150521158179,0.2288125447845615,-0.5559793595914825,0.5782249649608266,0.706460592095024,Not_significant,FALSE
Microglia_1d_HI_vs_Control,2900011O08Rik,2900011O08Rik,NA,NA,NA,11.790351014289769,-0.6803553919168328,1.223774641625014,-0.5559482675776065,0.5782462203774745,0.706460592095024,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Pf4,Pf4,56744,ENSMUSG00000029373,platelet factor 4,577.02251552458,-0.17631347334756098,0.317348765888374,-0.5555826658219255,0.5784961840652159,0.7066931327088165,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Megf8,Megf8,269878,ENSMUSG00000045039,multiple EGF-like-domains 8,63.61029193106745,-0.26802137414818655,0.48279554128061397,-0.5551446756058693,0.5787957069458692,0.7069369359083828,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Kcnab3,Kcnab3,16499,ENSMUSG00000018470,"potassium voltage-gated channel, shaker-related subfamily, beta member 3",5.189487699219954,-1.1826235746795823,2.130406526261727,-0.5551163874599835,0.5788150545102048,0.7069369359083828,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Snrnp70,Snrnp70,20637,ENSMUSG00000063511,small nuclear ribonucleoprotein 70 (U1),738.449149039966,-0.10918456954568542,0.19674324384675546,-0.5549596896487585,0.5789222328544785,0.70699498235871,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Wwp2,Wwp2,66894,ENSMUSG00000031930,WW domain containing E3 ubiquitin protein ligase 2,398.8535474271755,0.16844144512760753,0.3037109953110901,0.5546109549147984,0.5791607942797614,0.7072134487743388,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Lsm8,Lsm8,76522,ENSMUSG00000044155,"LSM8 homolog, U6 small nuclear RNA associated",245.48549300053472,-0.1673453163946463,0.3018404664152001,-0.5544164385316465,0.579293878520668,0.7073030852196309,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Rasgrp4,Rasgrp4,233046,ENSMUSG00000030589,RAS guanyl releasing protein 4,16.394839999985525,-0.3764221248798068,0.6793220460901884,-0.554114395442176,0.5795005588415664,0.7073933031091109,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Zfp146,Zfp146,26465,ENSMUSG00000037029,zinc finger protein 146,27.33549242557137,-0.36989190275350753,0.6675456819344951,-0.5541072510297569,0.5795054479981776,0.7073933031091109,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Zdhhc16,Zdhhc16,74168,ENSMUSG00000025157,"zinc finger, DHHC domain containing 16",144.1590097760264,-0.3055847552676658,0.5515504495547985,-0.5540467884929262,0.5795468252775452,0.7073933031091109,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Rps6kc1,Rps6kc1,320119,ENSMUSG00000089872,ribosomal protein S6 kinase polypeptide 1,150.73847252848392,0.15007937124474757,0.2710484319050883,0.5536994631915086,0.5797845427155239,0.7076105859607033,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Ears2,Ears2,67417,ENSMUSG00000030871,"glutamyl-tRNA synthetase 2, mitochondrial",49.37240978415462,0.33189093821599175,0.5997075080756153,0.5534213491523348,0.5799749233344672,0.7077700567710158,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Jak1,Jak1,16451,ENSMUSG00000028530,Janus kinase 1,746.3267150523337,-0.0990594091128483,0.17909060852650835,-0.5531245324803611,0.5801781390094559,0.7079451563409936,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Anapc7,Anapc7,56317,ENSMUSG00000029466,anaphase promoting complex subunit 7,273.7200182120104,-0.1399653371623354,0.25325774933977674,-0.552659642309916,0.5804964933357301,0.7082271899069366,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Brpf3,Brpf3,268936,ENSMUSG00000063952,"bromodomain and PHD finger containing, 3",39.25324322069717,-0.3235944615349114,0.5855721043070321,-0.5526124949511625,0.5805287841668823,0.7082271899069366,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Sorbs3,Sorbs3,20410,ENSMUSG00000022091,sorbin and SH3 domain containing 3,22.491750036569925,0.46446497757047045,0.8407215127428102,0.5524599650783024,0.5806332563628192,0.7082817367653492,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Birc6,Birc6,12211,ENSMUSG00000024073,baculoviral IAP repeat-containing 6,389.04381492705465,0.20973183878248383,0.37977034989134995,0.5522596454475366,0.5807704745427978,0.7083486344229115,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Dffb,Dffb,13368,ENSMUSG00000029027,"DNA fragmentation factor, beta subunit",39.279978404788146,-0.4355693176092415,0.7887813332170087,-0.552205407590963,0.580807629878658,0.7083486344229115,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Ggcx,Ggcx,56316,ENSMUSG00000053460,gamma-glutamyl carboxylase,54.813593916216085,-0.3731085520569149,0.6757827504644703,-0.5521131632917158,0.5808708238681144,0.7083528145369782,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Zfp786,Zfp786,330301,ENSMUSG00000051499,zinc finger protein 786,3.461298366720125,1.1174993498200372,2.0246107451660222,0.5519576306152618,0.580977382242834,0.7084098697882787,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Ammecr1,Ammecr1,56068,ENSMUSG00000042225,AMMECR nuclear protein 1,3.3531661469125322,-0.9026796841176478,1.6363243231650015,-0.5516508380023785,0.5811875984753008,0.7085932946331925,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Arl5b,Arl5b,75869,ENSMUSG00000017418,ADP-ribosylation factor-like 5B,70.25903591006285,-0.24589181752497727,0.44596410843302936,-0.5513713163800557,0.5813791594303852,0.708704352276028,Not_significant,FALSE
Microglia_1d_HI_vs_Control,AI450353,AI450353,103729,NA,expressed sequence AI450353,3.857780844036995,1.1534527632950178,2.092076780879305,0.5513434180987463,0.5813982802210446,0.708704352276028,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Usp9x,Usp9x,22284,ENSMUSG00000031010,"ubiquitin specific peptidase 9, X chromosome",148.1422611617736,-0.20250885278332087,0.36743171333942704,-0.5511469082045368,0.5815329715641702,0.7087956374926516,Not_significant,FALSE
Microglia_1d_HI_vs_Control,C2,C2,12263,ENSMUSG00000024371,complement C2,23.12476984361021,-0.443214115358977,0.8049381793964016,-0.5506188260213096,0.581895000663784,0.7091639637909684,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Abcc4,Abcc4,239273,ENSMUSG00000032849,"ATP-binding cassette, sub-family C member 4",13.522610861345347,0.5806609289839199,1.0554549839171137,0.5501522450809896,0.5822149549189299,0.7094809423914413,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Flnb,Flnb,286940,ENSMUSG00000025278,"filamin, beta",80.10866398365162,0.2862761585871928,0.5204532132052193,0.5500516690523565,0.5822839349122578,0.7094920526966259,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Pcbp3,Pcbp3,59093,ENSMUSG00000001120,poly(rC) binding protein 3,4.471564150953354,-1.1876132126581436,2.1601228408567166,-0.5497896648262511,0.5824636482312908,0.7096380714265275,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Tfb2m,Tfb2m,15278,ENSMUSG00000026492,"transcription factor B2, mitochondrial",13.86463040474594,0.3818289256404197,0.6946740403242474,0.549651928064271,0.5825581346882301,0.7096802356177309,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Wwtr1,Wwtr1,97064,ENSMUSG00000027803,WW domain containing transcription regulator 1,5.067377346118515,-1.0360603614853852,1.8852552984775157,-0.5495597133831589,0.5826213973135228,0.7096843577553825,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Gm15910,Gm15910,100504616,ENSMUSG00000087480,predicted gene 15910,3.827647657282576,-1.344418535021104,2.446871324466105,-0.549443904785001,0.5827008507654889,0.7097081988770501,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Arl8a,Arl8a,68724,ENSMUSG00000026426,ADP-ribosylation factor-like 8A,320.9598631216158,-0.17853868294337655,0.3250252388900271,-0.5493071355107455,0.5827946913367852,0.70974955628068,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Nt5dc3,Nt5dc3,103466,ENSMUSG00000054027,5'-nucleotidase domain containing 3,10.411593896825638,-0.5946600867835476,1.0833045215248636,-0.5489316023037565,0.583052389632438,0.7099904368564323,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Dtnbp1,Dtnbp1,94245,ENSMUSG00000057531,dystrobrevin binding protein 1,314.61786497812614,0.11667349811028052,0.2126275074178279,0.5487225031567009,0.5831959006208378,0.7100922348631775,Not_significant,FALSE
Microglia_1d_HI_vs_Control,E130311K13Rik,E130311K13Rik,329659,ENSMUSG00000048581,RIKEN cDNA E130311K13 gene,16.597954629391335,-0.46198116639263975,0.8423012576710167,-0.5484749811130863,0.5833658036739866,0.7102261433121817,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Xrn2,Xrn2,24128,ENSMUSG00000027433,5'-3' exoribonuclease 2,514.324507170371,-0.10985235257723538,0.2003626731673991,-0.5482675532356063,0.5835082032218153,0.7102666516248508,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Rwdd2b,Rwdd2b,53858,ENSMUSG00000041079,RWD domain containing 2B,41.39078857003155,-0.42035174965949623,0.7667127650257292,-0.5482519254070202,0.5835189324056,0.7102666516248508,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Dtx3,Dtx3,80904,ENSMUSG00000040415,"deltex 3, E3 ubiquitin ligase",97.76802446422187,0.21871118547711893,0.39898908684493234,0.5481633274900106,0.5835797604654721,0.7102677470770975,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Nrn1,Nrn1,68404,ENSMUSG00000039114,neuritin 1,6.8704959112389785,-0.7893855831183751,1.4403897112318509,-0.5480361161725297,0.5836671042270375,0.710300626097784,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Rbm4b,Rbm4b,66704,ENSMUSG00000033760,RNA binding motif protein 4B,39.70615164321496,-0.38936871245113247,0.7106229233352648,-0.5479259107258382,0.5837427766176234,0.710300626097784,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Traf3ip1,Traf3ip1,74019,ENSMUSG00000034292,TRAF3 interacting protein 1,7.517413086165817,-0.5885852088710267,1.0743308711202462,-0.5478621388374386,0.5837865675682175,0.710300626097784,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Zbtb8os,Zbtb8os,67106,ENSMUSG00000057572,zinc finger and BTB domain containing 8 opposite strand,42.08451434888084,0.2721032146068077,0.4968875562478092,0.5476152726817405,0.5839561003160443,0.7104339664284292,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Bivm,Bivm,246229,ENSMUSG00000041684,"basic, immunoglobulin-like variable motif containing",44.43406621945095,-0.2944717312332235,0.5379749097389578,-0.547370752617646,0.5841240445046358,0.7105653469638658,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Clk3,Clk3,102414,ENSMUSG00000032316,CDC-like kinase 3,354.63804993522325,-0.1441730399715923,0.26349931304133156,-0.5471476881952169,0.5842772718810096,0.7106787999110967,Not_significant,FALSE
Microglia_1d_HI_vs_Control,BC005764,BC005764,NA,NA,NA,16.643034436956544,-0.4747524284618106,0.867873666825195,-0.5470294198446214,0.5843585203440049,0.7107046878519392,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Hivep3,Hivep3,16656,ENSMUSG00000028634,human immunodeficiency virus type I enhancer binding protein 3,104.62128765540507,0.24004934766985986,0.43912051454925094,0.5466593787271954,0.5846127666161054,0.7109409511526863,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Tmed8,Tmed8,382620,ENSMUSG00000034111,transmembrane p24 trafficking protein 8,26.594645847168664,-0.4670447614779914,0.8547534444737175,-0.5464087503801248,0.584784996489289,0.711077436995081,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Hdac1,Hdac1,433759,ENSMUSG00000028800,histone deacetylase 1,104.90731894203925,0.15000172256606178,0.27458605175279055,0.546283110917477,0.584871343838564,0.7111094755000678,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Mocs3,Mocs3,69372,ENSMUSG00000074576,molybdenum cofactor synthesis 3,17.06233479835321,-0.5649556603754863,1.0343892736380718,-0.5461731620519121,0.5849469124842587,0.711128403606876,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Commd7,Commd7,99311,ENSMUSG00000056941,COMM domain containing 7,647.6203635427086,-0.13293614157020023,0.24352583664330993,-0.5458810588747123,0.5851476991396933,0.7112324353260554,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Rnasek,Rnasek,52898,ENSMUSG00000093989,"ribonuclease, RNase K",1518.3748483311583,0.10187194690577549,0.18664225313581206,0.5458139579554228,0.5851938276701352,0.7112324353260554,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Trit1,Trit1,66966,ENSMUSG00000028653,tRNA isopentenyltransferase 1,96.6750198636109,-0.1941102530514389,0.35565217241831476,-0.545786777377331,0.5852125134407435,0.7112324353260554,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Fam188b,Fam188b,NA,NA,NA,8.48314291784598,-0.9572352554064063,1.7547946694040386,-0.5454970157457234,0.5854117324423653,0.7114016049325247,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Prr3,Prr3,75210,ENSMUSG00000038500,proline-rich polypeptide 3,52.4311468291784,0.2697712561502686,0.4955723656434631,0.5443629928799422,0.5861917066896178,0.7122122147050958,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Fbxw5,Fbxw5,30839,ENSMUSG00000015095,F-box and WD-40 domain protein 5,298.2817006934595,0.1593542630657188,0.29278858713185707,0.5442639162501022,0.5862598739003488,0.7122122147050958,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Aar2,Aar2,68295,ENSMUSG00000027628,AAR2 splicing factor homolog,133.3706873461455,0.20812978898634718,0.38244055875917676,0.5442147393090876,0.5862937102365098,0.7122122147050958,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Xrcc6bp1,Xrcc6bp1,NA,NA,NA,45.899490070602944,0.351082548902093,0.6451615105831141,0.5441777650138727,0.5863191511034104,0.7122122147050958,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Fnbp4,Fnbp4,55935,ENSMUSG00000008200,formin binding protein 4,178.3257744015143,-0.18764196860988702,0.34489788287538087,-0.544050798588654,0.5864065166633705,0.712245340796707,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Ormdl3,Ormdl3,66612,ENSMUSG00000038150,ORM1-like 3 (S. cerevisiae),115.41769932246383,-0.32623258604861144,0.5998895303455591,-0.5438211029632224,0.5865645854902513,0.7123643270038382,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Farp2,Farp2,227377,ENSMUSG00000034066,"FERM, RhoGEF and pleckstrin domain protein 2",17.140019877892172,-0.5516571263877637,1.0151380898909297,-0.543430624740951,0.58683334482206,0.7126177052080999,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Zgpat,Zgpat,229007,ENSMUSG00000027582,"zinc finger, CCCH-type with G patch domain",105.1915855386135,0.1999692449602484,0.3680435922574605,0.5433303259912818,0.5869023879053696,0.7126285320617193,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Noxred1,Noxred1,71275,ENSMUSG00000072919,NADP+ dependent oxidoreductase domain containing 1,5.20557379535825,-0.7606675578515396,1.4002399323806878,-0.543240869126088,0.5869639708883974,0.7126302994232007,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Med28,Med28,66999,ENSMUSG00000015804,mediator complex subunit 28,697.8038737086323,0.144019667424758,0.2652163164509489,0.5430271762762909,0.5871110912540067,0.7127359063343734,Not_significant,FALSE
Microglia_1d_HI_vs_Control,D130040H23Rik,D130040H23Rik,NA,NA,NA,7.563829305774114,0.6875615755974219,1.2665041453131562,0.5428814253327336,0.5872114456879816,0.7127847249379309,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Synj2bp,Synj2bp,24071,ENSMUSG00000090935,synaptojanin 2 binding protein,128.84679666913485,-0.2569685437488699,0.4734784824404073,-0.5427248613799728,0.5873192540894095,0.7128425805906485,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Ptpmt1,Ptpmt1,66461,ENSMUSG00000063235,"protein tyrosine phosphatase, mitochondrial 1",211.00485982989585,0.1096283541950266,0.20210611922398197,0.5424296632678011,0.5875225495312688,0.7130163072951667,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Tmf1,Tmf1,232286,ENSMUSG00000030059,TATA element modulatory factor 1,500.16609663090486,-0.12266822731965561,0.2263038100469947,-0.5420510918228998,0.587783309713442,0.7132597303904694,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Tcf3,Tcf3,21423,ENSMUSG00000020167,transcription factor 3,255.06695926050827,-0.18741540053041375,0.3459268257579017,-0.5417775858226652,0.5879717340691115,0.7134153349904904,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Tyk2,Tyk2,54721,ENSMUSG00000032175,tyrosine kinase 2,162.86568725645847,-0.24161836295846892,0.4463520328844853,-0.5413179400058857,0.5882884571660032,0.7137265630393561,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Ppa2,Ppa2,74776,ENSMUSG00000028013,pyrophosphatase (inorganic) 2,161.52304551440326,-0.16109392538067815,0.2978184131163343,-0.5409132487646134,0.5885673785622973,0.7139483129816587,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Rab9,Rab9,56382,ENSMUSG00000079316,"RAB9, member RAS oncogene family",92.98264086185442,-0.18490242089962142,0.3419760293531908,-0.5406882501365476,0.5887224785863499,0.7139483129816587,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Hey1,Hey1,15213,ENSMUSG00000040289,hairy/enhancer-of-split related with YRPW motif 1,5.971634995318325,-1.1385310959711952,2.1057099151956082,-0.5406875314377917,0.5887229740426929,0.7139483129816587,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Fbxw11,Fbxw11,103583,ENSMUSG00000020271,F-box and WD-40 domain protein 11,421.044024243115,-0.14819287653882507,0.2741021233443036,-0.5406484077202053,0.5887499454304559,0.7139483129816587,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Xrcc3,Xrcc3,74335,ENSMUSG00000021287,X-ray repair complementing defective repair in Chinese hamster cells 3,33.33532790165841,-0.455573644930066,0.8426939200934415,-0.5406157966341446,0.5887724275297614,0.7139483129816587,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Auts2,Auts2,319974,ENSMUSG00000029673,autism susceptibility candidate 2,6.490930190899067,-1.1142394886855354,2.0622812703647257,-0.5402946264883044,0.5889938635629388,0.7140521947629968,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Fbxo6,Fbxo6,50762,ENSMUSG00000055401,F-box protein 6,133.2662980568194,0.18085732176525324,0.3348265046788473,0.5401523452831927,0.5890919739610971,0.7140521947629968,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Cetn2,Cetn2,26370,ENSMUSG00000031347,centrin 2,237.69964817683606,0.19900625992553156,0.3684599946064122,0.5401027596988092,0.5891261676097481,0.7140521947629968,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Tmem14c,Tmem14c,66154,ENSMUSG00000021361,transmembrane protein 14C,749.9967466213088,-0.1124065851935234,0.20813795699438223,-0.5400580788662076,0.5891569797823561,0.7140521947629968,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Rpl15,Rpl15,66480,ENSMUSG00000012405,ribosomal protein L15,109.16796598083623,-0.14672300708222832,0.27170318676556954,-0.5400120949218885,0.5891886913650488,0.7140521947629968,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Cep85,Cep85,70012,ENSMUSG00000037443,centrosomal protein 85,64.62682773304692,0.3462833097681187,0.6413042169541986,0.5399673050845539,0.5892195802212377,0.7140521947629968,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Asic1,Asic1,11419,ENSMUSG00000023017,acid-sensing ion channel 1,4.950206069650022,-1.0565291851695182,1.9591838439648133,-0.5392700580009955,0.5897005258933732,0.7145619704414946,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Sfxn2,Sfxn2,94279,ENSMUSG00000025036,sideroflexin 2,108.44512951070384,0.31190532223875556,0.5785546710739051,0.5391112332734281,0.5898101049889233,0.7146216892587118,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Slc39a4,Slc39a4,72027,ENSMUSG00000063354,"solute carrier family 39 (zinc transporter), member 4",11.066611397017072,-0.6780039900905249,1.2584279645151042,-0.5387706004703833,0.5900451518871517,0.7148163757614058,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Tapt1,Tapt1,231225,ENSMUSG00000046985,transmembrane anterior posterior transformation 1,37.67200261093004,-0.4073035942139401,0.7560961619682218,-0.5386928471554109,0.5900988100656138,0.7148163757614058,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Prelid2,Prelid2,77619,ENSMUSG00000056671,PRELI domain containing 2,39.655715772404584,0.23842221865490268,0.44265699718293755,0.5386161749892537,0.5901517243355852,0.7148163757614058,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Gm9776,Gm9776,328309,ENSMUSG00000042857,predicted gene 9776,15.570690781459303,-0.4907146891377773,0.9112283816618539,-0.5385199791986678,0.590218115664549,0.7148237386936679,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Dbnl,Dbnl,13169,ENSMUSG00000020476,drebrin-like,1107.285746051778,-0.12571181496157607,0.23359852256848454,-0.5381532964307207,0.5904712201924867,0.7150157409327498,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Tmem42,Tmem42,66079,ENSMUSG00000066233,transmembrane protein 42,54.28950904580032,0.21951466615791795,0.4079322423744897,0.5381155087917744,0.5904973061297465,0.7150157409327498,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Zfp558,Zfp558,72230,ENSMUSG00000074500,zinc finger protein 558,12.50887655436704,-0.602510938203663,1.121022121695294,-0.5374656989752358,0.5909459722475312,0.7154458801055423,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Acer3,Acer3,66190,ENSMUSG00000030760,alkaline ceramidase 3,288.207313645729,-0.11532705189682546,0.21459143121969684,-0.5374261742014975,0.5909732674850877,0.7154458801055423,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Pik3c3,Pik3c3,225326,ENSMUSG00000033628,phosphatidylinositol 3-kinase catalytic subunit type 3,82.08610110919226,-0.19394766583362988,0.3613290079339283,-0.5367619581461742,0.591432052212869,0.7159281669724158,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Wscd1,Wscd1,216881,ENSMUSG00000020811,WSC domain containing 1,11.251146208327626,-0.5594115975781553,1.0430835806687575,-0.5363056306758245,0.5917473397609285,0.7162366698168428,Not_significant,FALSE
Microglia_1d_HI_vs_Control,6330549D23Rik,6330549D23Rik,229613,ENSMUSG00000121819,RIKEN cDNA 6330549D23 gene,20.768467190284266,0.3162778768361626,0.5909094264851777,0.5352391799153268,0.592484476895366,0.7170548919648922,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Pus10,Pus10,74467,ENSMUSG00000020280,pseudouridylate synthase 10,92.37674747633336,0.17539319161363592,0.32779485876916836,0.5350699894202642,0.5926014610741517,0.7170548919648922,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Mthfr,Mthfr,17769,ENSMUSG00000029009,methylenetetrahydrofolate reductase,89.54621498044328,0.22581025651786218,0.4220239007177955,0.5350650902325552,0.5926048487003138,0.7170548919648922,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Ntan1,Ntan1,18203,ENSMUSG00000022681,N-terminal Asn amidase,185.2707509802668,0.21281413504855762,0.39820693209947366,0.5344310153681499,0.593043365413498,0.7175122465170252,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Ifngr2,Ifngr2,15980,ENSMUSG00000022965,interferon gamma receptor 2,940.4905667379907,-0.10024833350274594,0.18768689333843222,-0.5341253814776544,0.5932547903440686,0.7176947815819027,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Snhg12,Snhg12,100039864,ENSMUSG00000086290,small nucleolar RNA host gene 12,71.16511319475266,0.2674635087511326,0.5012027567487521,0.5336433312660516,0.5935883229633521,0.7180249850746733,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Rsbn1l,Rsbn1l,242860,ENSMUSG00000039968,round spermatid basic protein 1-like,47.13012557829915,0.23460749856210034,0.43984629370549205,0.5333851891433385,0.5937669678941337,0.7181677827820465,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Pold1,Pold1,18971,ENSMUSG00000038644,"polymerase (DNA directed), delta 1, catalytic subunit",183.32327468840947,-0.22004484092449597,0.4130923611771805,-0.5326770998559229,0.5942571209640017,0.718687285476056,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Egr4,Egr4,13656,ENSMUSG00000071341,early growth response 4,14.391050868909488,0.6229217350904359,1.1696684838870868,0.5325626394756904,0.5943363700138291,0.7187097905727888,Not_significant,FALSE
Microglia_1d_HI_vs_Control,Hmgn2,Hmgn2,15331,ENSMUSG00000003038,high mobility group nucleosomal binding domain 2,124.4181446249695,-0.1507005975154629,0.28312868263485136,-0.5322689178398085,0.5945397564642974,0.7188823906972915,Not_significant,FALSE
