gene_symbol,n_groups,mean_log2FC
Sacm1l,3,-0.32633230280486647
Ak2,3,0.1841036993738807
Scn1b,3,0.29924799107513766
Aig1,3,-0.2743300090632416
Pak3,3,-0.022023615860386803
Pak5,3,-0.2375787918356107
Asb3,3,-0.23480162918982192
Mvb12b,3,0.022980650523480972
Scn8a,3,0.257227703088422
Mus81,3,0.12282312288116512
Zdhhc21,3,-0.010288345944192052
Araf,3,0.003948371334846564
Ascc3,3,-0.03805481362489764
Zdhhc2,3,-0.3677026239311939
Mtss1,3,-0.04957743347127447
Mtrf1l,3,-0.31339972308097086
Zdhhc5,3,-0.11165922061413561
Zfp2,3,-0.029088937803293285
Arf6,3,0.20154233582726522
Scap,3,0.08448887967109574
Ndufv2,3,0.010153063467825005
Scai,3,0.28317179365714884
Armcx6,3,0.286467917415394
Nabp2,3,0.27855178898289984
Scamp1,3,-0.25168720509736975
Nab1,3,-0.3278240386006982
Ost4,3,0.3227349266159886
Neat1,3,0.003995145636302951
Arf1,3,0.07510365558140414
Zeb2,3,-0.08886125247373715
Naa35,3,-0.11627256923297263
Scamp5,3,0.12952029168966006
Naa25,3,-0.08440091817238767
Scand1,3,0.3521829815311062
Arnt2,3,0.16123348236321702
Arpp19,3,-0.22352425293201825
Sall1,3,-0.202564535249077
Pacsin2,3,0.04804669072729931
Pacsin3,3,0.3420892536434696
Safb2,3,0.350139562975209
Arcn1,3,-0.16910292140929695
Arpc4,3,0.23968772909443423
Scarb2,3,0.335235677094795
Myrip,3,0.32654309638553075
Nedd1,3,-0.16563388454323824
Scarf2,3,1.9359810187075055
Arc,3,0.6472878965983283
Nedd8,3,0.14172714507405557
Scd1,3,-0.3464587433751734
Nefm,3,-0.023944346838757458
Zfp236,3,-0.16860917701032263
Mob1a,3,-0.3242497775290447
Notch1,3,-0.018963973115802522
Rsbn1l,3,-0.1434883206641758
Nnt,3,-0.11170127186744283
Map7d1,3,1.0573656615108709
Sgsm1,3,-0.200988564902159
BC065397,3,9.921538348310172
BC051226,3,0.06045985145951752
Sgms1,3,0.035158351165356844
Sgk3,3,0.20271965787698054
Atp5h,3,0.0930231780115402
Mapk6,3,0.08517185313923163
Mapk8,3,-0.2753713644461302
BC024063,3,-0.24898702615068552
Nmt2,3,-0.1478671701138917
Rsf1,3,-0.029367132454240896
Mapk9,3,-0.08830445500952451
Bach2,3,0.2514855498100107
Bad,3,0.23500212391580153
Map3k4,3,-0.08405898915457914
Bag4,3,-0.04691761072189227
Pclo,3,0.1797042208265319
Map3k13,3,-0.12353026994388697
Ybx1,3,-0.1258604809885974
Bahcc1,3,-0.13593217972898597
Zfp64,3,0.29436327595302464
Sh3bgrl3,3,0.009746004391032423
Rnf25,3,0.1992835555895858
Map2k5,3,0.2994261154338729
Rnf24,3,-0.12233494296909012
Basp1,3,0.3108164440036176
Map2,3,0.1455525800285644
Rnf220,3,0.1977409462419235
Noct,3,-0.08004233239471253
Rnf38,3,-0.037835079120406866
Zfp426,3,-0.2642205615409681
Mapre1,3,-0.06592013959840949
Sft2d1,3,-0.08600463380999711
Rnf5,3,0.12247987960680765
Alkbh7,3,0.4335833355983874
Rsrp1,3,0.24319460484636315
Zfp26,3,-0.28770632102622823
Rspry1,3,0.044376375402823076
Mbip,3,-0.31975280976462866
Mbd6,3,-0.002922441329379725
Pcdhgc3,3,-0.3242187089404246
Mbd2,3,-0.19507678867564582
Aebp2,3,-0.19432019811736018
Pcdhgc5,3,0.12274733815061777
Zfp266,3,-0.25288719985042435
Matr3,3,-0.5025027527754063
Alkbh8,3,0.06611005324286744
Mat2a,3,-0.2121184924960323
BC005537,3,-0.18449709561966512
Mast4,3,0.17830013474734233
Mast3,3,0.2287548736873756
Mast2,3,-0.05775529053805596
Mars2,3,-0.12759346746533226
Mark4,3,0.05763198042254413
Sfxn3,3,0.17465492243509734
Mark2,3,0.15880561337075125
Sfxn5,3,0.5876732150218098
Marf1,3,-0.05523358026078054
Rnf40,3,0.23087193219367905
Rnf4,3,-0.1972014498379343
B9d1,3,0.13703349314721475
Yes1,3,-0.10822172071374253
Rpl5,3,-0.35398550784286864
Rsad2,3,-0.44390241331403385
Map1a,3,0.19340659973735536
Sh3gl2,3,-0.3273605682035188
Luc7l3,3,-0.21669120430988034
Lysmd3,3,0.03855419007402331
Lysmd2,3,0.8438224864187177
Pcsk1n,3,0.38435006154441026
Bcl10,3,0.044190535087182695
Nop53,3,0.12267371645425353
Xrcc2,3,-0.10163006584558076
Pcx,3,0.25572205620759025
Ly6h,3,0.18272132638408106
Bcl2,3,0.32093820334124795
Pcyox1,3,0.04425650743512038
Nop56,3,0.1690262751319755
Nos1,3,0.4974431873288473
Lurap1,3,0.3281404782566756
Zfp142,3,0.06856328386124066
Pcyt1a,3,-0.2644572678982491
Lyst,3,0.1841796632810492
Bcl7a,3,-0.01420514407042986
Bcl7b,3,-0.062200060140490454
Ogfr,3,0.1595615688148783
Bcl9l,3,0.2143375600031529
Bclaf1,3,-0.08191485166811262
Sil1,3,-0.057934561673348296
Lsm7,3,0.5317341566868568
Lsm5,3,0.02961416229641947
Rrm1,3,-0.10662570498479015
Lsm3,3,-0.14721560824537608
Lsm14a,3,0.19807471759505882
Sipa1l2,3,0.1174931421229621
Bcs1l,3,0.21024068104301685
Xpo5,3,0.02060078854264838
Lysmd4,3,0.018980208669854268
Lzts2,3,0.31993076555850697
Nol3,3,0.26728576352544514
Rrp36,3,0.2720212762042072
Rrs1,3,0.9448971618772299
Manea,3,-0.22308024981699423
Man2b2,3,0.0272555799986778
Man2a2,3,0.2203065051030439
Sh3gl3,3,1.1012574310199568
Xylt1,3,0.47946912199934677
Bbs5,3,-0.325547296718004
Sh3glb2,3,0.19255025786079405
Bbx,3,0.3335340159273332
Mamdc4,3,-0.5434956444607241
Ap4s1,3,-0.09293241161894972
Rrp7a,3,0.022423994017501243
Xxylt1,3,-1.9385585459489434
Magoh,3,-0.17175898327846095
Bcap31,3,-0.09438364797817482
Rpl7,3,-0.15806284917476934
Magi2,3,0.23675194075169803
Magi1,3,0.03626781787692903
Mageh1,3,0.31935878184110866
Magee1,3,-0.3702753398886836
Rnf216,3,-0.0927117768736625
Sharpin,3,-0.15584227544720253
Mafk,3,0.3127830741673613
Bcar1,3,0.26214222845119634
Bcas2,3,-0.08498010281688693
Madd,3,0.17804326615222577
Xrn1,3,0.17239342868535124
Mad1l1,3,0.3416848043960482
Xrcc6,3,0.01868423077468718
Pcnx4,3,0.09256941799383189
Apbb2,3,-0.09262457564647883
Mbtps2,3,-0.3166882436803215
Mcam,3,-0.06305416107410786
Mgat5,3,0.24552487308236537
Atp6v0a2,3,-0.16587478810581235
Nit1,3,-0.1721312876978802
Rtn2,3,0.21525795890284466
Rpl37rt,3,-0.2743776354372228
Robo2,3,0.10782068370173846
Pccb,3,-0.10294796440978042
Senp5,3,-0.0774542529962271
Pcdh1,3,0.25662277425097296
Atp6v1a,3,-0.09870575314147582
Zbed5,3,-0.11901931661039829
Agap2,3,0.08491974277621467
Agap1,3,0.06127803480915476
Mgmt,3,10.33692298530587
Aftph,3,0.039610084972385384
Pcdh17,3,-0.017703918508637995
Aph1b,3,-0.28484069147065316
Mgat4a,3,0.10460629620955882
Atp7a,3,0.10996498190643571
Mga,3,0.4150996994213867
Nkain3,3,-0.20305560775735365
Mfsd8,3,-0.2803372036077696
Ywhaq,3,-0.23148854480254225
Mfsd14b,3,-0.3119092218580789
Mfsd14a,3,-0.2084259977578064
Atp9a,3,0.208559991149626
Mfsd10,3,0.038853972913679535
Ywhag,3,-0.21485496168636897
Afg3l2,3,0.2862795349918293
Septin5,3,0.09817914894329606
Mff,3,-0.189831844972286
Mid2,3,-0.1770320147710024
Mideas,3,0.2745127052061312
Atpif1,3,0.17201375016039977
Agmo,3,-0.338638263927848
Atp5if1,3,0.053103358701548864
Selenow,3,0.3329799772661591
Mmp17,3,-0.2190323255381429
Mmp16,3,0.33912009222890466
Pbrm1,3,-0.011208508216606995
Atp5j,3,0.06327335658335928
Mmd,3,-0.3691796678540248
Sema3d,3,-0.019343863970917696
Sema3g,3,0.4872792222741738
Atp5j2,3,0.192783085947119
Mllt1,3,0.44263713119090253
Mlh3,3,0.023061059871840282
Rtn4rl2,3,0.12459916945592615
Oprm1,3,1.4436231242378381
Sema5a,3,-0.24650286199224328
Midn,3,0.15363985253643722
Mirg,3,-0.023167852921544663
Sema5b,3,0.024688319644491794
Zbtb39,3,0.1232518852230687
Zfp248,3,-0.25886928315110697
Mink1,3,0.17908746464141082
Mindy3,3,-0.0620864750528655
Apip,3,0.13139341581188468
Nipa1,3,0.07726320747486817
Zfp622,3,0.18601011596037806
Zbtb11,3,-0.11376245862549539
Nipa2,3,-0.29844755984802435
Api5,3,-0.22300764904703493
Atp6ap2,3,-0.35865895430009403
Nipbl,3,0.12345713621307197
Mfap3l,3,-0.16189874153509173
Serbp1,3,0.031010385325938333
Mcat,3,0.21395595315642016
Mdc1,3,0.19188149533532597
Mecp2,3,0.29741850463552627
Axl,3,0.24703722124664532
Setd1b,3,0.07693598249433833
Setd2,3,0.06084399561970433
Rtkn2,3,-2.239072780214767
Mdp1,3,0.21479130542479324
Setd6,3,0.1709212164903669
Mdm2,3,-0.12553297675099234
Apc2,3,0.3204776644876908
Setx,3,0.40696616999547447
Sez6,3,0.15089248548679168
Sez6l,3,0.05251633060261766
Apc,3,0.21104218292047336
Ypel2,3,-0.3069857829584788
Mcur1,3,0.14090688441559748
Nkx2-1,3,2.632360346107544
Apbb3,3,0.28900516906061
Mcts1,3,-0.29163524142780334
Mcrs1,3,0.2629495601150045
Rnft2,3,-1.0136260926711054
Mcrip1,3,-0.05244707742251903
B230219D22Rik,3,-0.2949770168632126
Ccdc107,3,0.2442857761665916
Rnf7,3,-0.08128175096760819
Mcl1,3,-0.2083518819731644
Pcdhgb1,3,0.15453892765225455
Yod1,3,-0.22964548679948465
B3galt2,3,-0.3437392957434582
Afap1,3,0.07616515440292934
B3galt5,3,0.2637442301415334
Med1,3,-0.07115381131303433
Afdn,3,0.13764756586405894
Mfap1b,3,-0.09432694987517787
Megf9,3,0.22313398239431295
Mex3c,3,-0.3108374152530862
Pcdh9,3,-0.2712475101269385
Ywhab,3,-0.3685339714854055
Mettl5,3,-0.23835106537293294
Apex2,3,0.1457561440261933
Pcdhac2,3,0.10276520568270077
Mettl17,3,-0.2789567943751743
Atrnl1,3,-0.07943778472793177
Serp2,3,0.34761704562165585
Atxn1l,3,0.08719069584014823
Pcdhb18,3,-0.3469164395492534
Serpinb9,3,-0.1423075518186907
Opcml,3,-0.09966800414920833
Pcdhb19,3,0.5688273977035228
Megf8,3,0.25165814571284245
Apcdd1,3,0.4145874342175965
Serpinh1,3,-0.10690341253602569
Rnpep,3,0.13653475093020714
Megf10,3,-0.1606907953834664
Ythdf2,3,-0.2801403385195292
Mef2c,3,-0.38245064768820725
Ythdf1,3,-0.15025073465544822
Sertad2,3,-0.23893048590335467
Pcdhga11,3,-0.09565559775639475
Med31,3,-0.4338009277628048
Aff1,3,0.3084160634742199
Aup1,3,0.034908225536537545
Nkiras2,3,0.36508310355376855
Med13l,3,-0.05546191632295777
Rtl8a,3,-0.10515213456171157
Ccdc106,3,0.24051172620625288
Hypk,3,0.48354710962410885
Igdcc4,3,-0.14866854551247521
Fat3,3,0.5443499616546924
Farsa,3,0.2596832117725346
Tmem143,3,0.30906014298403206
Fasn,3,-0.07484416528286623
Fastk,3,0.10230514750413602
Tmem141,3,0.1728660802463386
Prr7,3,0.20200248064054482
Fat1,3,0.11568243171462873
Cox20,3,0.4425216653335323
Fam171b,3,-0.07107427001539683
Faxc,3,0.17400191757564057
Prr3,3,0.10802077376710346
Tmem132d,3,0.631751019821955
Prr14l,3,0.08052207158855033
Fbxl15,3,0.0990272675960803
Tmem132b,3,0.3072323079723595
Coro2b,3,0.19582270456914683
Tmem14c,3,0.20512309868751472
Fam98c,3,0.12103444794377238
Cox6a1,3,0.1456323846665346
Fam8a1,3,-0.1808729784158098
Rap2a,3,0.1372565901763659
Rap2b,3,0.248132086810728
Fam193a,3,0.02965387243028514
4930447C04Rik,3,-0.24302735288114743
Cox7c,3,0.21332293769591265
Ube2j1,3,-0.1948950299856407
Fam210a,3,-0.04296442810984066
Zmat5,3,0.014029776912794098
Fam219a,3,0.21375861445335
Fam222b,3,-0.030482032471710968
Tmem161a,3,0.28494982057761975
Fam241a,3,5.124337087171302
Tmem151b,3,0.196710668199536
Fam43b,3,2.655272810111935
4930503L19Rik,3,-0.13755246024897028
Fbxl18,3,0.2231258078966273
Coro2a,3,0.1249022476037715
Fbxl3,3,-0.1875467383309151
Ube2ql1,3,-0.05898666167767053
Fcf1,3,-0.2447425121220972
5930430L01Rik,3,0.5494751717580446
Coq10a,3,0.04452420182027463
Tmed3,3,-0.4625227351630488
Fdxr,3,0.15228696010670142
Fem1a,3,0.20397520812706602
Fen1,3,0.24814056322341496
Tmed1,3,0.2690958084937731
Fermt2,3,-0.24364401838184446
Ube2v1,3,0.024730459313595965
Cops5,3,-0.1693613368254511
Fgf10,3,-0.3120995273863546
Coprs,3,0.351195818256948
Fgf13,3,-0.16090841602237077
Tmcc3,3,0.09496627861434877
Fbxw7,3,0.06673211901660912
Ube2o,3,0.08625890535060148
Prr12,3,0.30494006640088644
Ube2n,3,-0.22602844322735888
4933439C10Rik,3,-0.09586007415654385
Fbxl6,3,0.2233844787312962
Tmem126a,3,0.09385877303892073
Prps1l3,3,-0.24684831640522567
Fbxo21,3,0.14391240703411426
Coro1c,3,0.0046046804658965825
Zik1,3,-0.14704700373529045
Coro1b,3,0.19307911654035012
Coro1a,3,0.3141229320654164
Fbxo33,3,-0.1342418459698574
Fbxo38,3,0.2593216853562113
Coq9,3,-0.0846638690511834
Tmem11,3,0.3181850058735198
Fbxo8,3,-0.10138485644802159
Coq6,3,0.2058727888927918
Tmem168,3,-0.2806359705699811
Rap1gds1,3,0.005826499430472909
2810029C07Rik,3,0.3208882941623372
Etnk1,3,-0.1636013225964302
Uba1,3,-0.029997102178158434
Uba5,3,-0.06713528066836133
Crtac1,3,0.06240562577143947
Esrra,3,0.36761767700279624
Crnkl1,3,0.09628281479088363
Ethe1,3,0.12182592003081491
Tmem33,3,-0.34435998344557195
Tmem266,3,2.850874522305984
Cpeb3,3,-0.1099616838330047
Ets2,3,0.0023745578748214
Tmem263,3,-0.4040799501225409
Etv5,3,0.13428997159365133
Cript,3,-0.07043567069711866
Crim1,3,-0.12024817656100885
Evpl,3,0.37633277776548174
Ewsr1,3,0.06777306961485653
Uap1l1,3,0.32464021340934957
Tmem50a,3,0.14969559564171558
Ero1a,3,-0.01317633690169559
Psmb7,3,0.22189914165011515
Csgalnact2,3,-0.1934056422686654
Erbin,3,-0.32104608786079364
Ercc1,3,0.28404739816811225
Ralgps2,3,-0.14371168411425758
Psmd1,3,0.1761965837335966
Tmem64,3,-0.3331831082318618
Psmc6,3,-0.20032141834164743
Erf,3,0.4765724771327253
Psmc5,3,-0.024842984566356027
Psmc4,3,-0.09498883354844913
Tmem60,3,-0.31634401101373205
Erh,3,0.004012593645576157
Eri1,3,-0.30386796153858286
Psmc3,3,-0.07472823963676019
Cs,3,0.022447052858597716
Crem,3,-0.18638625003027448
Psmb2,3,0.12993376235512283
Creg2,3,0.2686230147031744
Fabp7,3,0.010683708547817495
Fah,3,-0.021612131010686198
Fahd1,3,0.03745355515885817
Tmem199,3,0.1000355869109078
Psd3,3,0.1464569311820277
Fam107b,3,0.5396169264924681
Cpsf4,3,0.3711948838204566
Ube2e2,3,0.04719009195969228
Zmiz2,3,0.017437574310033954
Tmem183a,3,0.021203238936031106
Tmem18,3,0.14416307363144948
Fam135b,3,0.4679868064478209
Cpne3,3,-0.43291746419378474
Fam13c,3,-0.022919851289191256
Ube2g2,3,0.2099751888388151
Fam168a,3,-0.06653206348243897
Fads6,3,0.061780582187408804
Psenen,3,0.014409187193949569
Exosc10,3,0.13765207648847105
Cpt1c,3,0.28176130321457715
Zmynd10,3,-0.17096995804680915
Exosc5,3,0.021203228543610026
Ubb-ps,3,0.18654001731120412
Tmem243,3,0.0012627435259355095
Tmem242,3,0.09666414271561515
Psma7,3,0.0946312615060402
3110070M22Rik,3,0.7018988563271301
Tmem240,3,0.5128038160823419
Zmym5,3,-0.22639895173949043
F12,3,7.4950439233648956
Cracd,3,0.07597619558282803
F3,3,0.2571292832408117
Psma3,3,-0.21417262524834685
Psma2,3,-0.05805497514345966
Fa2h,3,-0.04497466748398271
Prom1,3,-0.32528929515946314
Fgfr1,3,0.1374673591783036
Cope,3,0.34713347714792275
Prdx5,3,0.09080762878653387
Tia1,3,-0.20182574696313038
Cnot10,3,0.04510523275530752
G0s2,3,0.15917243564522282
Preb,3,0.007804694428095264
G3bp2,3,-0.052353336431639225
Cnnm2,3,0.11031539787381058
G6pdx,3,-0.04248089428033506
Gabarapl2,3,-0.09613222198464795
Fgfr3,3,0.052176410940405586
Gabbr2,3,-0.11940222352612413
Cnih2,3,0.06579419177591564
Gabpb1,3,-0.30348333467038924
Cnih1,3,-0.22462928207345267
Gabrb1,3,0.1595716398840646
Gabrb3,3,0.09330201897526566
Sorbs1,3,0.11129883840007444
Cnot3,3,0.255944995750579
Prepl,3,-0.09165338936991578
Zfpm1,3,-0.11287467252048583
Fxyd1,3,0.38648710978115974
Fstl4,3,0.04792792989868786
Prkaa1,3,-0.1278673303614938
Ftl1,3,0.17142008561039612
Cntnap1,3,0.0776473204839063
Ubxn11,3,0.0483856536395145
Ubxn2a,3,-0.0980644774827748
Fubp1,3,-0.27684926074733124
Timm10b,3,0.1893316309281884
Cnpy3,3,0.29634953910196343
Fundc2,3,-0.2902703114519943
Fuom,3,0.17398404635808232
Rasa3,3,0.11440919200149076
Fut8,3,-0.2671295698274618
Prex2,3,-0.14517535010324822
Tigd5,3,0.18931348500472103
Cnbd2,3,1.1892202881654255
Thsd4,3,0.38024709955441294
Gadd45g,3,0.44942122781069477
Ucp3,3,0.11665979819955614
Gas8,3,0.15428255102150024
Gata2,3,0.03605131084087634
Cluap1,3,0.060705483722342427
Gba2,3,0.2751786208763428
Gbp4,3,0.05227125265922755
Thbd,3,-0.3743427967676428
Gbp9,3,-0.3343889088905797
Cltb,3,0.3197608881050539
Rassf4,3,-0.10373647965534633
Thap3,3,0.5472533910563286
Uevld,3,-0.19791508110258346
Ufc1,3,-0.0002546105186232994
Ufl1,3,-0.17122545374118067
A330074K22Rik,3,0.2658895386833089
Thap1,3,-0.12995822396822465
Gas6,3,0.20450498750543913
Gas2l1,3,0.2733278970937603
Uck1,3,0.10924352551098457
Thoc2,3,-0.04752914841225858
Cmtm6,3,-0.19853984802822833
Zfp994,3,-0.20066941940052643
A230070E04Rik,3,-0.1182228552922716
Cmtm4,3,-0.26894555289451394
Cmtm3,3,0.3129366209546274
Thrap3,3,0.18874137769189744
Galnt15,3,0.6421242527311141
Galnt17,3,0.0875470146888166
Galnt2,3,0.06955472169265052
Thop1,3,0.25325153286639834
Prcc,3,0.16257128664869872
Uckl1,3,-0.1112999705698201
Gapvd1,3,-0.07941860893593247
Gar1,3,0.2484546161683483
Gars,3,-0.14988953092790286
Zfr,3,-0.26061035499642515
Zfr2,3,-0.03223340853214921
Fscn1,3,0.09357954653608744
Prnp,3,-0.0678107349316263
Rapgef5,3,-0.06955460123292473
Rapgef6,3,0.28997097717361636
Col4a2,3,0.2377585547902738
Flot2,3,0.17523998931903698
Flrt1,3,-0.03575766956411548
Tlr4,3,0.1831456996770936
Tlnrd1,3,2.360938600781013
Prkrip1,3,0.333684522455678
Prkg1,3,0.23348862718334076
Tle5,3,0.0954764793654254
Tle4,3,-0.3703210522487695
Fmn1,3,0.1384750696609042
Rapgefl1,3,0.29889632446819414
Fmnl3,3,4.743111037551978
Fmo5,3,-0.9723575272648243
Tm2d3,3,-0.09757934053098098
Tm9sf2,3,-0.268690314341881
Prkcsh,3,0.11144356629037874
Commd1,3,-0.010178239705364037
Tmbim4,3,-0.1327201205384781
Copb1,3,-0.2634053025367794
Fhl1,3,-0.24112809741404542
Fhod3,3,-0.05845443454320617
Copa,3,-0.08415681600559047
Fig4,3,-0.0543758986326909
Firre,3,0.03456577751843419
Comtd1,3,0.19801589368422134
Fiz1,3,0.1742199849746672
Fjx1,3,0.055631194981836884
Fkbp14,3,-0.1594676063121163
Proca1,3,0.34252003250861773
Comt,3,0.056943545529345746
Commd8,3,-0.15882839691363568
Commd4,3,0.06989669087440567
Rarb,3,0.008156590936896932
Cog6,3,0.0995184659792599
Fryl,3,0.1303386024741697
Tirap,3,1.052485313978157
Tiparp,3,0.050061894545300877
Fra10ac1,3,-0.16043131495247698
Prkar2a,3,0.10384645229313272
Coa3,3,0.30944103159772346
9330159F19Rik,3,-0.3547149098045479
Prkag1,3,0.041984853133714826
Frmd4a,3,0.3194236664691638
Frmd4b,3,-0.2629633378963348
Prkacb,3,-0.27163161265715263
Timm44,3,0.27923208993251925
Frmpd1,3,-0.20462588692063718
Frmpd4,3,-0.08689499359127724
Cntnap5a,3,0.7816118138891824
Frs3,3,0.0943728878743592
Cntnap4,3,0.3652985877404591
Foxred1,3,0.17182433365563315
Foxo6,3,0.2194929333970436
Fnbp1,3,-0.08877784188929029
Foxo3,3,0.34016148183756084
Fnbp1l,3,0.0007716067936229809
Fndc10,3,0.28800176734102895
Fndc3a,3,-0.15926367560626797
Fndc3b,3,-0.17435446228617588
Fnip1,3,-0.13864606571947213
Fnip2,3,4.443245754245111
Cog5,3,-0.061629378873378104
Cog1,3,0.05557601075621619
Fosl2,3,0.737059367363477
Foxg1,3,-0.34509482698400856
Foxj3,3,-0.055803388571783165
Cobl,3,-0.2643467983170446
Ubr2,3,-0.0397215684448028
Zfyve16,3,-0.29719293158351673
Ubr3,3,0.11051301189741712
Znfx1,3,0.03620187479280823
Psmd7,3,0.12196503725009719
Gemin7,3,0.11541283205009907
Dohh,3,0.31213080850954295
Qser1,3,-0.10453787857827257
Dazap2,3,-0.3737139430686349
Dapk3,3,1.6658722909782258
Qrich1,3,0.06972446650154007
Rab6b,3,-0.13203312582045726
Dock6,3,-1.0955270097882008
1700086O06Rik,3,0.5387158538127206
Rab8a,3,0.1627440776043515
Dnajc13,3,0.09274326806297384
Rab8b,3,-0.25950890581392383
Trim23,3,-0.24038484406128352
Donson,3,-0.05904653096927113
Pym1,3,0.17120900470409284
Trim11,3,-0.12945400167139157
Dpf2,3,-0.4689962568111586
Zswim5,3,0.09081134638045359
Rab6a,3,-0.21064834130760146
Dnm3,3,-0.13652448199465544
Ttc19,3,-0.0897244364667008
R3hcc1,3,-0.013520296016203567
Dnajc16,3,0.42394920056615076
Dnajc17,3,0.03975246610368821
Dnajc18,3,0.1779350946463396
1700066M21Rik,3,-0.4370031147620854
Dnajc2,3,-0.15049509364744146
Dnajc30,3,0.1757426165286025
Dbt,3,-0.05413289734408994
Dbpht2,3,-0.31135815309087955
Ttc14,3,-0.2857824581316403
Dnajc7,3,0.06714719487619264
Trim35,3,-0.13332577922854827
Dnal4,3,0.06311902718701809
Dnase1l2,3,0.04333216197179832
Dner,3,-0.33237841609076535
Trim34a,3,-0.3842076807471583
Dact2,3,0.42520705793159363
Dpp3,3,0.24592753861768984
Dpp6,3,0.05963150897383184
D430041D05Rik,3,0.11383219958486095
Trappc13,3,-0.1573505006276597
Zscan26,3,-0.2500920356388928
Dtnbp1,3,0.10644701153049024
Ttll3,3,0.09763991222834485
Dtx3,3,0.003740752611563175
Ttll5,3,-0.058017566955241795
Dtymk,3,-0.09984698179764347
Pus1,3,0.38072210631139547
Dus2,3,0.08276359451278087
Rabif,3,0.08317620889776346
Dusp14,3,0.18808455692802864
Dusp16,3,-0.1318677926418521
Zscan25,3,0.2320953991042644
Trafd1,3,0.2563322627316002
Czib,3,-0.07774325000181477
D3Ertd751e,3,-0.14105767929096824
Trappc2,3,-0.29862373116353386
Pxn,3,0.013783757767662802
Dscaml1,3,0.026346867840763302
Dpp8,3,-0.08044129979074457
Dpp9,3,0.12096149482093292
Dpy19l1,3,-0.24979107084340504
Pxmp2,3,0.06523196955025008
Dpy30,3,-0.11412949793598233
Pxk,3,-0.046793951897014144
Trappc5,3,0.0648074263428526
Daam2,3,-0.05691994635047297
Dr1,3,-0.33887331385024877
D8Ertd738e,3,0.3786440473007804
Ttc9b,3,0.29200185823137764
Drd2,3,-0.2349052068371328
Rabep1,3,-0.10976804303954175
Ttll11,3,0.1091432327258477
D630003M21Rik,3,0.12428900927680181
Trim41,3,0.18088557533164762
Dnajc11,3,0.057666360228496166
Tyw5,3,-0.19386626682557515
Trpc1,3,-0.3047166881426364
Dgke,3,0.09423211575787194
Dgkg,3,0.17497644837542917
Dgki,3,0.4670093498345995
Ddx24,3,0.23144235151765377
Dhcr24,3,0.5047286482943454
Trpc4ap,3,0.17179072568770767
Dhps,3,0.17950061091632552
Dhrsx,3,0.012971498396406766
Dnajc10,3,0.09754128331760886
Dhx29,3,0.08353241676580347
Rab21,3,0.02506944879871492
Rab1b,3,0.32638593881543304
Dhx36,3,-0.26911926731057384
Rab4a,3,0.2218933437947947
Ddt,3,-0.1804899163877319
Rab18,3,-0.2694400572697086
Dgkb,3,-0.08394786941400208
Ddx25,3,-0.11948666301404877
Rab26os,3,0.12082465349307166
Dgat2,3,0.3233456662213953
Dedd,3,0.023166640530217074
Ddx54,3,0.04810185350549199
Dennd1a,3,0.011826027829466476
Dennd1b,3,-0.33571101512269985
Ddx49,3,-0.03156740940830943
Tshz2,3,0.1983252921676043
Zzef1,3,0.26413945012893
Dennd5b,3,0.5670983351034065
Tsn,3,0.11286331276352807
Ddx3y,3,-0.26160169617465207
Ddx3x,3,-0.1966264371438748
Depdc5,3,0.19513491162659127
Rab28,3,-0.1995266315908054
Desi2,3,-0.36143324162625134
Dexi,3,-0.07291883518384841
Ddr1,3,-0.02050403395258546
Ddn,3,0.05357736349142425
Rab15,3,-0.19511442867518536
Dcun1d4,3,-0.1888515678378125
Dctn3,3,0.17941121446448022
Dmtf1,3,-0.10309132689095021
Trip4,3,-0.06121707136890963
Dmwd,3,0.2496813777692037
Tspoap1,3,0.26839315435021327
Dmxl2,3,0.1885168461987439
Dcp1a,3,0.19843292737229562
Dclre1b,3,0.2945114429515949
Rab5b,3,0.1920012012011946
Dnajb1,3,-0.2735406307273889
Zswim9,3,0.138875083737244
Tsr3,3,0.2507549050022569
Tssc4,3,0.31849752961755645
Tst,3,0.10584058523515665
Trim44,3,0.3746574250633114
Dctn6,3,0.20524453925332642
Dlg2,3,-0.07651855928978617
Trnau1ap,3,0.22475757864301274
Dlc1,3,-0.1189602696946047
Dido1,3,0.20252776837613803
Dimt1,3,-0.3612865262034973
Ddi2,3,-0.010726872011482008
Dip2a,3,-0.14410203104057623
Dip2b,3,-0.06752797313154567
Tspan31,3,-0.071058263959916
Dipk2a,3,-0.3510210966040068
