symbol,mean_lfc
4930504E06Rik,0.2249933714
4930506C02Rik,0.1388866312
4930506C21Rik,-0.4047433197919819
4930506D23Rik,0.2025282226
4930511E03Rik,1.4234402869719365
4930511J11Rik,0.3371640412
4930512J16Rik,2.0794965326617336
4930518C23Rik,-0.2975652575
4930521E07Rik,-0.1166855458
4930522L14Rik,-0.18713792527643405
4930526I15Rik,0.14482174346176604
4930527D15Rik,-0.1774474742
4930538D17Rik,0.5908833115000001
4930542G03Rik,-0.25636953360000003
4930544G11Rik,0.3121511098
4930544G21Rik,-0.2958969226
4930547C10Rik,-0.158680937
4930562C03Rik,-0.3412276485
4930562F07Rik,-0.9226307591111478
4930563E19Rik,-0.1413850978
4930570G19Rik,-0.3629079783942084
4930572J05Rik,0.41269440595
4930573I19Rik,0.1847248814
4930579E17Rik,-0.135216235
4930579G18Rik,-0.3026041334566607
4930579G24Rik,0.6134475409183928
4930579K19Rik,1.0302300450932602
4930598N05Rik,-1.0036392547625392
4931406C07Rik,-0.21310247191231144
4931406P16Rik,0.31278469379999996
4931407K02Rik,0.36286830645
4931408D14Rik,1.0750181152707603
4931408L03Rik,-0.33782541
4931422A03Rik,1.5559320946594142
4931428F04Rik,-0.2690595163584233
4931440F15Rik,-0.230281515875
4931440N07Rik,-0.260640537
4931440P22Rik,0.8927930885073627
4932408F19Rik,0.2037639112
4932409F11Rik,-0.2458679964
