symbol,mean_lfc
B230206H07Rik,0.6757058534960718
B230206L02Rik,0.8889400830278624
B230216N24Rik,-0.5020161407161027
B230307C23Rik,-0.6498112021886365
B230311B06Rik,0.8095793367055951
B330016D10Rik,0.432020959480057
B3galt2,0.5680542556282681
B3galt4,0.5289913448701062
B3gat2,-0.5453916097329291
B3gnt3,0.5706045137202262
B3gnt4,1.4070213451898292
B3gnt7,1.2482567483288085
B3gnt8,-0.6477413365895992
B430010I23Rik,2.461174221906374
B430110G05Rik,0.5492063003500001
B430201G11Rik,0.60612028345
B430212C06Rik,-2.391527703602561
B430319G15Rik,0.6404492685187204
B4galnt3,0.6056567597670366
B4galt1,0.5738293781846219
B4galt2,0.6629461187293146
B4galt4,-0.5456913296297506
B4galt5,0.6140512398997678
B4gat1,0.7210964638562471
B630019K06Rik,1.8263606701684616
B830012L14Rik,-0.6826958242077068
B830017H08Rik,1.2385876122148551
B930025P03Rik,1.107761472119317
B930093C12Rik,0.5922859796500001
B9d1,0.6468921182707975
B9d2,0.02300639081011374
BB218582,0.8552981263338008
BC005624,-0.20136188314916853
BC016579,-1.314117783735684
BC018242,0.5154877763
BC021395,-0.59773289745
BC021767,3.0973877285715123
BC024063,-0.6894359061111353
BC024868,0.5283462334
BC029722,0.756701206797674
BC030476,0.5612564906
BC036313,0.52770502465
BC037032,0.09837218016781163
BC037704,0.6946939433706818
BC038286,-0.5032223448
BC049987,-0.8011431388760356
BC051226,-0.6783285194781731
BC055107,-0.5927216244
BC055811,0.52422136415
BC061928,-0.65157110337
BC065397,9.921538348310172
Bace1,0.6116968751858993
Bace2,0.6062626925044854
Bach1,-0.2080744844774238
Bach2,1.158758576317658
Bad,0.6004652340978034
Bag1,1.3288475744774584
Bag2,1.935658674866018
Bag4,0.555795093803105
Bai1,0.5537741591166667
Bai2,0.5251501475
Baiap2,0.5917997531
Baiap2l2,0.6869242984292583
Baiap3,0.7293232732750341
Bak1,0.5528973455158852
Bambi,1.042032891889782
Banf1,0.01786290422980663
Banp,-1.08813559076008
Bat2,0.55762908205
Batf2,0.7711448623027954
Batf3,-1.217613055836114
Bax,-0.950391748773402
Baz1a,0.5369094921939446
Baz1b,1.5844311991590967
Bbc3,0.28084605080713043
Bbof1,-0.5445766081454781
Bbox1,0.7615592946104901
Bbs12,-0.5723292941023982
Bbs7,0.6760654189374175
Bbs9,0.6548327859664604
Bbx,1.046989115030464
Bc1,1.296813130201365
Bcam,0.8605946758096447
Bcan,0.52488473075
Bcar1,0.527734662271313
Bcat1,-1.082353216937117
Bcat2,0.5971826434352501
Bche,-0.7340388597680493
Bckdha,0.8763134913639662
Bckdhb,-0.54822498375
Bcl2,0.1112024462666333
Bcl2l1,-0.5641467985204554
Bcl2l11,0.6230385166589885
Bcl2l15,-0.9589468058345744
Bcl3,0.17444395042402064
Bcl6,0.8538498161145122
Bcl6b,1.0288759519049686
Bcl7b,0.5491341463136014
Bcl7c,0.2941573692979885
Bcl9l,0.50994605115
Bclaf3,-0.6141422049627008
Bco1,0.6603371265159833
Bco2,-0.5190491296151396
Bcorl1,0.9467092184251752
Bcr,-0.5111403376869121
