Accession,Condition,GeneSet,Term,NES,FDR
Acc11,TBI,KEGG,prerank,-1.1311102590403557,0.47625408744333486
Acc11,TBI,KEGG,prerank,-1.1271635917854015,0.4824829436118725
Acc11,TBI,KEGG,prerank,-1.1256307365470906,0.48056523489493347
Acc11,TBI,KEGG,prerank,-1.1185357411165775,0.4888664895079264
Acc11,TBI,KEGG,prerank,-1.1165107478362224,0.4883945347312493
Acc11,TBI,KEGG,prerank,-1.1149843798511618,0.48629350798420035
Acc11,TBI,KEGG,prerank,-1.1025247050991358,0.5083953853733814
Acc11,TBI,KEGG,prerank,-1.1011243495042276,0.506873327287607
Acc11,TBI,KEGG,prerank,1.1005279365766678,0.8525873031399785
Acc11,TBI,KEGG,prerank,-1.0986183344621574,0.5067953926196389
Acc11,TBI,KEGG,prerank,1.0966415556606608,0.8448791939743714
Acc11,TBI,KEGG,prerank,-1.0915587156573936,0.5197250881522634
Acc11,TBI,KEGG,prerank,-1.0913957865924326,0.5153576504366981
Acc11,TBI,KEGG,prerank,1.0894642259888785,0.8469758531097978
Acc11,TBI,KEGG,prerank,-1.0864542318597032,0.522124224930511
Acc11,TBI,KEGG,prerank,-1.0824728542084072,0.525693697132265
Acc11,TBI,KEGG,prerank,1.081168021699069,0.8516370648817093
Acc11,TBI,KEGG,prerank,-1.08108651678773,0.5235947100740632
Acc11,TBI,KEGG,prerank,-1.079805819132182,0.52254154998253
Acc11,TBI,KEGG,prerank,1.0746725041853016,0.8554900145363056
Acc11,TBI,KEGG,prerank,-1.072959508479107,0.5343841171967142
Acc11,TBI,KEGG,prerank,-1.0724317306171032,0.5307727175539876
Acc11,TBI,KEGG,prerank,-1.0661512879868846,0.5410451686910955
Acc11,TBI,KEGG,prerank,-1.061160195309275,0.5459300749689804
Acc11,TBI,KEGG,prerank,-1.061055649887593,0.5418270258712851
Acc11,TBI,KEGG,prerank,1.0608199932554319,0.8827510159800094
Acc11,TBI,KEGG,prerank,-1.0606697710911126,0.5392345520632885
Acc11,TBI,KEGG,prerank,-1.0601763823016894,0.5354056676699397
Acc11,TBI,KEGG,prerank,1.056040980188633,0.8797504537698217
Acc11,TBI,KEGG,prerank,-1.05374757331906,0.5471505026220566
Acc11,TBI,KEGG,prerank,1.0467300678609872,0.8888227313517261
Acc11,TBI,KEGG,prerank,1.0457033089599574,0.8731583558975277
Acc11,TBI,KEGG,prerank,-1.0384073150255295,0.5769432619977841
Acc11,TBI,KEGG,prerank,-1.0358497365572856,0.5799344416204076
Acc11,TBI,KEGG,prerank,-1.031666903330996,0.587833762553493
Acc11,TBI,KEGG,prerank,-1.0315588796239887,0.583633066463941
Acc11,TBI,KEGG,prerank,-1.027051882111011,0.5913890251418079
Acc11,TBI,KEGG,prerank,-1.02688262706747,0.5870723169290939
Acc11,TBI,KEGG,prerank,-1.0229481160497704,0.5906331632131336
Acc11,TBI,KEGG,prerank,-1.0134246939659355,0.6098095224910515
Acc11,TBI,KEGG,prerank,-1.0125039047804834,0.6073795778734842
Acc11,TBI,KEGG,prerank,-1.0120176738322568,0.603660284142863
Acc11,TBI,KEGG,prerank,-1.0065331232404817,0.6106553797878139
Acc11,TBI,KEGG,prerank,1.004112805283846,0.9837213472887932
Acc11,TBI,KEGG,prerank,-1.0036132560352693,0.6132016369347991
Acc11,TBI,KEGG,prerank,-1.0026378822695585,0.6119678450098591
Acc11,TBI,KEGG,prerank,1.0025834598427081,0.9683167407626261
Acc11,TBI,KEGG,prerank,-1.0007917067133218,0.6113232030553036
Acc11,TBI,KEGG,prerank,0.9990521184121455,0.9598356646776876
Acc11,TBI,KEGG,prerank,-0.9936206834841826,0.6224778206378635
Acc11,TBI,KEGG,prerank,-0.9859000794285556,0.6329163266760628
Acc11,TBI,KEGG,prerank,-0.9847699937798216,0.6310221382383024
Acc11,TBI,KEGG,prerank,-0.982189371320874,0.6331899786618221
Acc11,TBI,KEGG,prerank,0.9818805975792664,0.9979649885974149
Acc11,TBI,KEGG,prerank,-0.9817915662892056,0.6296600384862091
Acc11,TBI,KEGG,prerank,-0.9807452528759485,0.6279623973594892
Acc11,TBI,KEGG,prerank,0.9719562372581094,1.0
Acc11,TBI,KEGG,prerank,0.9661452904173918,1.0
Acc11,TBI,KEGG,prerank,0.961637401847636,1.0
Acc11,TBI,KEGG,prerank,-0.9611877151730326,0.6710413783014303
Acc11,TBI,KEGG,prerank,-0.9592710884792506,0.670451004149076
Acc11,TBI,KEGG,prerank,0.9589087056329453,0.9958578250469086
Acc11,TBI,KEGG,prerank,0.9587170344386431,0.9786196391889437
Acc11,TBI,KEGG,prerank,-0.9450386004923167,0.6968030900038598
Acc11,TBI,KEGG,prerank,0.9448550465907091,1.0
Acc11,TBI,KEGG,prerank,-0.9433778880028567,0.6952512983922696
Acc11,TBI,KEGG,prerank,-0.9432423398596953,0.6909275066747805
Acc11,TBI,KEGG,prerank,0.9423253129128155,0.9936350420114212
Acc11,TBI,KEGG,prerank,0.941286484764425,0.9802422918079372
Acc11,TBI,KEGG,prerank,-0.9313355083179699,0.7133431114996955
Acc11,TBI,KEGG,prerank,0.9247643668807516,1.0
Acc11,TBI,KEGG,prerank,0.9242783366651255,0.9947161896270543
Acc11,TBI,KEGG,prerank,-0.9238969715453262,0.7232673763068938
Acc11,TBI,KEGG,prerank,0.923364850931525,0.9804772918750572
Acc11,TBI,KEGG,prerank,0.9222542939574502,0.9676592930041038
Acc11,TBI,KEGG,prerank,0.9221408479988846,0.9530164824415533
Acc11,TBI,KEGG,prerank,0.9203160965320576,0.9425022009194952
Acc11,TBI,KEGG,prerank,0.9195614814056093,0.9312275647011048
Acc11,TBI,KEGG,prerank,0.917117909019329,0.9242372700714367
Acc11,TBI,KEGG,prerank,0.9108363205972709,0.9253816365634584
Acc11,TBI,KEGG,prerank,-0.9093127356145281,0.7504151857813495
Acc11,TBI,KEGG,prerank,0.908019772535156,0.9191947115555008
Acc11,TBI,KEGG,prerank,-0.9054410112216615,0.7538913833654053
Acc11,TBI,KEGG,prerank,0.8970819919369736,0.93040622685541
Acc11,TBI,KEGG,prerank,-0.8962081143371298,0.7712368043962989
Acc11,TBI,KEGG,prerank,0.8945212000988398,0.9228183342449295
Acc11,TBI,KEGG,prerank,-0.8937247598504028,0.7722371362881661
Acc11,TBI,KEGG,prerank,-0.8855038766045567,0.7836587083902298
Acc11,TBI,KEGG,prerank,-0.8846456605517559,0.7807772336863844
Acc11,TBI,KEGG,prerank,0.8815747994076374,0.9424282934994076
Acc11,TBI,KEGG,prerank,-0.88125316224258,0.7823300354410041
Acc11,TBI,KEGG,prerank,0.8804656288783252,0.9318177250063315
Acc11,TBI,KEGG,prerank,-0.8794118939870496,0.7809905433150176
Acc11,TBI,KEGG,prerank,-0.8775302240548057,0.7807848062694367
Acc11,TBI,KEGG,prerank,-0.8744438758001416,0.7814456764103973
Acc11,TBI,KEGG,prerank,-0.8496327924805009,0.8219829380336608
Acc11,TBI,KEGG,prerank,-0.8468996951442289,0.8228816863499729
Acc11,TBI,KEGG,prerank,0.8373109055756736,1.0
Acc11,TBI,KEGG,prerank,-0.8343639112756842,0.8415988656696263
Acc11,TBI,KEGG,prerank,0.8308574894099973,1.0
Acc11,TBI,KEGG,prerank,0.8275684725424671,1.0
Acc11,TBI,KEGG,prerank,-0.8241860885092338,0.8539488143363615
Acc11,TBI,KEGG,prerank,0.8227420034211492,1.0
Acc11,TBI,KEGG,prerank,0.8216847010776773,0.9944243372786853
Acc11,TBI,KEGG,prerank,-0.8208005329668204,0.8538080212971854
Acc11,TBI,KEGG,prerank,-0.8173894136010418,0.8548607885494925
Acc11,TBI,KEGG,prerank,0.8173576442900227,0.9891768003892935
Acc11,TBI,KEGG,prerank,0.8160715762336879,0.9793553751345007
Acc11,TBI,KEGG,prerank,0.8110914955461261,0.9768097354911401
Acc11,TBI,KEGG,prerank,-0.8100215288275141,0.861590152417606
Acc11,TBI,KEGG,prerank,0.8052679398313761,0.9752566546500836
Acc11,TBI,KEGG,prerank,0.7964899720025423,0.9785824310643728
Acc11,TBI,KEGG,prerank,0.7911286526078228,0.9765607896293605
Acc11,TBI,KEGG,prerank,-0.7891487760762633,0.8870974012090111
Acc11,TBI,KEGG,prerank,-0.7877568964727379,0.8843118566757144
Acc11,TBI,KEGG,prerank,0.7717367089110732,0.9967282540522813
Acc11,TBI,KEGG,prerank,0.7602059047223979,1.0
Acc11,TBI,KEGG,prerank,0.753539206515316,1.0
Acc11,TBI,KEGG,prerank,0.7417894205416029,1.0
Acc11,TBI,KEGG,prerank,-0.7382503031744508,0.9443595601713382
Acc11,TBI,KEGG,prerank,0.7318160965007559,1.0
Acc11,TBI,KEGG,prerank,-0.730913452653831,0.9474260705246045
Acc11,TBI,KEGG,prerank,0.7222109997979066,1.0
Acc11,TBI,KEGG,prerank,-0.7221982802945536,0.9532238139358088
Acc11,TBI,KEGG,prerank,-0.7207275009428942,0.9486448908907703
Acc11,TBI,KEGG,prerank,0.7036992647391865,1.0
Acc11,TBI,KEGG,prerank,0.7024083997223798,1.0
Acc11,TBI,KEGG,prerank,-0.6828046637899732,0.9788725279424445
Acc11,TBI,KEGG,prerank,-0.6611997369654927,0.9892766719126619
Acc11,TBI,KEGG,prerank,0.6596895627844045,1.0
Acc11,TBI,KEGG,prerank,0.6593207433655114,1.0
Acc11,TBI,KEGG,prerank,0.6588896504972498,1.0
Acc11,TBI,KEGG,prerank,0.6529023572790633,1.0
Acc11,TBI,KEGG,prerank,0.6525013613085691,1.0
Acc11,TBI,KEGG,prerank,0.6324670869431676,1.0
Acc11,TBI,KEGG,prerank,-0.6216667759782517,1.0
Acc11,TBI,KEGG,prerank,-0.6136006221656444,1.0
Acc11,TBI,KEGG,prerank,-0.6017624524990627,1.0
Acc11,TBI,KEGG,prerank,-0.5946929887538591,1.0
Acc11,TBI,KEGG,prerank,0.5883227116616901,1.0
Acc11,TBI,KEGG,prerank,-0.585522224185233,1.0
Acc11,TBI,KEGG,prerank,-0.5732134051790063,1.0
Acc11,TBI,KEGG,prerank,-0.5730671857070945,0.9949641583111082
Acc11,TBI,KEGG,prerank,0.5661842819004056,1.0
Acc11,TBI,KEGG,prerank,0.5631222360015193,1.0
Acc11,TBI,KEGG,prerank,-0.5413651861538523,0.9993104274342415
Acc11,TBI,KEGG,prerank,0.540256415033799,1.0
Acc11,TBI,KEGG,prerank,-0.5316206565681119,0.9963741002066852
Acc11,TBI,KEGG,prerank,0.5302539069888261,0.9952391760821069
Acc11,TBI,KEGG,prerank,-0.5047406983427194,0.9964770827586436
Acc11,TBI,KEGG,prerank,-0.3907595990171299,0.9992516570451144
Acc11,TBI,KEGG,prerank,0.33672431493240207,0.9998043627115328
Acc12,Neurodegeneration,KEGG,prerank,2.296986556255238,0.010568234032776841
Acc12,Neurodegeneration,KEGG,prerank,-2.169468100406593,0.01
Acc12,Neurodegeneration,KEGG,prerank,-2.055893842470673,0.028670409747939312
Acc12,Neurodegeneration,KEGG,prerank,2.015476596059542,0.058125287180272635
Acc12,Neurodegeneration,KEGG,prerank,-1.9940478114872968,0.04778401624656553
Acc12,Neurodegeneration,KEGG,prerank,1.9714218131181378,0.05636391484147649
Acc12,Neurodegeneration,KEGG,prerank,-1.879709176189283,0.11468163899175725
Acc12,Neurodegeneration,KEGG,prerank,-1.870884699512454,0.09939075379285629
Acc12,Neurodegeneration,KEGG,prerank,-1.8096397669560644,0.12742404332417473
Acc12,Neurodegeneration,KEGG,prerank,-1.7742430094964259,0.14608256395378605
Acc12,Neurodegeneration,KEGG,prerank,-1.760729391376157,0.13737904670887585
Acc12,Neurodegeneration,KEGG,prerank,1.7351558374516545,0.2800582018685863
Acc12,Neurodegeneration,KEGG,prerank,1.7318705224130269,0.23672844233420126
Acc12,Neurodegeneration,KEGG,prerank,1.7258660566812127,0.20431919130035228
Acc12,Neurodegeneration,KEGG,prerank,-1.7112582428244318,0.17414619254303879
Acc12,Neurodegeneration,KEGG,prerank,1.7067782394523239,0.20834518521760056
Acc12,Neurodegeneration,KEGG,prerank,-1.6999484926041248,0.17106677816270457
Acc12,Neurodegeneration,KEGG,prerank,1.6446033144376273,0.2747740848521979
Acc12,Neurodegeneration,KEGG,prerank,1.6310129743845732,0.26772859549701333
Acc12,Neurodegeneration,KEGG,prerank,-1.5430997684428984,0.4787089627610473
Acc12,Neurodegeneration,KEGG,prerank,-1.5334615387738018,0.4682833592163421
Acc12,Neurodegeneration,KEGG,prerank,-1.529541608409621,0.4396129494684028
Acc12,Neurodegeneration,KEGG,prerank,1.5255834535623818,0.48402511870117937
Acc12,Neurodegeneration,KEGG,prerank,-1.5058842052110624,0.4764749048586105
Acc12,Neurodegeneration,KEGG,prerank,-1.4974493389944112,0.46892047943296306
Acc12,Neurodegeneration,KEGG,prerank,1.4944423361623134,0.5380191871231848
Acc12,Neurodegeneration,KEGG,prerank,-1.493144495564439,0.45155895353004416
Acc12,Neurodegeneration,KEGG,prerank,-1.4860560234666007,0.4418616090564765
Acc12,Neurodegeneration,KEGG,prerank,-1.4809194234743224,0.43164894676064186
Acc12,Neurodegeneration,KEGG,prerank,1.4767665124183365,0.5460254250268035
Acc12,Neurodegeneration,KEGG,prerank,1.4746748429219967,0.5089011157321771
Acc12,Neurodegeneration,KEGG,prerank,-1.4719891836426735,0.42754119799558626
Acc12,Neurodegeneration,KEGG,prerank,1.4710129158127103,0.48311927006979843
Acc12,Neurodegeneration,KEGG,prerank,-1.4559402873940348,0.4443913510930594
Acc12,Neurodegeneration,KEGG,prerank,1.4539312983391293,0.49318425486291934
Acc12,Neurodegeneration,KEGG,prerank,1.4422078619569871,0.5059542043191912
Acc12,Neurodegeneration,KEGG,prerank,-1.4369095535658507,0.4751096472515658
Acc12,Neurodegeneration,KEGG,prerank,-1.426545605067187,0.47957776305643945
Acc12,Neurodegeneration,KEGG,prerank,1.4183493221887504,0.545818204751651
Acc12,Neurodegeneration,KEGG,prerank,-1.4026624267938979,0.5260396918969735
Acc12,Neurodegeneration,KEGG,prerank,-1.401712704916207,0.5077051726197588
Acc12,Neurodegeneration,KEGG,prerank,1.3967292179598179,0.5812528718027263
Acc12,Neurodegeneration,KEGG,prerank,-1.390631861942104,0.5191255525026879
Acc12,Neurodegeneration,KEGG,prerank,1.3762773220088556,0.61796357949553
Acc12,Neurodegeneration,KEGG,prerank,1.372675373941299,0.595519987746975
Acc12,Neurodegeneration,KEGG,prerank,-1.3724133976263415,0.5561324352388741
Acc12,Neurodegeneration,KEGG,prerank,1.366430509557277,0.5852788657199746
Acc12,Neurodegeneration,KEGG,prerank,-1.3640370836887112,0.5645593030612741
Acc12,Neurodegeneration,KEGG,prerank,-1.35901201765833,0.5607795620936226
Acc12,Neurodegeneration,KEGG,prerank,-1.3479487329217485,0.5753854645965752
Acc12,Neurodegeneration,KEGG,prerank,-1.3445872398235044,0.567355552900888
Acc12,Neurodegeneration,KEGG,prerank,-1.3443423165477169,0.5496703288233957
Acc12,Neurodegeneration,KEGG,prerank,-1.330132712488828,0.5722135945526221
Acc12,Neurodegeneration,KEGG,prerank,1.3191402418553897,0.721522159874128
Acc12,Neurodegeneration,KEGG,prerank,1.315717340112863,0.7007198652167254
Acc12,Neurodegeneration,KEGG,prerank,1.3133814770557242,0.6785686935212131
Acc12,Neurodegeneration,KEGG,prerank,1.3108927677571873,0.6615714504518303
Acc12,Neurodegeneration,KEGG,prerank,1.304121057405755,0.6564499216513308
Acc12,Neurodegeneration,KEGG,prerank,1.2988583948462904,0.6458365242252514
Acc12,Neurodegeneration,KEGG,prerank,1.2982674732169757,0.6231483710040916
Acc12,Neurodegeneration,KEGG,prerank,1.289178119522928,0.629356557745021
Acc12,Neurodegeneration,KEGG,prerank,-1.2784599415729867,0.7213938452739075
Acc12,Neurodegeneration,KEGG,prerank,-1.2782728548875284,0.700738544133458
Acc12,Neurodegeneration,KEGG,prerank,-1.2778145797762983,0.6826288035223647
Acc12,Neurodegeneration,KEGG,prerank,1.2744414094734502,0.6510032164190535
Acc12,Neurodegeneration,KEGG,prerank,-1.2709322745226233,0.6883553007074689
Acc12,Neurodegeneration,KEGG,prerank,1.26805936629807,0.6490941160776487
Acc12,Neurodegeneration,KEGG,prerank,1.2678410539547929,0.6288099249502221
Acc12,Neurodegeneration,KEGG,prerank,-1.2655676108169196,0.6852486221737207
Acc12,Neurodegeneration,KEGG,prerank,-1.2646953432501673,0.6697307119189685
Acc12,Neurodegeneration,KEGG,prerank,1.2612462468802037,0.630891546805163
Acc12,Neurodegeneration,KEGG,prerank,-1.2588044932960452,0.6702014586377267
Acc12,Neurodegeneration,KEGG,prerank,-1.2553879422586962,0.6608529446900012
Acc12,Neurodegeneration,KEGG,prerank,-1.2547710300815769,0.6475316933315075
Acc12,Neurodegeneration,KEGG,prerank,-1.2526173092505406,0.6371202166208736
Acc12,Neurodegeneration,KEGG,prerank,1.2515449857872583,0.6424864631102861
Acc12,Neurodegeneration,KEGG,prerank,1.2461034714974697,0.6410388814738638
Acc12,Neurodegeneration,KEGG,prerank,-1.2445810992680322,0.6498626209532912
Acc12,Neurodegeneration,KEGG,prerank,-1.2441651162538159,0.6363962163747136
Acc12,Neurodegeneration,KEGG,prerank,-1.2427559544953768,0.6258644261272382
Acc12,Neurodegeneration,KEGG,prerank,-1.2417633740058478,0.6157905398035661
Acc12,Neurodegeneration,KEGG,prerank,1.239552081939638,0.6420202174911931
Acc12,Neurodegeneration,KEGG,prerank,1.239121191448791,0.6255252035616562
Acc12,Neurodegeneration,KEGG,prerank,1.2385931555193153,0.6098983482599898
Acc12,Neurodegeneration,KEGG,prerank,1.2362518905393043,0.6004924773495764
Acc12,Neurodegeneration,KEGG,prerank,-1.2353463209787443,0.6209888749660047
Acc12,Neurodegeneration,KEGG,prerank,-1.2331202738500566,0.613825508700673
Acc12,Neurodegeneration,KEGG,prerank,1.2276039215881263,0.6063524276305713
Acc12,Neurodegeneration,KEGG,prerank,-1.224448416640715,0.6219723584093773
Acc12,Neurodegeneration,KEGG,prerank,-1.2189530202472663,0.6276908374148847
Acc12,Neurodegeneration,KEGG,prerank,1.2173714760832923,0.6196593808486714
Acc12,Neurodegeneration,KEGG,prerank,1.2170696449660123,0.6051572106863882
Acc12,Neurodegeneration,KEGG,prerank,1.207654599516151,0.617135712937271
Acc12,Neurodegeneration,KEGG,prerank,1.2041869781748555,0.6129575739010569
Acc12,Neurodegeneration,KEGG,prerank,1.2001922573251755,0.6113136263848471
Acc12,Neurodegeneration,KEGG,prerank,-1.1985579039286323,0.6729113817310463
Acc12,Neurodegeneration,KEGG,prerank,1.197553187135794,0.6065247357941492
Acc12,Neurodegeneration,KEGG,prerank,1.1937758364987814,0.6062118926035397
Acc12,Neurodegeneration,KEGG,prerank,-1.1898611757850373,0.6855168484603439
Acc12,Neurodegeneration,KEGG,prerank,1.1845766252445407,0.6189022055444938
Acc12,Neurodegeneration,KEGG,prerank,-1.178391142988314,0.7061215381945305
Acc12,Neurodegeneration,KEGG,prerank,1.1773797852054384,0.6295647988097061
Acc12,Neurodegeneration,KEGG,prerank,-1.1767690597605218,0.6969387258480556
Acc12,Neurodegeneration,KEGG,prerank,-1.175789947632101,0.6865259934188378
Acc12,Neurodegeneration,KEGG,prerank,1.175609926063691,0.622891713891867
Acc12,Neurodegeneration,KEGG,prerank,-1.1754460029272351,0.6759731726880216
Acc12,Neurodegeneration,KEGG,prerank,1.1698888768997555,0.626219671510816
Acc12,Neurodegeneration,KEGG,prerank,1.1653331773253353,0.6286066896803609
Acc12,Neurodegeneration,KEGG,prerank,-1.1635615197524896,0.7011675647127615
Acc12,Neurodegeneration,KEGG,prerank,1.162879181822488,0.6255198143551123
Acc12,Neurodegeneration,KEGG,prerank,1.162360878745742,0.6147189462398529
Acc12,Neurodegeneration,KEGG,prerank,-1.1601875196396938,0.6991295894281984
Acc12,Neurodegeneration,KEGG,prerank,-1.1598729677432287,0.6884137933827236
Acc12,Neurodegeneration,KEGG,prerank,-1.1542635601139664,0.692708955521045
Acc12,Neurodegeneration,KEGG,prerank,1.1541795764104907,0.6258316044500759
Acc12,Neurodegeneration,KEGG,prerank,1.1531921523752582,0.6169206616633481
Acc12,Neurodegeneration,KEGG,prerank,1.1506233896098337,0.6125867586718365
Acc12,Neurodegeneration,KEGG,prerank,-1.1483207776833844,0.699526664068574
Acc12,Neurodegeneration,KEGG,prerank,-1.1454878105553596,0.695951075333043
Acc12,Neurodegeneration,KEGG,prerank,1.1446633452418755,0.6187883237122441
Acc12,Neurodegeneration,KEGG,prerank,1.1417405147609245,0.6165400261155575
Acc12,Neurodegeneration,KEGG,prerank,1.1392537803515843,0.6129575739010569
Acc12,Neurodegeneration,KEGG,prerank,1.1384137011318247,0.6042950869889446
Acc12,Neurodegeneration,KEGG,prerank,-1.1372700153556672,0.707506831028513
Acc12,Neurodegeneration,KEGG,prerank,-1.1369858259317958,0.6970493369967745
Acc12,Neurodegeneration,KEGG,prerank,-1.1351296727257618,0.6907363333118918
Acc12,Neurodegeneration,KEGG,prerank,1.1342998992614624,0.6051166260702869
Acc12,Neurodegeneration,KEGG,prerank,-1.1342735387371305,0.683890632522815
Acc12,Neurodegeneration,KEGG,prerank,-1.133159091156633,0.6752523370484812
Acc12,Neurodegeneration,KEGG,prerank,1.1318780703990712,0.6027248393613841
Acc12,Neurodegeneration,KEGG,prerank,1.1187606722237171,0.629800696890795
Acc12,Neurodegeneration,KEGG,prerank,-1.112905834160213,0.7222413514444125
Acc12,Neurodegeneration,KEGG,prerank,-1.1013894148292398,0.7461231754210101
Acc12,Neurodegeneration,KEGG,prerank,-1.0984680003789966,0.7446114988821952
Acc12,Neurodegeneration,KEGG,prerank,-1.0970261502772494,0.738296701725104
Acc12,Neurodegeneration,KEGG,prerank,1.0966510584591163,0.6794561541996065
Acc12,Neurodegeneration,KEGG,prerank,-1.0965628798320188,0.7285735143816616
Acc12,Neurodegeneration,KEGG,prerank,-1.09379859343974,0.7269716225128174
Acc12,Neurodegeneration,KEGG,prerank,1.0913568931066426,0.6842130912432642
Acc12,Neurodegeneration,KEGG,prerank,-1.0893706704518868,0.727866798826063
Acc12,Neurodegeneration,KEGG,prerank,1.0832810170128035,0.6987653248537523
Acc12,Neurodegeneration,KEGG,prerank,-1.082026487603131,0.7371480906303508
Acc12,Neurodegeneration,KEGG,prerank,1.080321191547863,0.6962601245123565
Acc12,Neurodegeneration,KEGG,prerank,-1.0798548692045566,0.7354966079635835
Acc12,Neurodegeneration,KEGG,prerank,1.078480448960517,0.690457956808087
Acc12,Neurodegeneration,KEGG,prerank,-1.0712589313728995,0.7503952265629484
Acc12,Neurodegeneration,KEGG,prerank,-1.070944382015663,0.7417549598889941
Acc12,Neurodegeneration,KEGG,prerank,-1.0695968837188172,0.7357528780040797
Acc12,Neurodegeneration,KEGG,prerank,-1.0671648537123044,0.7330068092223151
Acc12,Neurodegeneration,KEGG,prerank,-1.066827251558645,0.7243112981176932
Acc12,Neurodegeneration,KEGG,prerank,1.0646792627092871,0.7189418637726188
Acc12,Neurodegeneration,KEGG,prerank,1.059218545680635,0.724147303795202
Acc12,Neurodegeneration,KEGG,prerank,-1.0589305973303296,0.7375054995323578
Acc12,Neurodegeneration,KEGG,prerank,-1.0572870129838503,0.7323044417545944
Acc12,Neurodegeneration,KEGG,prerank,-1.0569735033855872,0.72461047493899
Acc12,Neurodegeneration,KEGG,prerank,-1.0516270492714521,0.7305895001651359
Acc12,Neurodegeneration,KEGG,prerank,1.0476803328965314,0.7471154337060295
Acc12,Neurodegeneration,KEGG,prerank,1.040467979516438,0.7598994580554198
Acc12,Neurodegeneration,KEGG,prerank,-1.0366121080109918,0.760099235177926
Acc12,Neurodegeneration,KEGG,prerank,1.0323213165593599,0.7699101306851345
Acc12,Neurodegeneration,KEGG,prerank,-1.0303278930432989,0.7668510745224688
Acc12,Neurodegeneration,KEGG,prerank,-1.0279478283033736,0.7643270598712003
Acc12,Neurodegeneration,KEGG,prerank,1.025697281078163,0.7789493031092052
Acc12,Neurodegeneration,KEGG,prerank,1.0252835942693899,0.7695343044393033
Acc12,Neurodegeneration,KEGG,prerank,1.0220332587283787,0.7670890910284386
Acc12,Neurodegeneration,KEGG,prerank,1.0214283546502156,0.7592869682010439
Acc12,Neurodegeneration,KEGG,prerank,-1.0202318723268515,0.7776445969834327
Acc12,Neurodegeneration,KEGG,prerank,1.0197644069145704,0.7546254199860022
Acc12,Neurodegeneration,KEGG,prerank,1.018132691895998,0.7492877929238781
Acc12,Neurodegeneration,KEGG,prerank,-1.0175617861026844,0.7756938637359136
Acc12,Neurodegeneration,KEGG,prerank,-1.0120460866468781,0.7817675097569974
Acc12,Neurodegeneration,KEGG,prerank,-1.010744951378861,0.7769057771914426
Acc12,Neurodegeneration,KEGG,prerank,-1.0104329627387636,0.769476803557597
Acc12,Neurodegeneration,KEGG,prerank,-1.0039732797693652,0.7773544430239149
Acc12,Neurodegeneration,KEGG,prerank,1.000369884740715,0.7894862238559588
Acc12,Neurodegeneration,KEGG,prerank,-0.997991263999081,0.7847644436620161
Acc12,Neurodegeneration,KEGG,prerank,-0.9977139900647183,0.7776848644128539
Acc12,Neurodegeneration,KEGG,prerank,0.9974256744776504,0.7878489590532297
Acc12,Neurodegeneration,KEGG,prerank,0.9973909268251631,0.7784841310409351
Acc12,Neurodegeneration,KEGG,prerank,0.9972616190623956,0.7695938997439993
Acc12,Neurodegeneration,KEGG,prerank,0.9972421888596548,0.7606641860297496
Acc12,Neurodegeneration,KEGG,prerank,-0.9928640628849208,0.7809977253330411
Acc12,Neurodegeneration,KEGG,prerank,-0.988376076924239,0.7848280872497129
Acc12,Neurodegeneration,KEGG,prerank,0.9863028577004471,0.7800831353496208
Acc12,Neurodegeneration,KEGG,prerank,0.9862845017250332,0.7712381364839099
Acc12,Neurodegeneration,KEGG,prerank,0.9847819319835106,0.7655964995335497
Acc12,Neurodegeneration,KEGG,prerank,-0.983719124410171,0.7876157344560164
Acc12,Neurodegeneration,KEGG,prerank,-0.9807697210948902,0.7872894516784136
Acc12,Neurodegeneration,KEGG,prerank,0.9645843709268636,0.805204437935503
Acc12,Neurodegeneration,KEGG,prerank,0.9604890031222512,0.8081176290396692
Acc12,Neurodegeneration,KEGG,prerank,-0.9544147233042165,0.8469598602435802
Acc12,Neurodegeneration,KEGG,prerank,0.9537035186491644,0.8127088105645311
Acc12,Neurodegeneration,KEGG,prerank,-0.9500695102123239,0.8474635822552652
Acc12,Neurodegeneration,KEGG,prerank,-0.9472058288785532,0.8463801867983897
Acc12,Neurodegeneration,KEGG,prerank,0.941429873882635,0.8337417674988513
Acc12,Neurodegeneration,KEGG,prerank,0.9389763495097081,0.8297768269606075
Acc12,Neurodegeneration,KEGG,prerank,-0.9379731826754024,0.8595609384045652
Acc12,Neurodegeneration,KEGG,prerank,-0.9322410839206455,0.8656643400401614
Acc12,Neurodegeneration,KEGG,prerank,-0.9296653813641239,0.8627268895535576
Acc12,Neurodegeneration,KEGG,prerank,0.9235518910922307,0.8605240775199356
Acc12,Neurodegeneration,KEGG,prerank,0.9180926960282445,0.863146609055953
Acc12,Neurodegeneration,KEGG,prerank,0.9074363901099635,0.8801357405421965
Acc12,Neurodegeneration,KEGG,prerank,0.9057326119878083,0.8750933582604494
Acc12,Neurodegeneration,KEGG,prerank,0.9022306773140989,0.8760850334926436
Acc12,Neurodegeneration,KEGG,prerank,0.9013627117443457,0.8691571868168592
Acc12,Neurodegeneration,KEGG,prerank,-0.8945070702778525,0.9371919298602095
Acc12,Neurodegeneration,KEGG,prerank,-0.893759924266047,0.9299300495095502
Acc12,Neurodegeneration,KEGG,prerank,0.8931295560010212,0.8792770715270332
Acc12,Neurodegeneration,KEGG,prerank,-0.8930128858140142,0.9233274772340945
