input_id,SYMBOL,ENTREZID,ENSEMBL,GENENAME
Emid1,Emid1,140703,ENSMUSG00000034164,EMI domain containing 1
Emilin1,Emilin1,100952,ENSMUSG00000029163,elastin microfibril interfacer 1
Emilin2,Emilin2,246707,ENSMUSG00000024053,elastin microfibril interfacer 2
Emilin3,Emilin3,280635,ENSMUSG00000050700,elastin microfibril interfacer 3
Eml1,Eml1,68519,ENSMUSG00000058070,echinoderm microtubule associated protein like 1
Eml2,Eml2,72205,ENSMUSG00000040811,echinoderm microtubule associated protein like 2
Eml3,Eml3,225898,ENSMUSG00000071647,echinoderm microtubule associated protein like 3
Eml4,Eml4,78798,ENSMUSG00000032624,echinoderm microtubule associated protein like 4
Eml5,Eml5,319670,ENSMUSG00000051166,echinoderm microtubule associated protein like 5
Eml6,Eml6,237711,ENSMUSG00000044072,echinoderm microtubule associated protein like 6
Emp1,Emp1,13730,ENSMUSG00000030208,epithelial membrane protein 1
Emp2,Emp2,13731,ENSMUSG00000022505,epithelial membrane protein 2
Emp3,Emp3,13732,ENSMUSG00000040212,epithelial membrane protein 3
Emr1,Emr1,NA,NA,NA
Emr4,Emr4,NA,NA,NA
Emx1,Emx1,13796,ENSMUSG00000033726,empty spiracles homeobox 1
Emx2,Emx2,13797,ENSMUSG00000043969,empty spiracles homeobox 2
Emx2os,Emx2os,329078,ENSMUSG00000087095,"Emx2 opposite strand/antisense transcript, non-protein coding"
En1,En1,13798,ENSMUSG00000058665,engrailed 1
En2,En2,13799,ENSMUSG00000039095,engrailed 2
Enah,Enah,13800,ENSMUSG00000022995,ENAH actin regulator
Enam,Enam,13801,ENSMUSG00000029286,enamelin
Enc1,Enc1,13803,ENSMUSG00000041773,ectodermal-neural cortex 1
Endod1,Endod1,71946,ENSMUSG00000037419,endonuclease domain containing 1
Endog,Endog,13804,ENSMUSG00000015337,endonuclease G
Endou,Endou,19011,ENSMUSG00000022468,"endonuclease, polyU-specific"
Endov,Endov,338371,ENSMUSG00000039850,endonuclease V
Eng,Eng,13805,ENSMUSG00000026814,endoglin
Engase,Engase,217364,ENSMUSG00000033857,endo-beta-N-acetylglucosaminidase
Enho,Enho,69638,ENSMUSG00000028445,energy homeostasis associated
Enkd1,Enkd1,102124,ENSMUSG00000013155,enkurin domain containing 1
Enkur,Enkur,71233,ENSMUSG00000026679,"enkurin, TRPC channel interacting protein"
Eno1,Eno1,13806,ENSMUSG00000063524,"enolase 1, alpha non-neuron"
Eno1b,Eno1b,433182,ENSMUSG00000059040,"enolase 1B, retrotransposed"
Eno2,Eno2,13807,ENSMUSG00000004267,"enolase 2, gamma neuronal"
Eno3,Eno3,13808,ENSMUSG00000060600,"enolase 3, beta muscle"
Eno4,Eno4,226265,ENSMUSG00000048029,enolase 4
Enoph1,Enoph1,67870,ENSMUSG00000029326,enolase-phosphatase 1
Enox1,Enox1,239188,ENSMUSG00000022012,ecto-NOX disulfide-thiol exchanger 1
Enox2,Enox2,209224,ENSMUSG00000031109,ecto-NOX disulfide-thiol exchanger 2
Enpep,Enpep,13809,ENSMUSG00000028024,glutamyl aminopeptidase
Enpp1,Enpp1,18605,ENSMUSG00000037370,ectonucleotide pyrophosphatase/phosphodiesterase 1
Enpp2,Enpp2,18606,ENSMUSG00000022425,ectonucleotide pyrophosphatase/phosphodiesterase 2
Enpp3,Enpp3,209558,ENSMUSG00000019989,ectonucleotide pyrophosphatase/phosphodiesterase 3
Enpp4,Enpp4,224794,ENSMUSG00000023961,ectonucleotide pyrophosphatase/phosphodiesterase 4
Enpp5,Enpp5,83965,ENSMUSG00000023960,ectonucleotide pyrophosphatase/phosphodiesterase 5
Enpp6,Enpp6,320981,ENSMUSG00000038173,ectonucleotide pyrophosphatase/phosphodiesterase 6
Enpp7,Enpp7,238011,ENSMUSG00000046697,ectonucleotide pyrophosphatase/phosphodiesterase 7
Ensa,Ensa,56205,ENSMUSG00000038619,endosulfine alpha
Enthd1,Enthd1,383075,ENSMUSG00000050439,ENTH domain containing 1
Enthd2,Enthd2,NA,NA,NA
Entpd1,Entpd1,12495,ENSMUSG00000048120,ectonucleoside triphosphate diphosphohydrolase 1
Entpd2,Entpd2,12496,ENSMUSG00000015085,ectonucleoside triphosphate diphosphohydrolase 2
Entpd3,Entpd3,215446,ENSMUSG00000041608,ectonucleoside triphosphate diphosphohydrolase 3
Entpd4,Entpd4,67464,ENSMUSG00000095463,ectonucleoside triphosphate diphosphohydrolase 4
Entpd5,Entpd5,12499,ENSMUSG00000021236,ectonucleoside triphosphate diphosphohydrolase 5
Entpd6,Entpd6,12497,ENSMUSG00000033068,ectonucleoside triphosphate diphosphohydrolase 6
Entpd7,Entpd7,93685,ENSMUSG00000025192,ectonucleoside triphosphate diphosphohydrolase 7
Entpd8,Entpd8,72090,ENSMUSG00000036813,ectonucleoside triphosphate diphosphohydrolase 8
Eny2,Eny2,223527,ENSMUSG00000022338,ENY2 transcription and export complex 2 subunit
Eogt,Eogt,101351,ENSMUSG00000035245,EGF domain specific O-linked N-acetylglucosamine transferase
Eomes,Eomes,13813,ENSMUSG00000032446,eomesodermin
Ep300,Ep300,328572,ENSMUSG00000055024,E1A binding protein p300
Ep400,Ep400,75560,ENSMUSG00000029505,E1A binding protein p400
Epas1,Epas1,13819,ENSMUSG00000024140,endothelial PAS domain protein 1
Epb4.1,Epb4.1,NA,NA,NA
Epb4.1l1,Epb4.1l1,NA,NA,NA
Epb4.1l2,Epb4.1l2,NA,NA,NA
Epb4.1l3,Epb4.1l3,NA,NA,NA
Epb4.1l4a,Epb4.1l4a,NA,NA,NA
Epb4.1l4b,Epb4.1l4b,NA,NA,NA
Epb4.1l5,Epb4.1l5,NA,NA,NA
Epb4.2,Epb4.2,NA,NA,NA
Epc1,Epc1,13831,ENSMUSG00000024240,enhancer of polycomb homolog 1
Epc2,Epc2,227867,ENSMUSG00000069495,enhancer of polycomb homolog 2
Epcam,Epcam,17075,ENSMUSG00000045394,epithelial cell adhesion molecule
Epdr1,Epdr1,105298,ENSMUSG00000002808,ependymin related 1
Epg5,Epg5,100502841,ENSMUSG00000039840,ectopic P-granules 5 autophagy tethering factor
Epgn,Epgn,71920,ENSMUSG00000035020,epithelial mitogen
Epha1,Epha1,13835,ENSMUSG00000029859,Eph receptor A1
Epha10,Epha10,230735,ENSMUSG00000028876,Eph receptor A10
Epha2,Epha2,13836,ENSMUSG00000006445,Eph receptor A2
Epha3,Epha3,13837,ENSMUSG00000052504,Eph receptor A3
Epha4,Epha4,13838,ENSMUSG00000026235,Eph receptor A4
Epha5,Epha5,13839,ENSMUSG00000029245,Eph receptor A5
Epha6,Epha6,13840,ENSMUSG00000055540,Eph receptor A6
Epha7,Epha7,13841,ENSMUSG00000028289,Eph receptor A7
Epha8,Epha8,13842,ENSMUSG00000028661,Eph receptor A8
Ephb1,Ephb1,270190,ENSMUSG00000032537,Eph receptor B1
Ephb2,Ephb2,13844,ENSMUSG00000028664,Eph receptor B2
Ephb3,Ephb3,13845,ENSMUSG00000005958,Eph receptor B3
Ephb4,Ephb4,13846,ENSMUSG00000029710,Eph receptor B4
Ephb6,Ephb6,13848,ENSMUSG00000029869,Eph receptor B6
Ephx1,Ephx1,13849,ENSMUSG00000038776,"epoxide hydrolase 1, microsomal"
Ephx2,Ephx2,13850,ENSMUSG00000022040,"epoxide hydrolase 2, cytoplasmic"
Ephx3,Ephx3,71932,ENSMUSG00000037577,epoxide hydrolase 3
Ephx4,Ephx4,384214,ENSMUSG00000033805,epoxide hydrolase 4
Epm2a,Epm2a,13853,ENSMUSG00000055493,"epilepsy, progressive myoclonic epilepsy, type 2 gene alpha"
Epm2aip1,Epm2aip1,77781,ENSMUSG00000046785,EPM2A interacting protein 1
Epn1,Epn1,13854,ENSMUSG00000035203,epsin 1
Epn2,Epn2,13855,ENSMUSG00000001036,epsin 2
Epn3,Epn3,71889,ENSMUSG00000010080,epsin 3
Epo,Epo,13856,ENSMUSG00000029711,erythropoietin
Epor,Epor,13857,ENSMUSG00000006235,erythropoietin receptor
Eppin,Eppin,75526,ENSMUSG00000017733,epididymal peptidase inhibitor
Eppk1,Eppk1,223650,NA,epiplakin 1
Eprs,Eprs,NA,NA,NA
Eps15,Eps15,13858,ENSMUSG00000028552,epidermal growth factor receptor pathway substrate 15
Eps15l1,Eps15l1,13859,ENSMUSG00000006276,epidermal growth factor receptor pathway substrate 15-like 1
Eps8,Eps8,13860,ENSMUSG00000015766,epidermal growth factor receptor pathway substrate 8
Eps8l1,Eps8l1,67425,ENSMUSG00000006154,EPS8-like 1
Eps8l2,Eps8l2,98845,ENSMUSG00000025504,EPS8-like 2
Eps8l3,Eps8l3,99662,ENSMUSG00000040600,EPS8-like 3
Epsti1,Epsti1,108670,ENSMUSG00000022014,epithelial stromal interaction 1
Ept1,Ept1,NA,NA,NA
Epx,Epx,13861,ENSMUSG00000052234,eosinophil peroxidase
Epyc,Epyc,13516,ENSMUSG00000019936,epiphycan
Eqtn,Eqtn,67753,ENSMUSG00000028575,"equatorin, sperm acrosome associated"
Eral1,Eral1,57837,ENSMUSG00000020832,Era like 12S mitochondrial rRNA chaperone 1
Erap1,Erap1,80898,ENSMUSG00000021583,endoplasmic reticulum aminopeptidase 1
Eras,Eras,353283,ENSMUSG00000031160,ES cell-expressed Ras
Erbb2,Erbb2,13866,ENSMUSG00000062312,erb-b2 receptor tyrosine kinase 2
Erbb2ip,Erbb2ip,NA,NA,NA
Erbb3,Erbb3,13867,ENSMUSG00000018166,erb-b2 receptor tyrosine kinase 3
Erbb4,Erbb4,13869,ENSMUSG00000062209,erb-b2 receptor tyrosine kinase 4
Erc1,Erc1,111173,ENSMUSG00000030172,ELKS/RAB6-interacting/CAST family member 1
Erc2,Erc2,238988,ENSMUSG00000040640,ELKS/RAB6-interacting/CAST family member 2
Ercc1,Ercc1,13870,ENSMUSG00000003549,"excision repair cross-complementing rodent repair deficiency, complementation group 1"
Ercc2,Ercc2,13871,ENSMUSG00000030400,"excision repair cross-complementing rodent repair deficiency, complementation group 2"
Ercc3,Ercc3,13872,ENSMUSG00000024382,"excision repair cross-complementing rodent repair deficiency, complementation group 3"
Ercc4,Ercc4,50505,ENSMUSG00000022545,"excision repair cross-complementing rodent repair deficiency, complementation group 4"
Ercc5,Ercc5,22592,ENSMUSG00000026048,"excision repair cross-complementing rodent repair deficiency, complementation group 5"
Ercc6,Ercc6,319955,ENSMUSG00000054051,"excision repair cross-complementing rodent repair deficiency, complementation group 6"
Ercc6l,Ercc6l,236930,ENSMUSG00000051220,excision repair cross-complementing rodent repair deficiency complementation group 6 like
Ercc6l2,Ercc6l2,76251,ENSMUSG00000021470,"excision repair cross-complementing rodent repair deficiency, complementation group 6 like 2"
Ercc8,Ercc8,71991,ENSMUSG00000021694,"excision repaiross-complementing rodent repair deficiency, complementation group 8"
Erdr1,Erdr1,NA,NA,NA
Ereg,Ereg,13874,ENSMUSG00000029377,epiregulin
Erf,Erf,13875,ENSMUSG00000040857,Ets2 repressor factor
Erg,Erg,13876,ENSMUSG00000040732,ETS transcription factor
Ergic1,Ergic1,67458,ENSMUSG00000001576,endoplasmic reticulum-golgi intermediate compartment 1
Ergic2,Ergic2,67456,ENSMUSG00000030304,ERGIC and golgi 2
Ergic3,Ergic3,66366,ENSMUSG00000005881,ERGIC and golgi 3
Erh,Erh,13877,ENSMUSG00000021131,ERH mRNA splicing and mitosis factor
Eri1,Eri1,67276,ENSMUSG00000031527,exoribonuclease 1
Eri2,Eri2,71151,ENSMUSG00000030929,exoribonuclease 2
Eri3,Eri3,140546,ENSMUSG00000033423,exoribonuclease 3
Erich1,Erich1,234086,ENSMUSG00000051978,glutamate rich 1
Erich2,Erich2,66748,ENSMUSG00000075302,glutamate rich 2
Erich3,Erich3,209601,ENSMUSG00000078161,glutamate rich 3
Erich4,Erich4,632778,ENSMUSG00000074261,glutamate rich 4
Erich5,Erich5,239368,ENSMUSG00000044726,glutamate rich 5
Erich6,Erich6,545527,ENSMUSG00000070471,glutamate rich 6
Erlec1,Erlec1,66753,ENSMUSG00000020311,endoplasmic reticulum lectin 1
Erlin1,Erlin1,226144,ENSMUSG00000025198,ER lipid raft associated 1
Erlin2,Erlin2,244373,ENSMUSG00000031483,ER lipid raft associated 2
Ermap,Ermap,27028,ENSMUSG00000028644,erythroblast membrane-associated protein
Ermard,Ermard,381062,ENSMUSG00000036552,ER membrane associated RNA degradation
Ermn,Ermn,77767,ENSMUSG00000026830,"ermin, ERM-like protein"
Ermp1,Ermp1,226090,ENSMUSG00000046324,endoplasmic reticulum metallopeptidase 1
Ern1,Ern1,78943,ENSMUSG00000020715,endoplasmic reticulum to nucleus signalling 1
Ern2,Ern2,26918,ENSMUSG00000030866,endoplasmic reticulum to nucleus signalling 2
Ero1l,Ero1l,NA,NA,NA
Ero1lb,Ero1lb,NA,NA,NA
Erp27,Erp27,69187,ENSMUSG00000030219,endoplasmic reticulum protein 27
Erp29,Erp29,67397,ENSMUSG00000029616,endoplasmic reticulum protein 29
Erp44,Erp44,76299,ENSMUSG00000028343,endoplasmic reticulum protein 44
Errfi1,Errfi1,74155,ENSMUSG00000028967,ERBB receptor feedback inhibitor 1
Erv3,Erv3,71995,ENSMUSG00000037482,endogenous retroviral sequence 3
Esam,Esam,69524,ENSMUSG00000001946,endothelial cell-specific adhesion molecule
Esco1,Esco1,77805,ENSMUSG00000024293,establishment of sister chromatid cohesion N-acetyltransferase 1
Esco2,Esco2,71988,ENSMUSG00000022034,establishment of sister chromatid cohesion N-acetyltransferase 2
Esd,Esd,13885,ENSMUSG00000021996,esterase D/formylglutathione hydrolase
Esf1,Esf1,66580,ENSMUSG00000045624,ESF1 nucleolar pre-rRNA processing protein homolog
Esm1,Esm1,71690,ENSMUSG00000042379,endothelial cell-specific molecule 1
Esp1,Esp1,619517,ENSMUSG00000073396,exocrine gland secreted peptide 1
Esp15,Esp15,668200,ENSMUSG00000095104,exocrine gland secreted peptide 15
Esp16,Esp16,100043300,ENSMUSG00000096345,exocrine gland secreted peptide 16
Esp18,Esp18,100126774,ENSMUSG00000094024,exocrine gland secreted peptide 18
Esp23,Esp23,100126779,ENSMUSG00000096697,exocrine gland secreted peptide 23
Esp24,Esp24,100126776,ENSMUSG00000095625,exocrine gland secreted peptide 24
Esp3,Esp3,100126766,ENSMUSG00000093957,exocrine gland secreted peptide 3
Esp31,Esp31,100126768,ENSMUSG00000092342,exocrine gland secreted peptide 31
Esp34,Esp34,100126773,ENSMUSG00000092244,exocrine gland secreted peptide 34
Esp36,Esp36,100126765,ENSMUSG00000092322,exocrine gland secreted peptide 36
Esp38,Esp38,100126775,ENSMUSG00000095886,exocrine gland secreted peptide 38
Esp4,Esp4,100126777,ENSMUSG00000095540,exocrine gland secreted peptide 4
Esp5,Esp5,102577427,ENSMUSG00000117190,exocrine gland secreted peptide 5
Esp6,Esp6,433107,ENSMUSG00000092043,exocrine gland secreted peptide 6
Esp6-esp5,Esp6-esp5,NA,NA,NA
Esp8,Esp8,100126778,ENSMUSG00000090747,exocrine gland secreted peptide 8
Espl1,Espl1,105988,ENSMUSG00000058290,"extra spindle pole bodies 1, separase"
Espn,Espn,56226,ENSMUSG00000028943,espin
Espnl,Espnl,227357,ENSMUSG00000049515,espin-like
Esr1,Esr1,13982,ENSMUSG00000019768,estrogen receptor 1 (alpha)
Esr2,Esr2,13983,ENSMUSG00000021055,estrogen receptor 2 (beta)
Esrp1,Esrp1,207920,ENSMUSG00000040728,epithelial splicing regulatory protein 1
Esrp2,Esrp2,77411,ENSMUSG00000084128,epithelial splicing regulatory protein 2
Esrra,Esrra,26379,ENSMUSG00000024955,"estrogen related receptor, alpha"
Esrrb,Esrrb,26380,ENSMUSG00000021255,"estrogen related receptor, beta"
Esrrg,Esrrg,26381,ENSMUSG00000026610,estrogen-related receptor gamma
Esx1,Esx1,13984,ENSMUSG00000023443,"extraembryonic, spermatogenesis, homeobox 1"
Esyt1,Esyt1,23943,ENSMUSG00000025366,extended synaptotagmin-like protein 1
Esyt2,Esyt2,52635,ENSMUSG00000021171,extended synaptotagmin-like protein 2
Esyt3,Esyt3,272636,ENSMUSG00000037681,extended synaptotagmin-like protein 3
Etaa1,Etaa1,68145,ENSMUSG00000016984,Ewing tumor-associated antigen 1
Etd,Etd,69501,ENSMUSG00000060967,embryonic testis differentiation
Etf1,Etf1,225363,ENSMUSG00000024360,eukaryotic translation termination factor 1
Etfa,Etfa,110842,ENSMUSG00000032314,"electron transferring flavoprotein, alpha polypeptide"
Etfb,Etfb,110826,ENSMUSG00000004610,"electron transferring flavoprotein, beta polypeptide"
Etfdh,Etfdh,66841,ENSMUSG00000027809,"electron transferring flavoprotein, dehydrogenase"
Ethe1,Ethe1,66071,ENSMUSG00000064254,ethylmalonic encephalopathy 1
Etl4,Etl4,208618,ENSMUSG00000036617,enhancer trap locus 4
Etnk1,Etnk1,75320,ENSMUSG00000030275,ethanolamine kinase 1
Etnk2,Etnk2,214253,ENSMUSG00000070644,ethanolamine kinase 2
Etnppl,Etnppl,71760,ENSMUSG00000019232,ethanolamine phosphate phospholyase
Etohd2,Etohd2,13996,NA,ethanol decreased 2
Etohi1,Etohi1,NA,NA,NA
Ets1,Ets1,23871,ENSMUSG00000032035,"E26 avian leukemia oncogene 1, 5' domain"
Ets2,Ets2,23872,ENSMUSG00000022895,"E26 avian leukemia oncogene 2, 3' domain"
Etv1,Etv1,14009,ENSMUSG00000004151,ets variant 1
Etv2,Etv2,14008,ENSMUSG00000006311,ets variant 2
Etv3,Etv3,27049,ENSMUSG00000003382,ets variant 3
Etv4,Etv4,18612,ENSMUSG00000017724,ets variant 4
Etv5,Etv5,104156,ENSMUSG00000013089,ets variant 5
Etv6,Etv6,14011,ENSMUSG00000030199,ets variant 6
Eva1a,Eva1a,232146,ENSMUSG00000035104,"eva-1 homolog A, regulator of programmed cell death"
Eva1b,Eva1b,230752,ENSMUSG00000050212,eva-1 homolog B
Eva1c,Eva1c,70967,ENSMUSG00000039903,eva-1 homolog C
Evc,Evc,59056,ENSMUSG00000029122,EvC ciliary complex subunit 1
Evc2,Evc2,68525,ENSMUSG00000050248,EvC ciliary complex subunit 2
Evi2a,Evi2a,14017,ENSMUSG00000078771,ecotropic viral integration site 2a
Evi2a-evi2b,Evi2a-evi2b,NA,NA,NA
Evi2b,Evi2b,216984,ENSMUSG00000093938,ecotropic viral integration site 2b
Evi5,Evi5,14020,ENSMUSG00000011831,ecotropic viral integration site 5
Evi5l,Evi5l,213027,ENSMUSG00000011832,ecotropic viral integration site 5 like
Evl,Evl,14026,ENSMUSG00000021262,Ena-vasodilator stimulated phosphoprotein
Evpl,Evpl,14027,ENSMUSG00000034282,envoplakin
Evx1,Evx1,14028,ENSMUSG00000005503,even-skipped homeobox 1
Evx2,Evx2,14029,ENSMUSG00000001815,even-skipped homeobox 2
Ewsr1,Ewsr1,14030,ENSMUSG00000009079,Ewing sarcoma breakpoint region 1
Exd1,Exd1,241624,ENSMUSG00000048647,exonuclease 3'-5' domain containing 1
Exd2,Exd2,97827,ENSMUSG00000032705,exonuclease 3'-5' domain containing 2
Exo1,Exo1,26909,ENSMUSG00000039748,exonuclease 1
Exo5,Exo5,73172,ENSMUSG00000028629,exonuclease 5
Exoc1,Exoc1,69940,ENSMUSG00000036435,exocyst complex component 1
Exoc2,Exoc2,66482,ENSMUSG00000021357,exocyst complex component 2
Exoc3,Exoc3,211446,ENSMUSG00000034152,exocyst complex component 3
Exoc3l,Exoc3l,277978,ENSMUSG00000043251,exocyst complex component 3-like
Exoc3l4,Exoc3l4,74190,ENSMUSG00000021280,exocyst complex component 3-like 4
Exoc4,Exoc4,20336,ENSMUSG00000029763,exocyst complex component 4
Exoc5,Exoc5,105504,ENSMUSG00000061244,exocyst complex component 5
Exoc6,Exoc6,107371,ENSMUSG00000053799,exocyst complex component 6
Exoc6b,Exoc6b,75914,ENSMUSG00000033769,exocyst complex component 6B
Exoc7,Exoc7,53413,ENSMUSG00000020792,exocyst complex component 7
Exoc8,Exoc8,102058,ENSMUSG00000074030,exocyst complex component 8
Exog,Exog,208194,ENSMUSG00000042787,exo/endonuclease G
Exosc1,Exosc1,66583,ENSMUSG00000034321,exosome component 1
Exosc10,Exosc10,50912,ENSMUSG00000017264,exosome component 10
Exosc2,Exosc2,227715,ENSMUSG00000039356,exosome component 2
Exosc3,Exosc3,66362,ENSMUSG00000028322,exosome component 3
Exosc4,Exosc4,109075,ENSMUSG00000034259,exosome component 4
Exosc5,Exosc5,27998,ENSMUSG00000061286,exosome component 5
Exosc6,Exosc6,72544,ENSMUSG00000109941,exosome component 6
Exosc7,Exosc7,66446,ENSMUSG00000025785,exosome component 7
Exosc8,Exosc8,69639,ENSMUSG00000027752,exosome component 8
Exosc9,Exosc9,50911,ENSMUSG00000027714,exosome component 9
Exph5,Exph5,320051,ENSMUSG00000034584,exophilin 5
Ext1,Ext1,14042,ENSMUSG00000061731,exostosin glycosyltransferase 1
Ext2,Ext2,14043,ENSMUSG00000027198,exostosin glycosyltransferase 2
Extl1,Extl1,56219,ENSMUSG00000028838,exostosin-like glycosyltransferase 1
Extl2,Extl2,58193,ENSMUSG00000027963,exostosin-like glycosyltransferase 2
Extl3,Extl3,54616,ENSMUSG00000021978,exostosin-like glycosyltransferase 3
Eya1,Eya1,14048,ENSMUSG00000025932,EYA transcriptional coactivator and phosphatase 1
Eya2,Eya2,14049,ENSMUSG00000017897,EYA transcriptional coactivator and phosphatase 2
Eya3,Eya3,14050,ENSMUSG00000028886,EYA transcriptional coactivator and phosphatase 3
Eya4,Eya4,14051,ENSMUSG00000010461,EYA transcriptional coactivator and phosphatase 4
Ezh1,Ezh1,14055,ENSMUSG00000006920,enhancer of zeste 1 polycomb repressive complex 2 subunit
Ezh2,Ezh2,14056,ENSMUSG00000029687,enhancer of zeste 2 polycomb repressive complex 2 subunit
Ezr,Ezr,22350,ENSMUSG00000052397,ezrin
F10,F10,14058,ENSMUSG00000031444,coagulation factor X
F11,F11,109821,ENSMUSG00000031645,coagulation factor XI
F11r,F11r,16456,ENSMUSG00000038235,F11 receptor
F12,F12,58992,ENSMUSG00000021492,coagulation factor XII (Hageman factor)
F13a1,F13a1,74145,ENSMUSG00000039109,"coagulation factor XIII, A1 subunit"
F13b,F13b,14060,ENSMUSG00000026368,"coagulation factor XIII, beta subunit"
F2,F2,14061,ENSMUSG00000027249,coagulation factor II
F2r,F2r,14062,ENSMUSG00000048376,coagulation factor II thrombin receptor
F2rl1,F2rl1,14063,ENSMUSG00000021678,F2R like trypsin receptor 1
F2rl2,F2rl2,14064,ENSMUSG00000021675,coagulation factor II thrombin receptor like 2
F2rl3,F2rl3,14065,ENSMUSG00000050147,F2R like thrombin or trypsin receptor 3
F3,F3,14066,ENSMUSG00000028128,"coagulation factor III, tissue factor"
F420014N23Rik,F420014N23Rik,100038591,ENSMUSG00000120324,RIKEN cDNA F420014N23 gene
F5,F5,14067,ENSMUSG00000026579,coagulation factor V
F630028O10Rik,F630028O10Rik,NA,NA,NA
F630042J09Rik,F630042J09Rik,100038627,ENSMUSG00000114442,RIKEN cDNA F630042J09 gene
F630111L10Rik,F630111L10Rik,320463,ENSMUSG00000036381,RIKEN cDNA F630111L10 gene
F630206G17Rik,F630206G17Rik,100009664,NA,RIKEN cDNA F630206G17 gene
F7,F7,14068,ENSMUSG00000031443,coagulation factor VII
F730035M05Rik,F730035M05Rik,414124,ENSMUSG00000085298,RIKEN cDNA F730035M05 gene
F730043M19Rik,F730043M19Rik,320046,ENSMUSG00000052125,RIKEN cDNA F730043M19 gene
F8,F8,14069,ENSMUSG00000031196,coagulation factor VIII
F830002L21Rik,F830002L21Rik,NA,NA,NA
F830016B08Rik,F830016B08Rik,240328,ENSMUSG00000090942,RIKEN cDNA F830016B08 gene
F830045P16Rik,F830045P16Rik,228592,ENSMUSG00000043727,RIKEN cDNA F830045P16 gene
F8a,F8a,14070,ENSMUSG00000078317,factor 8-associated gene A
F9,F9,14071,ENSMUSG00000031138,coagulation factor IX
F930015N05Rik,F930015N05Rik,654805,NA,RIKEN cDNA F930015N05 gene
Fa2h,Fa2h,338521,ENSMUSG00000033579,fatty acid 2-hydroxylase
Faah,Faah,14073,ENSMUSG00000034171,fatty acid amide hydrolase
Fabp1,Fabp1,14080,ENSMUSG00000054422,"fatty acid binding protein 1, liver"
Fabp12,Fabp12,75497,ENSMUSG00000027530,fatty acid binding protein 12
Fabp2,Fabp2,14079,ENSMUSG00000023057,"fatty acid binding protein 2, intestinal"
Fabp3,Fabp3,14077,ENSMUSG00000028773,"fatty acid binding protein 3, muscle and heart"
Fabp4,Fabp4,11770,ENSMUSG00000062515,"fatty acid binding protein 4, adipocyte"
Fabp5,Fabp5,16592,ENSMUSG00000027533,"fatty acid binding protein 5, epidermal"
Fabp6,Fabp6,16204,ENSMUSG00000020405,fatty acid binding protein 6
Fabp7,Fabp7,12140,ENSMUSG00000019874,"fatty acid binding protein 7, brain"
Fabp9,Fabp9,21884,ENSMUSG00000027528,"fatty acid binding protein 9, testis"
Fadd,Fadd,14082,ENSMUSG00000031077,Fas associated via death domain
Fads1,Fads1,76267,ENSMUSG00000010663,fatty acid desaturase 1
Fads2,Fads2,56473,ENSMUSG00000024665,fatty acid desaturase 2
Fads3,Fads3,60527,ENSMUSG00000024664,fatty acid desaturase 3
Fads6,Fads6,328035,ENSMUSG00000044788,"fatty acid desaturase domain family, member 6"
Faf1,Faf1,14084,ENSMUSG00000010517,Fas-associated factor 1
Faf2,Faf2,76577,ENSMUSG00000025873,Fas associated factor family member 2
