Term,NES,NOM p-val,FDR q-val,Lead_genes
Fatty acid biosynthesis,-1.2644494493418201,0.15151515151515152,1.0,ACSBG2;ACACB
Linoleic acid metabolism,1.2453237074810262,0.20689655172413793,0.5193399673919155,CYP2E1;PLA2G4D;CYP1A2;PLA2G2D;PLB1;PLA2G3
"Alanine, aspartate and glutamate metabolism",1.2416194311323174,0.15151515151515152,0.5169277896550624,GOT1L1;CPS1;ABAT;GLUD1;FOLH1;GLS2;DDO;RIMKLB;GPT2;ASNS;GAD2;GLUL;ASS1;ALDH4A1;ASRGL1;ALDH5A1;NAT8L
Amphetamine addiction,1.223636826687713,0.09523809523809523,0.5605809091796788,SLC6A3;SLC18A2;TH;CALML3
Propanoate metabolism,1.223306159703144,0.16666666666666666,0.5475044436083397,EHHADH;ABAT;SUCLG2;ALDH6A1;ECHS1;ACSS3;ACADS;ACSS1;BCKDHA;ECHDC1;ACAT2;BCKDHB;ACOX1;SUCLA2;MLYCD;HIBCH;DLD;SUCLG1;PCCB;LDHA
Phagosome,1.2021847746856114,0.18181818181818182,0.6071850227694383,MSR1;CD36;COMP;THBS1;MPO;NOS1;TLR2;TLR4;COLEC12;NCF4;FCGR1A;CD14;MRC1;ITGB2;CYBB;ITGB5;TUBA1C;TUBA8;CLEC7A;ITGA5;SEC61G;ATP6V0E2;THBS2;NCF1;TAP1;NCF2;TUBA1B;TUBB6;FCGR3A
Mismatch repair,1.1976790763031653,0.19047619047619047,0.6053338489195316,EXO1;POLD4;RFC3;PCNA
Small cell lung cancer,-1.1840997283131565,0.20930232558139536,1.0,LAMC2;CDK6;LAMA3;COL4A2;COL4A3;CKS2;COL4A1;PTGS2;GADD45G;COL4A4;ITGA2;LAMA5;COL4A6;IKBKG;ZBTB17;CHUK;ITGAV;BCL2;RARB;GADD45A;PIK3CD;BIRC3;GADD45B;CCNE1;RXRB;POLK;APAF1;CCNE2;RB1;LAMA1;IKBKB
Fanconi anemia pathway,-1.1740781124241204,0.225,1.0,FANCI;FANCA;BRIP1;REV3L;TOP3A;SLX4;FANCD2;HES1;BRCA2;POLN;FANCB;FANCE;REV1;RMI1;FANCG;ATRIP;EME2;POLK;SLX1B;TELO2
Arachidonic acid metabolism,1.1713954887496392,0.23809523809523808,0.7017564995301544,CYP2E1;PLA2G4D;PTGDS;ALOX15B;PLA2G2D;PLB1;PLA2G3;GGT1;EPHX2;GPX1
Chagas disease,1.1476599492849295,0.125,0.778985436188698,CD247;KNG1;CD3E;CCL2;CCL5;TLR2;TLR4;TNF;PPP2R2C;CD3G;GNA15;TGFBR2;TGFB1;TNFRSF1A;MAPK13;ADCY1;GNA11;C1QC;TICAM1;GNAI3;GNAI2;C1QB;TLR9
Amino sugar and nucleotide sugar metabolism,-1.1424447262809057,0.3037974683544304,1.0,HK3;CHIA;CYB5RL;CHIT1;GCK;GALT
beta-Alanine metabolism,1.1322427397679447,0.32,0.8268296048697465,EHHADH;ABAT;ALDH3A1;ALDH7A1;ALDH6A1;ECHS1;ACADS;SMOX;GAD2;ALDH3B1;ACOX1;DPYD;UPB1;MLYCD;HIBCH;ALDH9A1;CNDP1
Glycosphingolipid biosynthesis,-1.1307555105796068,0.3026315789473684,1.0,FUT1;B3GNT3
Tyrosine metabolism,1.130238082815108,0.34615384615384615,0.8196997807387417,GOT1L1;TH;TAT;PNMT;HPD;HGD;DDC;ALDH3A1
Alcoholism,1.1293968171441624,0.07142857142857142,0.8057301253235754,SLC6A3;SLC18A2;TH;CALML3;GNGT2;GRIN3A;ADORA2B;DDC;ADORA2A;NTRK2;SHC4;GNG12;CRH
GnRH signaling pathway,1.1231663381502117,0.3333333333333333,0.8133480225218274,FSHB;PLA2G4D;CALML3
Galactose metabolism,-1.1212566305898441,0.23076923076923078,1.0,HK3;LALBA;SI;GCK;GALT
Gastric acid secretion,1.1096015520207871,0.20833333333333334,0.8496373756114016,SLC26A7;CALML3;ATP4A;ATP1A4;MYLK3;KCNJ16;SST;ATP1A2;GAST;ADCY1;CAMK2A;KCNJ10;GNAI3;GNAI2;KCNJ1;SLC9A4;ATP1B2;ADCY3;KCNJ2;ADCY8;KCNK2;ITPR2;CAMK2G;CALML4;ADCY2;CHRM3;ADCY5
Dopaminergic synapse,1.1073932184585524,0.3333333333333333,0.8395262304618255,SLC6A3;SLC18A2;TH;DRD5;CALML3
Oxidative phosphorylation,1.1065113963511861,0.25,0.8257716309664362,ATP4A;COX6A2;COX7B2;COX6B2;NDUFB8;ATP6V0E2;SDHC;LHPP;UQCR10;PPA1;COX6C;NDUFA10;NDUFS6;NDUFA8;PPA2;NDUFS1;UQCRC2;ATP6V0E1;NDUFS8;COX11;NDUFB2;NDUFS5;ATP6V1E1;UQCRC1;ATP6V1F;ATP6V1D;SDHA;COX7B;NDUFV2;NDUFA4;ATP6AP1;COX6A1;NDUFA9;COX7C;ATP6V1B2;ATP6V1A;NDUFB9;NDUFA5;COX4I1;COX10;NDUFS4;CYC1;ATP6V0B;COX7A2L;UQCRQ;NDUFV1;COX5B;NDUFA7;ATP6V1G2;NDUFA2;NDUFA6;COX6B1
MicroRNAs in cancer,-1.1043036476351151,0.2978723404255319,1.0,MIR9-1;MIR330;MIR27B;MIR221;MIRLET7B;MMP9;CDK6;MIR23B;MIRLET7D;MIR124-2;CDC25C;ROCK1;ABCC1;PTGS2;RECK;TP63;ATM;PLCG1;DNMT3A;KIF23;MIR29C;DNMT3B;EZH2;CDC25B;ITGB3;MDM4;WNT3;VEGFA;BCL2;GLS;APC;MIR331;PIK3CD;FZD3;EFNA5;TPM1;DICER1;NOTCH4;CCNE1;EFNA2;RDX;MET;EZR;CCNE2
Mineral absorption,1.1033199414894468,0.17391304347826086,0.8199974204557856,VDR;TRPV6;HEPH;ATP1A4;SLC34A1;STEAP1;SLC34A2;ATP1A2;SLC39A4;ATP2B4
Cholinergic synapse,-1.0928342311507948,0.3253012048192771,1.0,CHRNA3;CHRNB4;CREB3L4;CHAT;GNGT1;SLC18A3;CACNA1D;FOS;CAMK4;PIK3R5;GNB3;SLC5A7;KCNJ4;KCNQ4;GNG8;KCNQ5;KCNQ1;CACNA1A;ADCY4;CACNA1B
"Valine, leucine and isoleucine degradation",1.0884703468641757,0.2962962962962963,0.8650440468622287,EHHADH;ABAT;ALDH7A1;HIBADH;HMGCS2;ALDH6A1;IVD;ECHS1;ACAA2;ACADS;HADHB;HSD17B10;BCKDHA;ACAT2;BCKDHB;MCCC2;BCAT1;HIBCH;ALDH9A1;DLD;OXCT1;HMGCL;AUH;HADH;PCCB
Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,-1.0867195063548623,0.37333333333333335,1.0,PIGZ;PGAP1;PIGL;PIGA;MPPE1;PIGN;PIGG;PIGY;PIGV;GPLD1;PIGW;PIGS;PIGO
Inflammatory bowel disease,1.0827972098530978,0.37037037037037035,0.8744991837371157,TLR5;STAT4;IL23R;GATA3;IL21;RORC;TLR2;TLR4;TNF
Glycerolipid metabolism,-1.081099699339845,0.3150684931506849,1.0,MOGAT3;CEL;PNLIPRP2;LPIN3;LIPG;DGKZ;DGKH;DGKK;PLPP4;DGKA;DGAT2;DGKQ
Renin-angiotensin system,1.07879384256176,0.3,0.8789190607372427,AGTR2;ENPEP;ANPEP;REN;AGT;ACE2
Phospholipase D signaling pathway,1.077697446285379,0.25,0.8661586347536762,MS4A2;F2;PLA2G4D;PTGFR;LPAR3;RAPGEF4;LPAR2;SPHK1;DGKG;PLPP3;GAB2;GRM4;SHC4;GNA12;AVPR1A;ADCY1;LPAR1;PTPN11;AGPAT2;AGT;GRM8;PLA2G4A;SHC3;KIT;RRAS2;PDGFRA;RALA;PIK3R3;ADCY3;PIP5K1B;TSC2;LPAR6
RNA degradation,-1.0773648984090438,0.3058823529411765,1.0,PNLDC1;DCP1A;PABPC5;PAN2;PABPC1L2A;ZCCHC7;DIS3;ENO4;PAN3;TTC37;BTG2;EXOSC6;PARN;ENO3;EDC4;DCP2;XRN1;CNOT3;EXOSC4;EXOSC10;EXOSC9;CNOT10
Ferroptosis,1.0675140196485107,0.2692307692307692,0.8958689733272293,CP;CYBB;FTH1;ATG7;STEAP3;MAP1LC3B;ACSL6;GCLM;GPX4;TF;NCOA4;SLC7A11;ACSL3
Nicotine addiction,1.0624402951269156,0.35294117647058826,0.9027882575387701,GABRA6;GABRR1;CHRNA6
Porphyrin and chlorophyll metabolism,1.0588617698574754,0.3333333333333333,0.9029260036873114,HEPH;ALAS2;UGT1A6;CP;UGT1A1;UROS;UGT1A9;UGT1A3;UGT1A5;UGT1A8
Endocrine and other factor-regulated calcium reabsorption,1.0573843652182422,0.4375,0.894054217849067,VDR;ATP1A4;KL;ATP1A2;ATP2B4
Coronavirus disease,1.0560526098915972,0.25,0.8875864395344915,FGB;F2;FGA;CCL2;C9;C7;MX1;F13A1;MASP1;FGG;TLR2;TLR4;C8A;TNF;RPL22L1;IFIH1;CFB;C5AR1;OAS2;RPL30;NLRP3;TNFRSF1A;CYBB;MAPK13;IL6R;DDX58;RPL10L;TLR3;C1QC;RPLP0;MX2;RPS14;ACE2;RPS4X;TLR7;C1QB;CASP1;RPL3;RPL23A;RPL26;PIK3R3;RPS17;RPS27L;PLCG2;RPL10A;RPL15;RPL4;RPL10;RPL34;RPS5;RPL7;MYD88;EGFR;MAPK3;RPL31;RPSA;EIF2AK2;RPL29;SYK;RPL36A;RPL7A;RPS3A;RPS15A;RPS3;RPS10
Pertussis,1.0484823571354966,0.2727272727272727,0.9041416322659669,C4BPA;CALML3;CXCL6;TLR4;TNF;CD14;ITGB2;NLRP3;MAPK13;C1QC;TICAM1;ITGA5;SERPING1;GNAI3;GNAI2;IL1A;C1QB;CASP1
Hippo signaling pathway,1.0452417163035919,0.4,0.9066969896462984,CDH1;WNT6;AMH;GDF5;BMP7;WNT8B;BMP5;BMP6;WWTR1;WNT7B;FZD2;PPP2R2C;RASSF6;WNT16;WNT4;TGFBR2;ITGB2;AREG;DLG1;TGFB1;FZD9;TEAD4;PATJ;CCND2;CCND1;FZD6;TEAD2;BMPR1A;SMAD3
IL-17 signaling pathway,1.03775835928013,0.3888888888888889,0.9252343204105727,IL17C;IL17RE;CCL2;CXCL6;CCL17;S100A8
Aldosterone synthesis and secretion,-1.0325464378807157,0.47058823529411764,1.0,CREB3L4;STAR;CYP11B2;NR4A2;NPPA;KCNK9;CACNA1D;CALML5;NR4A1;POMC;CAMK4
Hepatocellular carcinoma,1.0314954231727391,0.3333333333333333,0.9301473688649013,GSTA5;GSTA2;WNT6;HGF;WNT8B;GSTM2;WNT7B;GSTA1;FZD2;WNT16;WNT4;IGF2;TGFBR2;SHC4;TGFB1;CDKN2A;FZD9;FRAT1;CCND1;FZD6;SMAD3
