Term,NES,NOM p-val,FDR q-val,Lead_genes
Cholesterol Homeostasis,0.8081382436475577,0.7894736842105263,1.0,LGALS3;PLAUR;MVD;TRIB3;PPARG;PMVK;TM7SF2;LDLR;FBXO6;MVK;ANTXR2;FDPS;STARD4;ACAT2;ETHE1;FDFT1;LPL;TMEM97;NIBAN1
Wnt-beta Catenin Signaling,-0.8010068664030582,0.7413793103448276,1.0,CCND2;ADAM17;HEY2;PTCH1;HDAC5;WNT6;WNT1;NKD1;SKP2;NUMB;NOTCH1
G2-M Checkpoint,-0.7801031923917524,0.9859154929577465,1.0,PBK;KNL1;POLQ;BARD1;TTK;MYBL2;CENPF;PRC1;TOP2A;CCNB2;KIF2C;TGFB1;NUSAP1;KATNA1;CHEK1;RBL1;KIF11;KIF15;HUS1;DMD;SFPQ;KIF23;SRSF10;PURA;STIL;BCL3;UBE2C;NOTCH2;NUP98;XPO1;MKI67;PRPF4B;CDC6;TOP1
p53 Pathway,-0.7688064687151106,1.0,1.0,FOS;IL1A;SLC7A11;KLF4;RHBDF2;CCND2;RB1;ATF3;TGFB1;UPP1;TNFSF9;ZFP36L1;PLK3;TPRKB;NHLH2;GADD45A;INHBB;SFN;WWP1;RRAD;SAT1;CDKN1A;DRAM1;ABCC5;SLC35D1
Androgen Response,-0.7669568837631429,0.9661016949152542,0.9753669788899763,SPDEF;ALDH1A3;STEAP4;HOMER2;CDK6;HPGD;PDLIM5;TNFAIP8;RPS6KA3;SAT1;B2M;BMPR1B;IQGAP2;INPP4B;ZMIZ1;GNAI3;ARID5B;ELOVL5
Apical Surface,0.7488111423933779,0.8913043478260869,1.0,IL2RB;PCSK9;RHCG;PLAUR;SLC2A4;SCUBE1;SULF2;EPHB4;THY1;ADIPOR2;NTNG1
Notch Signaling,-0.7448186204103314,0.8387096774193549,0.9520900321543408,TCF7L2;MAML2;NOTCH2;ST3GAL6;NOTCH1;DTX4;CCND1;PPARD
Unfolded Protein Response,0.7121027388684992,0.9444444444444444,1.0,RRP9;BANF1;FUS;CHAC1;DDIT4;NHP2;EIF4EBP1;YIF1A;ARFGAP1;CEBPB;EXOSC4;EIF2AK3;LSM4;EXOSC5;SPCS1;PARN;H2AX;NPM1;SHC1;EXOSC2;NOP14;DCTN1;IMP3;PREB;STC2
Bile Acid Metabolism,0.6891967107598053,1.0,1.0,CH25H;PRDX5;PIPOX;PEX16;PEX26;PXMP2;PFKM;ACSL5;MLYCD;EFHC1;RBP1;SOD1;CYP39A1;DHCR24;RXRA;RETSAT;AMACR;PEX11G;NUDT12;GSTK1;SULT2B1;ALDH1A1;FDXR
PI3K/AKT/mTOR  Signaling,0.6398160083984021,1.0,0.9904761904761905,FGF22;CDK1;TRIB3;CDK4;CFL1;E2F1;SQSTM1;CDK2;ARPC3;TNFRSF1A;PFN1;PPP1CA;PIN1;GRB2;MKNK1;SLC2A1;PTPN11;NFKBIB;AKT1;PDK1;RPTOR;ARF1;MKNK2;STAT2;HRAS;ECSIT;SLA;AKT1S1
