Category,ID,Term,Genes,adj_pval
KEGG,,Cholinergic synapse,"AKT3, MAPK1, AKT1, FYN, KRAS, PIK3R1, HRAS, PIK3CG, CREB5",3.433364770222249e-12
KEGG,,Alzheimer disease,"GSK3B, BAD, AKT3, MAPK1, AKT1, ULK2, IRS2, ULK1, KRAS, PIK3R1, HRAS, MTOR",1.6815484413805002e-11
KEGG,,JAK-STAT signaling pathway,"CDKN1A, CCND1, AKT3, AKT1, GRB2, PIK3R1, HRAS, MTOR, MCL1",8.650736142745754e-11
KEGG,,C-type lectin receptor signaling pathway,"NFKBIA, AKT3, MAPK1, AKT1, KRAS, PIK3R1, HRAS, NFKB2",8.650736142745754e-11
KEGG,,Thyroid cancer,"CDKN1A, CCND1, MAPK1, BAX, KRAS, HRAS",2.8406345532228475e-10
KEGG,,Osteoclast differentiation,"NFKBIA, AKT3, MAPK1, AKT1, FYN, GRB2, PIK3R1, NFKB2",4.2256975146277037e-10
KEGG,,Bladder cancer,"CDKN1A, CCND1, MAPK1, KRAS, HRAS, VEGFA",5.305226647874327e-10
KEGG,,Estrogen signaling pathway,"AKT3, MAPK1, AKT1, KRAS, GRB2, PIK3R1, HRAS, CREB5",7.545669738381361e-10
KEGG,,Measles,"NFKBIA, GSK3B, CCND1, BAD, AKT3, AKT1, BAX, PIK3R1",8.356495755549469e-10
KEGG,,Thermogenesis,"RPTOR, RPS6KB1, RPS6KB2, KRAS, GRB2, HRAS, MTOR, FGFR1, CREB5",1.9461773504495768e-09
KEGG,,TNF signaling pathway,"NFKBIA, AKT3, MAPK1, AKT1, PIK3R1, BIRC2, CREB5",6.379557314293193e-09
KEGG,,GnRH secretion,"AKT3, MAPK1, AKT1, KRAS, PIK3R1, HRAS",7.976388389046072e-09
KEGG,,Epstein-Barr virus infection,"NFKBIA, CDKN1A, CCND1, AKT3, AKT1, BAX, PIK3R1, NFKB2",1.5312905726725657e-08
KEGG,,Non-alcoholic fatty liver disease,"GSK3B, GSK3A, AKT3, AKT1, BAX, IRS2, PIK3R1",5.899795712362795e-08
KEGG,,Salmonella infection,"NFKBIA, AKT3, MAPK1, AKT1, BAX, HRAS, PIK3CG, BIRC2",7.621762924971089e-08
KEGG,,Fc gamma R-mediated phagocytosis,"RPS6KB1, AKT3, RPS6KB2, MAPK1, AKT1, PIK3R1",9.495012788225482e-08
KEGG,,cGMP-PKG signaling pathway,"BAD, AKT3, MAPK1, AKT1, IRS2, PIK3CG, CREB5",9.495012788225482e-08
KEGG,,Progesterone-mediated oocyte maturation,"AKT3, MAPK1, AKT1, KRAS, PIK3R1, IGF1R",1.112467748620776e-07
KEGG,,Axon guidance,"GSK3B, PDPK1, MAPK1, FYN, KRAS, PIK3R1, HRAS",1.6716403824388186e-07
KEGG,,Platelet activation,"AKT3, MAPK1, AKT1, FYN, PIK3R1, PIK3CG",3.922876780174705e-07
KEGG,,cAMP signaling pathway,"NFKBIA, BAD, AKT3, MAPK1, AKT1, PIK3R1, CREB5",5.240271817311692e-07
KEGG,,Natural killer cell mediated cytotoxicity,"MAPK1, FYN, KRAS, GRB2, PIK3R1, HRAS",5.304969712908425e-07
KEGG,,Adipocytokine signaling pathway,"NFKBIA, AKT3, AKT1, IRS2, MTOR",5.740090653003952e-07
KEGG,,Yersinia infection,"NFKBIA, GSK3B, AKT3, MAPK1, AKT1, PIK3R1",6.754615754193385e-07
KEGG,,Pathways of neurodegeneration,"GSK3B, BAD, MAPK1, ULK2, BAX, ULK1, KRAS, HRAS, MTOR",7.767781199155127e-07
KEGG,,Spinocerebellar ataxia,"AKT3, AKT1, ULK2, ULK1, PIK3R1, MTOR",8.502651685921194e-07
KEGG,,Herpes simplex virus 1 infection,"NFKBIA, BAD, AKT3, EIF4EBP1, AKT1, BAX, PIK3R1, MTOR, BIRC2",1.1279532462112465e-06
KEGG,,Oxytocin signaling pathway,"CDKN1A, CCND1, MAPK1, KRAS, HRAS, PIK3CG",1.2857756131574164e-06
KEGG,,Aldosterone-regulated sodium reabsorption,"PDPK1, MAPK1, KRAS, PIK3R1",1.7865646837529308e-06
KEGG,,Prion disease,"GSK3B, BAD, MAPK1, BAX, FYN, PIK3R1, CREB5",2.285928772896311e-06
KEGG,,Influenza A,"NFKBIA, AKT3, MAPK1, AKT1, BAX, PIK3R1",2.3762861604057845e-06
KEGG,,Chagas disease,"NFKBIA, AKT3, MAPK1, AKT1, PIK3R1",3.665050064774166e-06
KEGG,,Toll-like receptor signaling pathway,"NFKBIA, AKT3, MAPK1, AKT1, PIK3R1",3.992436603990967e-06
KEGG,,Type II diabetes mellitus,"MAPK1, IRS2, PIK3R1, MTOR",4.131371020704427e-06
KEGG,,Diabetic cardiomyopathy,"GSK3B, AKT3, PTEN, AKT1, PIK3R1, MTOR",5.960107400695351e-06
KEGG,,Regulation of lipolysis in adipocytes,"AKT3, AKT1, IRS2, PIK3R1",8.348221074020374e-06
KEGG,,Regulation of actin cytoskeleton,"MAPK1, KRAS, PIK3R1, HRAS, FGFR2, FGFR1",8.804164069684497e-06
KEGG,,Long-term depression,"MAPK1, KRAS, HRAS, IGF1R",1.161359543564032e-05
KEGG,,Dopaminergic synapse,"GSK3B, GSK3A, AKT3, AKT1, CREB5",1.2118668608085633e-05
KEGG,,Fluid shear stress and atherosclerosis,"AKT3, KDR, AKT1, PIK3R1, VEGFA",1.5436685443100695e-05
KEGG,,Adherens junction,"MAPK1, FYN, IGF1R, FGFR1",2.1915650685883263e-05
KEGG,,Adrenergic signaling in cardiomyocytes,"AKT3, MAPK1, AKT1, PIK3CG, CREB5",2.1915650685883263e-05
KEGG,,p53 signaling pathway,"CDKN1A, CCND1, PTEN, BAX",2.4229180404314264e-05
KEGG,,Cushing syndrome,"GSK3B, CDKN1A, CCND1, MAPK1, CREB5",2.520320689441729e-05
KEGG,,Gap junction,"MAPK1, KRAS, GRB2, HRAS",4.983067700461379e-05
KEGG,,Tuberculosis,"BAD, AKT3, MAPK1, AKT1, BAX",5.0790826640236005e-05
KEGG,,Alcoholism,"MAPK1, KRAS, GRB2, HRAS, CREB5",5.887106987653462e-05
KEGG,,GnRH signaling pathway,"MAPK1, KRAS, GRB2, HRAS",6.025914414413428e-05
KEGG,,Neutrophil extracellular trap formation,"AKT3, MAPK1, AKT1, PIK3R1, MTOR",6.240828333157005e-05
KEGG,,Transcriptional misregulation in cancer,"CDKN1A, BAX, FOXO1, BIRC2, IGF1R",6.667890113611613e-05
KEGG,,Melanogenesis,"GSK3B, MAPK1, KRAS, HRAS",8.108372789376128e-05
KEGG,,NF-kappa B signaling pathway,"NFKBIA, XIAP, BIRC2, NFKB2",9.012071623471964e-05
KEGG,,"Parathyroid hormone synthesis, secretion and action","CDKN1A, MAPK1, FGFR1, CREB5",9.62397461167424e-05
KEGG,,Glucagon signaling pathway,"AKT3, AKT1, FOXO1, CREB5",9.897633096434304e-05
KEGG,,Carbohydrate digestion and absorption,"AKT3, AKT1, PIK3R1",0.00017750421793317808
KEGG,,Viral myocarditis,"CCND1, FYN, EIF4G1",0.0003646529689731309
KEGG,,Basal cell carcinoma,"GSK3B, CDKN1A, BAX",0.00041785407898797393
KEGG,,Long-term potentiation,"MAPK1, KRAS, HRAS",0.0004970752519106748
KEGG,,Mitophagy,"ULK1, KRAS, HRAS",0.0005150225190447919
KEGG,,Huntington disease,"ULK2, BAX, ULK1, MTOR, CREB5",0.0005413933378026443
KEGG,,NOD-like receptor signaling pathway,"NFKBIA, XIAP, MAPK1, BIRC2",0.0007017031601457072
KEGG,,Pathogenic Escherichia coli infection,"NFKBIA, MAPK1, BAX, FYN",0.0009566438511068868
KEGG,,Amyotrophic lateral sclerosis,"BAD, ULK2, BAX, ULK1, MTOR",0.0011599844698084
KEGG,,TGF-beta signaling pathway,"RPS6KB1, RPS6KB2, MAPK1",0.0012653670257024
KEGG,,IL-17 signaling pathway,"NFKBIA, GSK3B, MAPK1",0.0012653670257024
KEGG,,Th17 cell differentiation,"NFKBIA, MAPK1, MTOR",0.0018252010289136
KEGG,,Calcium signaling pathway,"KDR, FGFR2, VEGFA, FGFR1",0.0019123552118214
KEGG,,Serotonergic synapse,"MAPK1, KRAS, HRAS",0.0021022115798865
KEGG,,Cell cycle,"GSK3B, CDKN1A, CCND1",0.0027206553112703
KEGG,,Necroptosis,"XIAP, BAX, BIRC2",0.0054470363127952
KEGG,,Hippo signaling pathway,"GSK3B, CCND1, BIRC2",0.0057946504394652
KEGG,,Hedgehog signaling pathway,"GSK3B, CCND1",0.0075007902590391
KEGG,,Legionellosis,"NFKBIA, NFKB2",0.007706425601633
KEGG,,Inositol phosphate metabolism,"PTEN, PIK3CG",0.0123394732538518
KEGG,,Bacterial invasion of epithelial cells,"GAB1, PIK3R1",0.0134713910089033
KEGG,,Leishmaniasis,"NFKBIA, MAPK1",0.0134713910089033
KEGG,,Coronavirus disease,"NFKBIA, MAPK1, PIK3R1",0.0145902200087898
KEGG,,Endocytosis,"HRAS, FGFR2, IGF1R",0.018069623796485
KEGG,,Th1 and Th2 cell differentiation,"NFKBIA, MAPK1",0.0185045405207956
KEGG,,Phosphatidylinositol signaling system,"PTEN, PIK3R1",0.0203073320668346
KEGG,,Oocyte meiosis,"MAPK1, IGF1R",0.0343211334710308
KEGG,,Ubiquitin mediated proteolysis,"XIAP, BIRC2",0.0396087272074864
