Category,ID,Term,Genes,adj_pval
BP,GO:0001936,Regulation Of Endothelial Cell Proliferation,"AKT3, KDR, AKT1, VEGFA",0.0003418489222650254
BP,GO:0007409,Axonogenesis,"PTEN, ULK2, FYN, ULK1, FGFR2",0.0003418489222650254
BP,GO:0045719,Negative Regulation Of Glycogen Biosynthetic Process,"GSK3B, GSK3A",0.0003418489222650254
BP,GO:2000465,Regulation Of Glycogen (Starch) Synthase Activity,"GSK3B, GSK3A",0.0003418489222650254
BP,GO:0010746,Regulation Of Long-Chain Fatty Acid Import Across Plasma Membrane,"AKT1, IRS2",0.0003418489222650254
BP,GO:0043456,Regulation Of Pentose-Phosphate Shunt,"RPTOR, MTOR",0.0003418489222650254
BP,GO:0070417,Cellular Response To Cold,"NFKBIA, FOXO1",0.0003418489222650254
BP,GO:0036324,Vascular Endothelial Growth Factor Receptor-2 Signaling Pathway,"KDR, VEGFA",0.0003418489222650254
BP,GO:0051173,Positive Regulation Of Nitrogen Compound Metabolic Process,"NFKBIA, AKT1, EIF4G1",0.00034476827739537665
BP,GO:0048017,Inositol Lipid-Mediated Signaling,"RPS6KB1, IGF1R, FGFR1",0.00034476827739537665
BP,GO:0008637,Apoptotic Mitochondrial Changes,"BAD, BAX, MCL1",0.0003668833324802037
BP,GO:1904646,Cellular Response To Amyloid-Beta,"GSK3B, FYN, IGF1R",0.0003668833324802037
BP,GO:0035924,Cellular Response To Vascular Endothelial Growth Factor Stimulus,"KDR, GAB1, VEGFA",0.0003668833324802037
BP,GO:0045913,Positive Regulation Of Carbohydrate Metabolic Process,"RPTOR, IRS2, MTOR",0.0003668833324802037
BP,GO:0031334,Positive Regulation Of Protein-Containing Complex Assembly,"GSK3B, BAX, VEGFA, EIF4G1",0.0003800457477817243
BP,GO:0071230,Cellular Response To Amino Acid Stimulus,"RPTOR, FYN, MTOR",0.0003951037479513744
BP,GO:0010799,Regulation Of Peptidyl-Threonine Phosphorylation,"RPTOR, MAPK1, EIF4G1",0.0004274204557848499
BP,GO:0051348,Negative Regulation Of Transferase Activity,"GSK3B, GSK3A, IRS2",0.00046126942621669686
BP,GO:0045765,Regulation Of Angiogenesis,"PDPK1, KDR, GAB1, PIK3CG, VEGFA",0.0004629252550095512
BP,GO:1904018,Positive Regulation Of Vasculature Development,"PDPK1, KDR, GAB1, VEGFA",0.0004631856935098013
BP,GO:0070874,Negative Regulation Of Glycogen Metabolic Process,"GSK3B, GSK3A",0.00046399128241677657
BP,GO:0061042,Vascular Wound Healing,"KDR, VEGFA",0.00046399128241677657
BP,GO:0097193,Intrinsic Apoptotic Signaling Pathway,"CDKN1A, BAD, BAX, MCL1",0.00047120220431262855
BP,GO:0030307,Positive Regulation Of Cell Growth,"RPTOR, AKT1, MTOR, EIF4G1",0.0004857194640760277
BP,GO:0051881,Regulation Of Mitochondrial Membrane Potential,"BAD, AKT1, BAX",0.0005160846620406361
BP,GO:1902808,Positive Regulation Of Cell Cycle G1/S Phase Transition,"RPTOR, AKT1, EIF4G1",0.0005502190278260222
BP,GO:0046328,Regulation Of JNK Cascade,"PHLPP1, XIAP, HRAS, IGF1R",0.0005502190278260222
BP,GO:0044772,Mitotic Cell Cycle Phase Transition,"CDKN1A, CCND1, RPS6KB1, EIF4EBP1",0.0005662680812845495
BP,GO:0007264,Small GTPase Mediated Signal Transduction,"CDKN1A, KRAS, GRB2, HRAS",0.0005811493049228286
BP,GO:1990928,Response To Amino Acid Starvation,"CDKN1A, MAPK1, MTOR",0.0005811493049228286
BP,GO:0051130,Positive Regulation Of Cellular Component Organization,"GSK3B, BAX, IGF1R, VEGFA",0.0005900693486535818
BP,GO:0048670,Regulation Of Collateral Sprouting,"ULK2, ULK1",0.0005900693486535818
BP,GO:0050926,Regulation Of Positive Chemotaxis,"KDR, VEGFA",0.0005900693486535818
BP,GO:1903689,"Regulation Of Wound Healing, Spreading Of Epidermal Cells","PTEN, MTOR",0.0005900693486535818
BP,GO:0038089,Positive Regulation Of Cell Migration By Vascular Endothelial Growth Factor Signaling Pathway,"KDR, VEGFA",0.0005900693486535818
BP,GO:0044805,Late Nucleophagy,"ULK2, ULK1",0.0005900693486535818
BP,GO:0051493,Regulation Of Cytoskeleton Organization,"GSK3B, MAPK1, HRAS, MTOR",0.0005900693486535818
BP,GO:0043405,Regulation Of MAP Kinase Activity,"HRAS, PIK3CG, VEGFA, FGFR1",0.0005900693486535818
BP,GO:0034198,Cellular Response To Amino Acid Starvation,"CDKN1A, MAPK1, MTOR",0.0005910798612220955
BP,GO:1904645,Response To Amyloid-Beta,"GSK3B, FYN, IGF1R",0.0006195780338913113
BP,GO:0001954,Positive Regulation Of Cell-Matrix Adhesion,"GSK3B, KDR, VEGFA",0.0006195780338913113
BP,GO:0001678,Intracellular Glucose Homeostasis,"PIK3R1, FOXO1, IGF1R",0.0006195780338913113
BP,GO:0032535,Regulation Of Cellular Component Size,"RPTOR, PTEN, MTOR",0.0006195780338913113
BP,GO:0001558,Regulation Of Cell Growth,"RPTOR, CDKN1A, AKT1, MTOR, EIF4G1",0.0006396936288572278
BP,GO:0043393,Regulation Of Protein Binding,"GSK3B, CDKN1A, AKT1, BAX",0.0006471295970669289
BP,GO:0009891,Positive Regulation Of Biosynthetic Process,"RPTOR, AKT1, MTOR",0.0006524539963750272
BP,GO:0043254,Regulation Of Protein-Containing Complex Assembly,"GSK3B, BAX, ULK1, VEGFA",0.0006571872712817059
BP,GO:0045766,Positive Regulation Of Angiogenesis,"PDPK1, KDR, GAB1, VEGFA",0.0006571872712817059
BP,GO:0007249,I-kappaB kinase/NF-kappaB Signaling,"NFKBIA, BIRC2, NFKB2",0.0006861654190327645
BP,GO:0007167,Enzyme-Linked Receptor Protein Signaling Pathway,"KDR, FYN, FGFR2, FGFR1",0.0007619827027883624
BP,GO:0030308,Negative Regulation Of Cell Growth,"GSK3A, CDKN1A, ULK2, ULK1",0.0007815944429551072
BP,GO:1900101,Regulation Of Endoplasmic Reticulum Unfolded Protein Response,"BAX, PIK3R1",0.000913141544494053
BP,GO:0034727,Piecemeal Microautophagy Of The Nucleus,"ULK2, ULK1",0.000913141544494053
BP,GO:0035794,Positive Regulation Of Mitochondrial Membrane Permeability,"GSK3B, GSK3A",0.000913141544494053
BP,GO:0030855,Epithelial Cell Differentiation,"KDR, AKT1, FGFR2, VEGFA",0.00094323785481754
BP,GO:1904377,Positive Regulation Of Protein Localization To Cell Periphery,"PDPK1, AKT1, PIK3R1",0.0009550377058141992
BP,GO:1903078,Positive Regulation Of Protein Localization To Plasma Membrane,"PDPK1, AKT1, PIK3R1",0.0009550377058141992
BP,GO:0071479,Cellular Response To Ionizing Radiation,"CDKN1A, GRB2, HRAS",0.0010011868464289
BP,GO:0002040,Sprouting Angiogenesis,"KDR, AKT1, VEGFA",0.0010011868464289
BP,GO:1901701,Cellular Response To Oxygen-Containing Compound,"RPTOR, GSK3B, MAPK1, AKT1, FOXO1, MTOR",0.001004285458326
BP,GO:0038202,TORC1 Signaling,"RPTOR, MTOR",0.0010690688111084
BP,GO:0060055,Angiogenesis Involved In Wound Healing,"KDR, VEGFA",0.0010690688111084
BP,GO:0071233,Cellular Response To Leucine,"RPTOR, MTOR",0.0010690688111084
BP,GO:0043201,Response To Leucine,"RPTOR, MTOR",0.0010690688111084
BP,GO:1901030,Positive Regulation Of Mitochondrial Outer Membrane Permeabilization Involved In Apoptotic Signaling Pathway,"GSK3B, GSK3A",0.0010690688111084
BP,GO:0048009,Insulin-Like Growth Factor Receptor Signaling Pathway,"PIK3R1, IGF1R",0.0010690688111084
BP,GO:0048762,Mesenchymal Cell Differentiation,"GSK3B, FGFR2, FGFR1",0.0010742882809378
BP,GO:0009967,Positive Regulation Of Signal Transduction,"PTEN, BAX, PIK3R1, FGFR2, VEGFA",0.0011766255006379
BP,GO:1901653,Cellular Response To Peptide,"GSK3B, FYN, IGF1R",0.0011849585588401
BP,GO:0007265,Ras Protein Signal Transduction,"CDKN1A, KRAS, GRB2, HRAS",0.0012171881117399
BP,GO:0051547,Regulation Of Keratinocyte Migration,"PTEN, MTOR",0.0012530065434679
BP,GO:1900274,Regulation Of Phospholipase C Activity,"HRAS, FGFR1",0.0012530065434679
BP,GO:1900103,Positive Regulation Of Endoplasmic Reticulum Unfolded Protein Response,"BAX, PIK3R1",0.0012530065434679
BP,GO:0016237,Lysosomal Microautophagy,"ULK2, ULK1",0.0012530065434679
BP,GO:0043009,Chordate Embryonic Development,"FGFR2, VEGFA, FGFR1",0.0013426605403192
BP,GO:1905037,Autophagosome Organization,"MAP1LC3A, ULK2, ULK1",0.0014723566637802
BP,GO:0043954,Cellular Component Maintenance,"FYN, IGF1R",0.0014723566637802
BP,GO:0010614,Negative Regulation Of Cardiac Muscle Hypertrophy,"GSK3A, FOXO1",0.0014723566637802
