comparison,SYMBOL,ENTREZID,ENSEMBL,GENENAME,logFC,AveExpr,t,P.Value,adj.P.Val,B,direction,significant
NEIL1KO_3h_ipsilateral_vs_contralateral,Micall2,231830,ENSMUSG00000036718,MICAL-like 2,1.3442233623104123,6.919174875248057,6.663838806728959,4.1139614042108884e-4,0.02441859933802622,0.5763999617431841,Up,TRUE
NEIL1KO_3h_ipsilateral_vs_contralateral,Elovl5,68801,ENSMUSG00000032349,ELOVL fatty acid elongase 5,0.7593335234942984,11.166410862668535,6.661069760310158,4.123746370253367e-4,0.02441859933802622,0.5739307137281555,Up,TRUE
NEIL1KO_3h_ipsilateral_vs_contralateral,Plcxd2,433022,ENSMUSG00000087141,"phosphatidylinositol-specific phospholipase C, X domain containing 2",-0.7742549664368852,10.70563814768143,-6.658514322555856,4.1327999777489944e-4,0.02441859933802622,0.5716511317285526,Down,TRUE
NEIL1KO_3h_ipsilateral_vs_contralateral,Sorl1,20660,ENSMUSG00000049313,"sortilin-related receptor, LDLR class A repeats-containing",-0.7627352746008782,11.0592482007722,-6.6551067698851725,4.1449076847898303e-4,0.024425348856797216,0.568610200621273,Down,TRUE
NEIL1KO_3h_ipsilateral_vs_contralateral,Ier5l,72500,ENSMUSG00000089762,immediate early response 5-like,1.8193337926262094,8.175706311191801,6.645125913049003,4.180604202494222e-4,0.024496705977315476,0.5596951708871183,Up,TRUE
NEIL1KO_3h_ipsilateral_vs_contralateral,Hic1,15248,ENSMUSG00000043099,hypermethylated in cancer 1,1.8024021776007952,6.716175038322243,6.639333446049345,4.201481074515088e-4,0.024496705977315476,0.5545157741426587,Up,TRUE
NEIL1KO_3h_ipsilateral_vs_contralateral,Dsp,109620,ENSMUSG00000054889,desmoplakin,-1.7261208293571508,6.875776247731468,-6.6386615905117425,4.2039101940763684e-4,0.024496705977315476,0.5539147660445822,Down,TRUE
NEIL1KO_3h_ipsilateral_vs_contralateral,Spsb1,74646,ENSMUSG00000039911,splA/ryanodine receptor domain and SOCS box containing 1,0.9820456573076299,8.950938825092223,6.6324415678192805,4.226474851369171e-4,0.024496705977315476,0.5483480670239826,Up,TRUE
NEIL1KO_3h_ipsilateral_vs_contralateral,Scn3a,20269,ENSMUSG00000057182,"sodium channel, voltage-gated, type III, alpha",-1.022280109178773,10.812577505965262,-6.628835187114656,4.2396208877371885e-4,0.024496705977315476,0.5451183503371961,Down,TRUE
NEIL1KO_3h_ipsilateral_vs_contralateral,Samsn1,67742,ENSMUSG00000022876,"SAM domain, SH3 domain and nuclear localization signals, 1",1.92678344901395,5.449407595170423,6.627615364385249,4.24407791399619e-4,0.024496705977315476,0.5440255757306165,Up,TRUE
