gene_symbol,mean_log2FC
Egfl7,0.5265311859667057
Egr1,-1.3052745647462287
Egr2,-0.5033371576
Egr3,-0.600088527075101
Egr4,0.3746379637435593
Eid1,-0.5224726385847939
Eif2d,-1.8953292279347425
Eif3g,0.5226770443664466
Eif3j2,-1.02144787736046
Eif4ebp1,0.5853954954541503
Elfn1,-0.5479444081733007
Ell,-1.3803915306682897
Elmod3,-1.7684383402113653
Eln,0.714896826636075
Emc7,0.5237600365499999
Emc9,0.7985860276262993
Emid1,0.5163575931388132
Emilin2,0.5448126386554852
Emx1,0.5858614782018239
En2,0.7438269416871799
Eng,-0.5972206418442303
Enpp6,11.22306192314511
Entpd3,11.890680716408411
Epb41l4aos,0.7484644588054945
Epcam,1.2151588406210954
Epha10,9.94600848235721
Epha2,1.3651471463109477
Epha6,0.6381685879680523
Epha7,0.56493030375
Epha8,-0.7171691283856569
Ephb2,-6.802057444486351
Ephb3,-0.6456661930664719
Epm2aip1,0.2425646707845803
Eps8l2,-0.711371756153135
Erbb3,-0.5655122965567891
Ercc5,0.5046952203665582
Erf,0.7683416701952526
Erich2,1.1323387717138131
Erich3,0.5056006081848552
Erich5,0.5612564906
Ero1b,6.017789786037167
Errfi1,0.5286762552620632
Esrp2,-0.8545803521624858
Etaa1os,0.8382496144131574
Etfb,0.5491346390976339
Exph5,0.8687733869842306
Eya1,6.935370421666813
F11r,9.888863559913142
F12,7.4950439233648956
F2r,0.5499134706061177
F3,0.5332732718833596
F630048h11rik,0.5226856393669513
Fabp3,0.7123256204245647
Fam107b,0.9401631395761506
Fam111a,-0.6372748909686654
Fam117a,0.8733610368974736
Fam126b,-0.6794300830542064
Fam166b,0.061904096150885046
Fam167a,9.24240860102109
Fam174c,0.5105725015302324
Fam183b,0.8593246736965288
Fam186b,0.6830549637027277
Fam199x,-0.7088977173053863
Fam205a1,0.7761644970528229
Fam20a,-4.008034048213907
Fam217a,-0.8387147638480389
Fam241a,5.124337035150349
Fam241b,0.5402053714268544
Fam43a,0.7248447484295772
Fam43b,3.6986458209640842
Fam71e1,0.5810992862659202
Fancd2os,-1.0694944017434544
