gene_symbol,n_groups,predominant_direction,n_up,n_down,mean_log2FC,groups
Polr1a,3,DOWN,1,2,0.38370016261833045,Acc10_hippocampus_Ex4_Po_t_TBI;Acc10_hippocampus_Ex4_Pre_TBI;Acc6_mbh_AC3174
Trnau1ap,3,UP,3,0,0.3801566371487762,Acc3_brainstem_GLP_1;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Fbl,3,UP,3,0,0.3798250701963708,Acc3_brainstem_GLP_1;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Taf15,3,UP,2,1,0.37940317552931346,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD;Acc8_hypothalamus_LT_A_Ex
Ubxn1,3,UP,3,0,0.37930162056848665,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Pnma3,3,UP,3,0,0.3788806500553699,Acc8_frontalcortex_ST_A_Ex_KD;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Nme1,3,UP,3,0,0.3778484839933854,Acc3_brainstem_GLP_1;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Rpl31,3,UP,3,0,0.3775700543935674,Acc3_brainstem_GLP_1;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Gm1673,3,UP,3,0,0.3767925163196264,Acc3_brainstem_GLP_1;Acc8_frontalcortex_YA_Ex;Acc8_hippocampus_ST_A_Ex
Grpel1,3,UP,3,0,0.37665611936251947,Acc8_frontalcortex_ST_A_Ex;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Mrps15,3,UP,3,0,0.376426918732085,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Bc005624,3,UP,3,0,0.37623225643679187,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Loc115490443,3,UP,2,1,0.37517298125009785,Acc8_frontalcortex_ST_A_Ex_KD;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Egr4,3,DOWN,1,2,0.3746379637435593,Acc5_nts_IP118_PY115;Acc8_hippocampus_ST_A_Ex;Acc8_hypothalamus_LT_A_Ex
Tnip2,3,UP,3,0,0.3744527647583571,Acc3_brainstem_GLP_1;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Uba52,3,UP,3,0,0.37430629578455427,Acc3_brainstem_GLP_1;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Tmem141,3,UP,3,0,0.3725055997788773,Acc3_brainstem_GLP_1;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Pold4,3,UP,3,0,0.3697860878196666,Acc3_brainstem_GLP_1;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Paxx,3,UP,3,0,0.3688032992585819,Acc3_brainstem_GLP_1;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Rpl32,3,UP,3,0,0.3682769305712084,Acc3_brainstem_GLP_1;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Tmem11,3,UP,3,0,0.36784911912612056,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Ndufaf3,3,UP,3,0,0.3647776496464316,Acc3_brainstem_GLP_1;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Snrpd2,3,UP,2,1,0.3646895283628009,Acc3_brainstem_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Cenpv,3,UP,3,0,0.36420515230531486,Acc3_brainstem_GLP_1;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
S100a1,3,UP,3,0,0.3620831233752293,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Cox7b,3,UP,2,1,0.3610901939695686,Acc3_brainstem_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Pcdhga7,3,UP,3,0,0.3608539492841998,Acc3_brainstem_GLP_1_MK_801;Acc3_hypothalamus_GLP_1_MK_801;Acc3_hypothalamus_conjugate_2
Pfdn5,3,UP,3,0,0.360170423664574,Acc3_brainstem_GLP_1;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Ring1,3,UP,3,0,0.3594743911650971,Acc3_brainstem_GLP_1;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Leng9,3,UP,3,0,0.35924327703487857,Acc3_brainstem_GLP_1;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Pnpla2,3,UP,3,0,0.35882801613814547,Acc3_brainstem_GLP_1;Acc3_hypothalamus_GLP_1_MK_801;Acc8_frontalcortex_YA_Ex
Polr2e,3,UP,3,0,0.35683409551943485,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Bax,3,UP,3,0,0.3565963120038755,Acc3_brainstem_GLP_1;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Trmt112,3,UP,3,0,0.3564187159073397,Acc3_brainstem_GLP_1;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Nsfl1c,3,UP,3,0,0.35602749746288936,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Uqcr10,3,UP,2,1,0.35480321609620774,Acc3_brainstem_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Rps19bp1,3,UP,3,0,0.35394637760411435,Acc3_brainstem_GLP_1;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Ankrd24,3,UP,3,0,0.3497550083560487,Acc3_brainstem_GLP_1;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Angptl6,3,UP,3,0,0.3493000861143454,Acc3_brainstem_GLP_1;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Lrrc45,3,UP,3,0,0.34928416256309297,Acc3_brainstem_GLP_1;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Vapa,3,UP,2,1,0.3482386211847451,Acc11_hippocampus_Ex4;Acc11_hippocampus_Ex4_mTBI;Acc3_hypothalamus_GLP_1_MK_801
Zfp513,3,UP,3,0,0.34800264850890467,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Dusp26,3,UP,3,0,0.347943501372675,Acc6_dvc_COMBO;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Os9,3,UP,3,0,0.3476371243753422,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Snrnp25,3,UP,3,0,0.34758029767324966,Acc3_brainstem_GLP_1;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Psmg3,3,UP,3,0,0.3471576352618895,Acc3_brainstem_GLP_1;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Mrpl14,3,UP,2,1,0.34665871931161973,Acc3_brainstem_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Tmem203,3,UP,3,0,0.34639054285806875,Acc11_hippocampus_Ex4;Acc11_hippocampus_Ex4_mTBI;Acc8_hippocampus_ST_A_Ex
Snrpd1,3,UP,3,0,0.3461242690277051,Acc3_brainstem_GLP_1;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Mchr1,3,UP,3,0,0.34561345841922736,Acc3_brainstem_GLP_1;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Tbca,3,UP,2,1,0.34555582538559126,Acc3_brainstem_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
H2aj,3,UP,2,1,0.3452862356980235,Acc3_brainstem_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Psmb10,3,UP,3,0,0.34379835380160667,Acc3_brainstem_GLP_1;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Ndufb10,3,UP,3,0,0.3432106721996118,Acc3_brainstem_GLP_1;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Oard1,3,UP,3,0,0.343049448521724,Acc8_frontalcortex_ST_A_Ex;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Bc029722,3,UP,3,0,0.34281006593345326,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Proca1,3,UP,3,0,0.3425204838002423,Acc3_brainstem_GLP_1;Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex_KD
Rbmxl1,3,UP,3,0,0.3414675788887678,Acc5_pvn_IP118_PY115;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Enkd1,3,UP,3,0,0.34131678015489003,Acc3_brainstem_GLP_1;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Ak1,3,UP,3,0,0.34053515550413355,Acc11_hippocampus_Ex4_mTBI;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Spag9,3,UP,3,0,0.3400058551740768,Acc11_hippocampus_Ex4;Acc11_hippocampus_Ex4_mTBI;Acc3_brainstem_GLP_1_MK_801
Anp32a,3,UP,3,0,0.3395295726147564,Acc11_hippocampus_Ex4;Acc11_hippocampus_Ex4_mTBI;Acc8_hippocampus_ST_A_Ex_KD
Cox6a1,3,UP,2,1,0.33800058185460546,Acc3_brainstem_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Smim11,3,UP,2,1,0.33794842450849066,Acc3_brainstem_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Gucy1a2,3,UP,2,1,0.337574939510709,Acc3_brainstem_GLP_1;Acc3_brainstem_GLP_1_MK_801;Acc3_hypothalamus_conjugate_2
Aldh2,3,UP,3,0,0.3374935613969577,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
9330133o14rik,3,UP,3,0,0.33714713632411303,Acc8_frontalcortex_ST_A_Ex;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Amdhd2,3,UP,3,0,0.3355760567428027,Acc10_hippocampus_Ex4_Po_t_TBI;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Dclre1b,3,UP,3,0,0.3336607157159568,Acc10_hippocampus_Ex4_Pre_TBI;Acc3_brainstem_GLP_1;Acc3_brainstem_GLP_1_MK_801
Mad1l1,3,UP,3,0,0.33247750611565746,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Sdhaf1,3,UP,3,0,0.33227728391000144,Acc3_brainstem_GLP_1;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Nudt16l1,3,UP,3,0,0.3318173082098594,Acc3_brainstem_GLP_1;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Setd6,3,UP,3,0,0.3310166444809915,Acc3_brainstem_GLP_1;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Snrpg,3,UP,2,1,0.3296687671257059,Acc3_brainstem_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Csrp1,3,UP,3,0,0.32943860103021366,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Timm8b,3,UP,2,1,0.32809422043440595,Acc3_brainstem_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Ddx3x,3,UP,2,1,0.32750931722725196,Acc11_hippocampus_Ex4;Acc11_hippocampus_Ex4_mTBI;Acc3_brainstem_GLP_1
Nelfe,3,UP,3,0,0.3265379956464026,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Cdh8,3,UP,3,0,0.3256365016183387,Acc11_hippocampus_Ex4;Acc11_hippocampus_Ex4_mTBI;Acc3_hypothalamus_conjugate_2
R3hdm2,3,UP,2,1,0.32520188691632573,Acc11_hippocampus_Ex4;Acc11_hippocampus_Ex4_mTBI;Acc8_hippocampus_ST_A_Ex
Nabp2,3,UP,3,0,0.32478902602953114,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Cox7a2,3,UP,3,0,0.3223429579634873,Acc3_brainstem_GLP_1;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Hirip3,3,UP,2,1,0.32227196064932434,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD;Acc8_hypothalamus_LT_A_Ex
Tnik,3,UP,3,0,0.3222521413659017,Acc3_brainstem_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Mrpl53,3,UP,3,0,0.32206845770778925,Acc3_brainstem_GLP_1;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Sorbs1,3,UP,3,0,0.3213707211938591,Acc3_brainstem_GLP_1_MK_801;Acc3_hypothalamus_GLP_1_MK_801;Acc3_hypothalamus_conjugate_2
2810029c07rik,3,UP,3,0,0.3208884360421426,Acc3_brainstem_GLP_1;Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex
Ccdc85b,3,UP,3,0,0.3201777586022128,Acc3_brainstem_GLP_1;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Grin2b,3,UP,3,0,0.32005171117562775,Acc3_brainstem_GLP_1_MK_801;Acc3_hypothalamus_conjugate_2;Acc8_hippocampus_ST_A_Ex_KD
Zc3h7a,3,UP,3,0,0.3192708707427719,Acc11_hippocampus_Ex4;Acc11_hippocampus_Ex4_mTBI;Acc8_hypothalamus_LT_A_Ex
Ppie,3,UP,3,0,0.3171707114246953,Acc3_brainstem_GLP_1;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Tmem208,3,UP,3,0,0.3156704012261897,Acc3_brainstem_GLP_1;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Rpl13,3,UP,3,0,0.3156045906203208,Acc3_brainstem_GLP_1;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Smim4,3,UP,2,1,0.3155287820806339,Acc3_brainstem_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Timm23,3,UP,3,0,0.3152502287202415,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Lamb3,3,UP,2,1,0.31440046061034604,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD;Acc8_hypothalamus_LT_A_Ex
Mpnd,3,UP,3,0,0.3133286304504252,Acc3_brainstem_GLP_1;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Cmtm3,3,UP,3,0,0.312936638544939,Acc3_brainstem_GLP_1;Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex
Rtkn,3,UP,3,0,0.3116992237793199,Acc3_hypothalamus_GLP_1_MK_801;Acc8_frontalcortex_ST_A_Ex;Acc8_hippocampus_ST_A_Ex
Coa3,3,UP,3,0,0.31147245217363223,Acc3_brainstem_GLP_1;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Polr2j,3,UP,2,1,0.31119475071831765,Acc3_brainstem_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
2810025m15rik,3,UP,3,0,0.3106204403279899,Acc3_brainstem_GLP_1;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Enho,3,UP,3,0,0.31016700308689843,Acc3_brainstem_GLP_1;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Ftsj3,3,UP,3,0,0.30985413546764135,Acc11_hippocampus_Ex4;Acc11_hippocampus_Ex4_mTBI;Acc8_frontalcortex_LT_A_Ex
Mrpl11,3,UP,3,0,0.3088031087900584,Acc3_brainstem_GLP_1;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Rps10,3,UP,3,0,0.30780367833813743,Acc3_brainstem_GLP_1;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Sec14l2,3,UP,3,0,0.30688289352291115,Acc11_hippocampus_Ex4_mTBI;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Agfg2,3,UP,3,0,0.3058012954650319,Acc5_arc_IP118_PY115;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Cck,3,UP,3,0,0.3057318668624032,Acc8_frontalcortex_YA_Ex;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Pced1a,3,UP,3,0,0.30562934422567073,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Timm10b,3,UP,3,0,0.30546147479894875,Acc3_brainstem_GLP_1;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Elob,3,UP,3,0,0.3051032893369483,Acc3_brainstem_GLP_1;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Tspyl2,3,UP,3,0,0.30504290030690323,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
D330050i16rik,3,UP,2,1,0.30502022021326664,Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD;Acc8_hypothalamus_LT_A_Ex
Znhit2,3,UP,3,0,0.30497629361700235,Acc3_brainstem_GLP_1;Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex
Znrd2,3,UP,3,0,0.30450251208017204,Acc3_brainstem_GLP_1;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Rps18,3,UP,2,1,0.30352881976762885,Acc3_brainstem_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Kcnj4,3,UP,3,0,0.3034910772785095,Acc8_frontalcortex_ST_A_Ex;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Gm48551,3,UP,3,0,0.298384204743933,Acc3_brainstem_GLP_1;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Mrpl47,3,UP,3,0,0.298070362206845,Acc11_hippocampus_Ex4;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Mafk,3,UP,3,0,0.29751110267780606,Acc3_brainstem_GLP_1;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Rpl19,3,UP,3,0,0.29748320933816846,Acc3_brainstem_GLP_1;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Fam162a,3,UP,3,0,0.2969914239388478,Acc3_brainstem_GLP_1;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Apex1,3,UP,3,0,0.2967536338842219,Acc11_hippocampus_Ex4;Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex
Ndufb5,3,UP,3,0,0.2962564459355463,Acc11_hippocampus_Ex4_mTBI;Acc3_brainstem_GLP_1;Acc8_hippocampus_ST_A_Ex
Arl6ip4,3,UP,2,1,0.29600768323878407,Acc11_hippocampus_Ex4;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Sptb,3,UP,3,0,0.2959059089454499,Acc3_brainstem_GLP_1_MK_801;Acc3_hypothalamus_GLP_1_MK_801;Acc3_hypothalamus_conjugate_2
Mrps10,3,UP,3,0,0.2951170926291872,Acc11_hippocampus_Ex4;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Ndufv3,3,UP,2,1,0.2934175554294771,Acc3_brainstem_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex;Acc8_hippocampus_ST_A_Ex_KD
Dock3,3,UP,3,0,0.29288901149892294,Acc3_brainstem_GLP_1_MK_801;Acc3_hypothalamus_GLP_1_MK_801;Acc3_hypothalamus_conjugate_2
Mxi1,3,UP,2,1,0.29256702425834696,Acc11_hippocampus_Ex4;Acc11_hippocampus_Ex4_mTBI;Acc8_hippocampus_ST_A_Ex
