Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,Database
GO_Molecular_Function_2023,Promoter-Specific Chromatin Binding (GO:1990841),5/42,0.0393759431441647,0.8659679097967996,0,0,2.874939671814672,9.299280521547551,EGR1;RBL1;TAF10;BMI1;MACROH2A1,GO_Molecular_Function_2023
GO_Molecular_Function_2023,Metal Ion Transmembrane Transporter Activity (GO:0046873),4/29,0.0396901958656866,0.8659679097967996,0,0,3.402274247491639,10.977951865979072,MRS2;SLC23A2;ASIC4;KCNA1,GO_Molecular_Function_2023
GO_Molecular_Function_2023,snRNA Binding (GO:0017069),5/43,0.0429691358442932,0.8967471828374234,0,0,2.7991365131578947,8.809647308813144,LSM8;LSM7;SNRNP70;SNRPD3;LSM4,GO_Molecular_Function_2023
GO_Molecular_Function_2023,Ligand-Gated Monoatomic Anion Channel Activity (GO:0099095),3/18,0.0448700862908488,0.8974017258169776,0,0,4.25033407572383,13.192968693110483,GABRB2;GLRA1;GLRA3,GO_Molecular_Function_2023
GO_Molecular_Function_2023,RAGE Receptor Binding (GO:0050786),2/8,0.0473775326474602,0.9096486268312368,0,0,7.079347423062663,21.589228571315868,S100A13;S100A4,GO_Molecular_Function_2023
GO_Molecular_Function_2023,cAMP Response Element Binding (GO:0035497),2/9,0.0591309655736946,0.9926234344516522,0,0,6.067694263467344,17.159442651259134,NR4A3;CREB3L1,GO_Molecular_Function_2023
GO_Molecular_Function_2023,Eukaryotic Initiation Factor 4E Binding (GO:0008190),2/9,0.0591309655736946,0.9926234344516522,0,0,6.067694263467344,17.159442651259134,DDX3X;EIF4EBP1,GO_Molecular_Function_2023
GO_Molecular_Function_2023,Interleukin-1 Binding (GO:0019966),2/9,0.0591309655736946,0.9926234344516522,0,0,6.067694263467344,17.159442651259134,IL1R1;PXDN,GO_Molecular_Function_2023
GO_Molecular_Function_2023,Amyloid-Beta Binding (GO:0001540),7/79,0.0650268077633739,0.9926234344516522,0,0,2.069180338056177,5.654978130899107,C1QA;CALCR;PFDN1;PFDN2;APOE;TLR4;PFDN6,GO_Molecular_Function_2023
GO_Molecular_Function_2023,Sodium Ion Transmembrane Transporter Activity (GO:0015081),4/34,0.0651020666061162,0.9926234344516522,0,0,2.8344853214418437,7.743244124593653,SLC23A2;ASIC4;SLC9A7;SLC9B2,GO_Molecular_Function_2023
GO_Molecular_Function_2023,Protein Serine/Threonine Phosphatase Inhibitor Activity (GO:0004865),2/10,0.0717589577250126,0.9926234344516522,0,0,5.308954393770857,13.986135540985051,PPP1R14A;PPP1R17,GO_Molecular_Function_2023
GO_Molecular_Function_2023,Phosphatase Inhibitor Activity (GO:0019212),3/22,0.0742493224371748,0.9926234344516522,0,0,3.3548235845739067,8.723637095070822,URI1;BOD1;STYXL1,GO_Molecular_Function_2023
GO_Molecular_Function_2023,Disordered Domain Specific Binding (GO:0097718),3/23,0.0826445873966639,0.9926234344516522,0,0,3.186915367483296,7.945636340750049,KCNA1;FYN;HSPA1A,GO_Molecular_Function_2023
GO_Molecular_Function_2023,Calcium Channel Regulator Activity (GO:0005246),4/37,0.0835768467040065,0.9926234344516522,0,0,2.5763994459646637,6.394594441811376,YWHAE;NPY;PHPT1;SGK1,GO_Molecular_Function_2023
GO_Molecular_Function_2023,RNA Polymerase I Activity (GO:0001054),2/11,0.0851590499933341,0.9926234344516522,0,0,4.718823384006921,11.623569005148935,POLR2K;POLR2L,GO_Molecular_Function_2023
GO_Molecular_Function_2023,Ionotropic Glutamate Receptor Binding (GO:0035255),2/11,0.0851590499933341,0.9926234344516522,0,0,4.718823384006921,11.623569005148935,NETO2;SHANK1,GO_Molecular_Function_2023
GO_Molecular_Function_2023,Organic Acid:Sodium Symporter Activity (GO:0005343),2/11,0.0851590499933341,0.9926234344516522,0,0,4.718823384006921,11.623569005148935,SLC23A2;SLC38A2,GO_Molecular_Function_2023
GO_Molecular_Function_2023,Glucose Transmembrane Transporter Activity (GO:0005355),3/24,0.0914260803029348,0.9926234344516522,0,0,3.03499840916322,7.260397548041978,SLC2A1;SLC5A11;SLC5A3,GO_Molecular_Function_2023
GO_Molecular_Function_2023,Nuclear Localization Sequence Binding (GO:0008139),3/24,0.0914260803029348,0.9926234344516522,0,0,3.03499840916322,7.260397548041978,NFKBIA;KPNA3;KPNB1,GO_Molecular_Function_2023
GO_Molecular_Function_2023,LRR Domain Binding (GO:0030275),2/12,0.0992362222444778,0.9926234344516522,0,0,4.246718576195773,9.810990881399912,PAWR;POLR2J,GO_Molecular_Function_2023
GO_Molecular_Function_2023,poly(A) Binding (GO:0008143),3/25,0.1005752417208599,0.9926234344516522,0,0,2.896892083417696,6.653724141919724,DDX3X;HNRNPDL;PABPN1,GO_Molecular_Function_2023
GO_Molecular_Function_2023,Chloride Transmembrane Transporter Activity (GO:0015108),5/55,0.1009123826638307,0.9926234344516522,0,0,2.1260044642857143,4.875996845141255,GABRB2;GLRA1;GLRA3;SLC12A5;SLC26A6,GO_Molecular_Function_2023
GO_Molecular_Function_2023,Inhibitory Extracellular Ligand-Gated Monoatomic Ion Channel Activity (GO:0005237),2/13,0.1139024321235043,0.9926234344516522,0,0,3.86045100616847,8.38649416634098,GLRA1;GLRA3,GO_Molecular_Function_2023
GO_Molecular_Function_2023,Single-Stranded RNA Binding (GO:0003727),4/43,0.1271548493238485,0.9926234344516522,0,0,2.1793442529228484,4.494569855576692,DDX3X;TLR7;DDX60;HNRNPA1,GO_Molecular_Function_2023
GO_Molecular_Function_2023,Transmembrane-Ephrin Receptor Activity (GO:0005005),2/14,0.1290761804411166,0.9926234344516522,0,0,3.538561364479051,7.244682466121727,EPHA6;EPHA10,GO_Molecular_Function_2023
GO_Molecular_Function_2023,Nucleoside Diphosphate Kinase Activity (GO:0004550),2/14,0.1290761804411166,0.9926234344516522,0,0,3.538561364479051,7.244682466121727,NME2;NME3,GO_Molecular_Function_2023
GO_Molecular_Function_2023,Sodium:Proton Antiporter Activity (GO:0015385),2/14,0.1290761804411166,0.9926234344516522,0,0,3.538561364479051,7.244682466121727,SLC9A7;SLC9B2,GO_Molecular_Function_2023
GO_Molecular_Function_2023,Delayed Rectifier Potassium Channel Activity (GO:0005251),3/28,0.1300349851282066,0.9926234344516522,0,0,2.5488641425389758,5.19955986390717,KCNG1;KCNA3;KCNA5,GO_Molecular_Function_2023
GO_Molecular_Function_2023,Copper Ion Binding (GO:0005507),4/45,0.1434356928359755,0.9926234344516522,0,0,2.0728172499116297,4.025138477784439,CCS;COX17;S100A13;MT3,GO_Molecular_Function_2023
GO_Molecular_Function_2023,Potassium Channel Regulator Activity (GO:0015459),4/45,0.1434356928359755,0.9926234344516522,0,0,2.0728172499116297,4.025138477784439,YWHAE;FLNA;SGK1;SLC5A3,GO_Molecular_Function_2023
GO_Molecular_Function_2023,RNA Polymerase III Activity (GO:0001056),2/15,0.1446821012618343,0.9926234344516522,0,0,3.266193206126465,6.314258103413552,POLR2K;POLR2L,GO_Molecular_Function_2023
GO_Molecular_Function_2023,Adrenergic Receptor Binding (GO:0031690),2/15,0.1446821012618343,0.9926234344516522,0,0,3.266193206126465,6.314258103413552,GRK2;ADRA2C,GO_Molecular_Function_2023
GO_Molecular_Function_2023,Ephrin Receptor Activity (GO:0005003),2/15,0.1446821012618343,0.9926234344516522,0,0,3.266193206126465,6.314258103413552,EPHA6;EPHA10,GO_Molecular_Function_2023
GO_Molecular_Function_2023,Voltage-Gated Potassium Channel Activity (GO:0005249),6/80,0.1515324083279009,0.9926234344516522,0,0,1.7235391816397403,3.2522421873352427,KCNG1;KCNJ6;KCNH5;KCNA1;KCNA3;KCNA5,GO_Molecular_Function_2023
GO_Molecular_Function_2023,rRNA Binding (GO:0019843),4/46,0.1518680803933048,0.9926234344516522,0,0,2.023358284227849,3.813510417567191,RPS9;RPL11;CIRBP;MRPS18C,GO_Molecular_Function_2023
GO_Molecular_Function_2023,Hexose Transmembrane Transporter Activity (GO:0015149),2/16,0.1606505758308024,0.9926234344516522,0,0,3.032734784681392,5.545427153764131,SLC2A1;SLC5A3,GO_Molecular_Function_2023
GO_Molecular_Function_2023,Poly-Purine Tract Binding (GO:0070717),3/31,0.1620942476039472,0.9926234344516522,0,0,2.275413617562838,4.140291052143741,DDX3X;HNRNPDL;PABPN1,GO_Molecular_Function_2023
GO_Molecular_Function_2023,Potassium Ion Transmembrane Transporter Activity (GO:0015079),3/31,0.1620942476039472,0.9926234344516522,0,0,2.275413617562838,4.140291052143741,KCNG1;SLC12A5;KCNA1,GO_Molecular_Function_2023
GO_Molecular_Function_2023,Protein Serine/Threonine Kinase Inhibitor Activity (GO:0030291),3/32,0.1732646028119672,0.9926234344516522,0,0,2.1968358805007298,3.850911288344258,CDKN1A;PRKAR2B;MACROH2A1,GO_Molecular_Function_2023
GO_Molecular_Function_2023,RNA Polymerase Binding (GO:0070063),2/17,0.1769173685372898,0.9926234344516522,0,0,2.8304041527623287,4.902465196421762,PABPN1;TAF10,GO_Molecular_Function_2023
GO_Molecular_Function_2023,Histone Acetyltransferase Binding (GO:0035035),2/17,0.1769173685372898,0.9926234344516522,0,0,2.8304041527623287,4.902465196421762,SEM1;EGR1,GO_Molecular_Function_2023
GO_Molecular_Function_2023,Neuropeptide Receptor Binding (GO:0071855),2/17,0.1769173685372898,0.9926234344516522,0,0,2.8304041527623287,4.902465196421762,NPY;SHANK1,GO_Molecular_Function_2023
GO_Molecular_Function_2023,5'-3' RNA Polymerase Activity (GO:0034062),2/18,0.1934232841058967,0.9926234344516522,0,0,2.653364849833148,4.359144946036397,POLR2J;POLR2L,GO_Molecular_Function_2023
GO_Molecular_Function_2023,Glutamate Receptor Binding (GO:0035254),2/18,0.1934232841058967,0.9926234344516522,0,0,2.653364849833148,4.359144946036397,NETO2;SHANK1,GO_Molecular_Function_2023
GO_Molecular_Function_2023,Nucleobase-Containing Compound Kinase Activity (GO:0019205),2/18,0.1934232841058967,0.9926234344516522,0,0,2.653364849833148,4.359144946036397,NME2;NME3,GO_Molecular_Function_2023
GO_Molecular_Function_2023,"Oxidoreductase Activity, Acting On The CH-CH Group Of Donors, NAD Or NADP As Acceptor (GO:0016628)",2/18,0.1934232841058967,0.9926234344516522,0,0,2.653364849833148,4.359144946036397,PTGR1;TM7SF2,GO_Molecular_Function_2023
GO_Molecular_Function_2023,DNA-directed 5'-3' RNA Polymerase Activity (GO:0003899),3/34,0.1962123641196418,0.9926234344516522,0,0,2.054889000646598,3.3465053373156537,POLR2J;POLR2K;POLR2L,GO_Molecular_Function_2023
GO_Molecular_Function_2023,Solute:Sodium Symporter Activity (GO:0015370),3/34,0.1962123641196418,0.9926234344516522,0,0,2.054889000646598,3.3465053373156537,SLC4A7;SLC5A11;SLC5A3,GO_Molecular_Function_2023
GO_Molecular_Function_2023,Protein Kinase Activator Activity (GO:0030295),6/88,0.2051900435488925,0.9926234344516522,0,0,1.5547349775173729,2.4624183116256466,UXT;CDKN1A;DDX3X;DBF4;MT3;MOB3B,GO_Molecular_Function_2023
GO_Molecular_Function_2023,Telomerase Activity (GO:0003720),1/5,0.2058671829946707,0.9926234344516522,0,0,5.304166666666666,8.383363039546449,PTGES3,GO_Molecular_Function_2023
GO_Molecular_Function_2023,Thiamine Transmembrane Transporter Activity (GO:0015234),1/5,0.2058671829946707,0.9926234344516522,0,0,5.304166666666666,8.383363039546449,SLC19A3,GO_Molecular_Function_2023
GO_Molecular_Function_2023,ADP-D-ribose Modification-Dependent Protein Binding (GO:0160002),1/5,0.2058671829946707,0.9926234344516522,0,0,5.304166666666666,8.383363039546449,MACROH2A1,GO_Molecular_Function_2023
GO_Molecular_Function_2023,DNA-methyltransferase Activity (GO:0009008),1/5,0.2058671829946707,0.9926234344516522,0,0,5.304166666666666,8.383363039546449,MGMT,GO_Molecular_Function_2023
GO_Molecular_Function_2023,G Protein-Coupled Opioid Receptor Activity (GO:0004985),1/5,0.2058671829946707,0.9926234344516522,0,0,5.304166666666666,8.383363039546449,OPRM1,GO_Molecular_Function_2023
GO_Molecular_Function_2023,G Protein-Coupled Receptor Kinase Activity (GO:0004703),1/5,0.2058671829946707,0.9926234344516522,0,0,5.304166666666666,8.383363039546449,GRK2,GO_Molecular_Function_2023
GO_Molecular_Function_2023,"N,N-dimethylaniline Monooxygenase Activity (GO:0004499)",1/5,0.2058671829946707,0.9926234344516522,0,0,5.304166666666666,8.383363039546449,FMO2,GO_Molecular_Function_2023
GO_Molecular_Function_2023,RNA-directed DNA Polymerase Activity (GO:0003964),1/5,0.2058671829946707,0.9926234344516522,0,0,5.304166666666666,8.383363039546449,PTGES3,GO_Molecular_Function_2023
GO_Molecular_Function_2023,[Heparan Sulfate]-Glucosamine 3-Sulfotransferase 1 Activity (GO:0008467),1/5,0.2058671829946707,0.9926234344516522,0,0,5.304166666666666,8.383363039546449,HS3ST2,GO_Molecular_Function_2023
GO_Molecular_Function_2023,"alpha-N-acetylneuraminate Alpha-2,8-Sialyltransferase Activity (GO:0003828)",1/5,0.2058671829946707,0.9926234344516522,0,0,5.304166666666666,8.383363039546449,ST8SIA4,GO_Molecular_Function_2023
GO_Molecular_Function_2023,Annealing Activity (GO:0140666),1/5,0.2058671829946707,0.9926234344516522,0,0,5.304166666666666,8.383363039546449,DDX3X,GO_Molecular_Function_2023
GO_Molecular_Function_2023,Epinephrine Binding (GO:0051379),1/5,0.2058671829946707,0.9926234344516522,0,0,5.304166666666666,8.383363039546449,ADRA2C,GO_Molecular_Function_2023
GO_Molecular_Function_2023,Melanocortin Receptor Activity (GO:0004977),1/5,0.2058671829946707,0.9926234344516522,0,0,5.304166666666666,8.383363039546449,OPRM1,GO_Molecular_Function_2023
GO_Molecular_Function_2023,Neurotrophin TRK Receptor Binding (GO:0005167),1/5,0.2058671829946707,0.9926234344516522,0,0,5.304166666666666,8.383363039546449,PLCG1,GO_Molecular_Function_2023
GO_Molecular_Function_2023,Neurotrophin TRKA Receptor Binding (GO:0005168),1/5,0.2058671829946707,0.9926234344516522,0,0,5.304166666666666,8.383363039546449,PLCG1,GO_Molecular_Function_2023
GO_Molecular_Function_2023,Phosphatidylcholine-Sterol O-acyltransferase Activator Activity (GO:0060228),1/5,0.2058671829946707,0.9926234344516522,0,0,5.304166666666666,8.383363039546449,APOE,GO_Molecular_Function_2023
GO_Molecular_Function_2023,Protein Carboxyl O-methyltransferase Activity (GO:0051998),1/5,0.2058671829946707,0.9926234344516522,0,0,5.304166666666666,8.383363039546449,PCMTD2,GO_Molecular_Function_2023
GO_Molecular_Function_2023,rDNA Binding (GO:0000182),1/5,0.2058671829946707,0.9926234344516522,0,0,5.304166666666666,8.383363039546449,MACROH2A1,GO_Molecular_Function_2023
GO_Molecular_Function_2023,MAP Kinase Kinase Kinase Activity (GO:0004709),2/19,0.2101138446624048,0.9926234344516522,0,0,2.497153700189753,3.8958239155139656,MAP3K9;MAP3K6,GO_Molecular_Function_2023
GO_Molecular_Function_2023,Antiporter Activity (GO:0015297),4/53,0.215495739499416,0.9926234344516522,0,0,1.7336700566514232,2.6608613169358977,SLC35D3;SLC25A4;SLC18A2;SLC26A6,GO_Molecular_Function_2023
GO_Molecular_Function_2023,Basal RNA Polymerase II Transcription Machinery Binding (GO:0001099),3/36,0.2198413328046475,0.9926234344516522,0,0,1.930147803199028,2.923882869752912,DRAP1;URI1;LLPH,GO_Molecular_Function_2023
GO_Molecular_Function_2023,Actinin Binding (GO:0042805),2/20,0.2269389855561014,0.9926234344516522,0,0,2.35829934495118,3.497532640166656,CACNA1D;KCNA5,GO_Molecular_Function_2023
GO_Molecular_Function_2023,Fibroblast Growth Factor Binding (GO:0017134),2/20,0.2269389855561014,0.9926234344516522,0,0,2.35829934495118,3.497532640166656,RPS19;S100A13,GO_Molecular_Function_2023
GO_Molecular_Function_2023,Phosphatidic Acid Binding (GO:0070300),2/20,0.2269389855561014,0.9926234344516522,0,0,2.35829934495118,3.497532640166656,UQCC3;CIDEA,GO_Molecular_Function_2023
GO_Molecular_Function_2023,"Phosphotransferase Activity, Phosphate Group As Acceptor (GO:0016776)",2/20,0.2269389855561014,0.9926234344516522,0,0,2.35829934495118,3.497532640166656,NME2;NME3,GO_Molecular_Function_2023
GO_Molecular_Function_2023,Sialyltransferase Activity (GO:0008373),2/20,0.2269389855561014,0.9926234344516522,0,0,2.35829934495118,3.497532640166656,ST8SIA4;ST3GAL1,GO_Molecular_Function_2023
GO_Molecular_Function_2023,Sphingosine N-acyltransferase Activity (GO:0050291),1/6,0.2416517634220459,0.9926234344516522,0,0,4.243111111111111,6.026310732321328,GDF1,GO_Molecular_Function_2023
GO_Molecular_Function_2023,Sphingosine-1-Phosphate Phosphatase Activity (GO:0042392),1/6,0.2416517634220459,0.9926234344516522,0,0,4.243111111111111,6.026310732321328,SGPP1,GO_Molecular_Function_2023
GO_Molecular_Function_2023,L-serine Transmembrane Transporter Activity (GO:0015194),1/6,0.2416517634220459,0.9926234344516522,0,0,4.243111111111111,6.026310732321328,SLC38A2,GO_Molecular_Function_2023
GO_Molecular_Function_2023,Aminophospholipid Flippase Activity (GO:0015247),1/6,0.2416517634220459,0.9926234344516522,0,0,4.243111111111111,6.026310732321328,ATP11C,GO_Molecular_Function_2023
GO_Molecular_Function_2023,"Beta-Galactoside (CMP) Alpha-2,3-Sialyltransferase Activity (GO:0003836)",1/6,0.2416517634220459,0.9926234344516522,0,0,4.243111111111111,6.026310732321328,ST3GAL1,GO_Molecular_Function_2023
GO_Molecular_Function_2023,Insulin-Like Growth Factor II Binding (GO:0031995),1/6,0.2416517634220459,0.9926234344516522,0,0,4.243111111111111,6.026310732321328,IGFBP2,GO_Molecular_Function_2023
GO_Molecular_Function_2023,Monosaccharide Transmembrane Transporter Activity (GO:0015145),1/6,0.2416517634220459,0.9926234344516522,0,0,4.243111111111111,6.026310732321328,SLC5A3,GO_Molecular_Function_2023
GO_Molecular_Function_2023,"Oxidoreductase Activity, Acting On The CH-CH Group Of Donors, With A Flavin As Acceptor (GO:0052890)",1/6,0.2416517634220459,0.9926234344516522,0,0,4.243111111111111,6.026310732321328,ACADSB,GO_Molecular_Function_2023
GO_Molecular_Function_2023,Telomerase RNA Binding (GO:0070034),2/21,0.2438527691271309,0.9926234344516522,0,0,2.234061237632457,3.152686310029919,NHP2;SNRPD3,GO_Molecular_Function_2023
GO_Molecular_Function_2023,Metal Cation:Proton Antiporter Activity (GO:0051139),2/21,0.2438527691271309,0.9926234344516522,0,0,2.234061237632457,3.152686310029919,SLC9A7;SLC9B2,GO_Molecular_Function_2023
GO_Molecular_Function_2023,Fibroblast Growth Factor Receptor Binding (GO:0005104),2/22,0.2608131150271476,0.9926234344516522,0,0,2.1222469410456064,2.8521962435584127,FGF23;FGF22,GO_Molecular_Function_2023
GO_Molecular_Function_2023,"3',5'-cyclic-GMP Phosphodiesterase Activity (GO:0047555)",1/7,0.2758255553737471,0.9926234344516522,0,0,3.535740740740741,4.55398690318193,PDE3A,GO_Molecular_Function_2023
GO_Molecular_Function_2023,S-methyltransferase Activity (GO:0008172),1/7,0.2758255553737471,0.9926234344516522,0,0,3.535740740740741,4.55398690318193,MGMT,GO_Molecular_Function_2023
GO_Molecular_Function_2023,U1 snRNA Binding (GO:0030619),1/7,0.2758255553737471,0.9926234344516522,0,0,3.535740740740741,4.55398690318193,SNRNP70,GO_Molecular_Function_2023
GO_Molecular_Function_2023,Dehydroascorbic Acid Transmembrane Transporter Activity (GO:0033300),1/7,0.2758255553737471,0.9926234344516522,0,0,3.535740740740741,4.55398690318193,SLC2A1,GO_Molecular_Function_2023
GO_Molecular_Function_2023,Glycogen Binding (GO:2001069),1/7,0.2758255553737471,0.9926234344516522,0,0,3.535740740740741,4.55398690318193,PPP1R3G,GO_Molecular_Function_2023
GO_Molecular_Function_2023,Histone Ubiquitin Ligase Activity (GO:0140852),1/7,0.2758255553737471,0.9926234344516522,0,0,3.535740740740741,4.55398690318193,HUWE1,GO_Molecular_Function_2023
GO_Molecular_Function_2023,Immunoglobulin Receptor Binding (GO:0034987),1/7,0.2758255553737471,0.9926234344516522,0,0,3.535740740740741,4.55398690318193,IGHM,GO_Molecular_Function_2023
GO_Molecular_Function_2023,Manganese Ion Transmembrane Transporter Activity (GO:0005384),1/7,0.2758255553737471,0.9926234344516522,0,0,3.535740740740741,4.55398690318193,ATP2C2,GO_Molecular_Function_2023
GO_Molecular_Function_2023,Neutral L-amino Acid:Sodium Symporter Activity (GO:0005295),1/7,0.2758255553737471,0.9926234344516522,0,0,3.535740740740741,4.55398690318193,SLC38A2,GO_Molecular_Function_2023
GO_Molecular_Function_2023,poly(G) Binding (GO:0034046),1/7,0.2758255553737471,0.9926234344516522,0,0,3.535740740740741,4.55398690318193,HNRNPDL,GO_Molecular_Function_2023
GO_Molecular_Function_2023,Actin Monomer Binding (GO:0003785),2/23,0.2777815465957159,0.9926234344516522,0,0,2.0210816250860746,2.588844436680987,COBL;TMSB10,GO_Molecular_Function_2023
GO_Molecular_Function_2023,Protein Phosphatase 2A Binding (GO:0051721),2/23,0.2777815465957159,0.9926234344516522,0,0,2.0210816250860746,2.588844436680987,BOD1;FOXO1,GO_Molecular_Function_2023
GO_Molecular_Function_2023,mRNA 5'-UTR Binding (GO:0048027),2/24,0.2947229521904305,0.9926234344516522,0,0,1.9291131560319548,2.356835177855648,RPL41;DDX3X,GO_Molecular_Function_2023
GO_Molecular_Function_2023,Monoatomic Anion Transmembrane Transporter Activity (GO:0008509),2/24,0.2947229521904305,0.9926234344516522,0,0,1.9291131560319548,2.356835177855648,SLC12A5;SLC26A6,GO_Molecular_Function_2023
GO_Molecular_Function_2023,5S rRNA Binding (GO:0008097),1/8,0.3084609886130892,0.9926234344516522,0,0,3.0304761904761905,3.564324569190298,RPL11,GO_Molecular_Function_2023
GO_Molecular_Function_2023,Tropomyosin Binding (GO:0005523),1/8,0.3084609886130892,0.9926234344516522,0,0,3.0304761904761905,3.564324569190298,S100A6,GO_Molecular_Function_2023
GO_Molecular_Function_2023,L-glutamine Transmembrane Transporter Activity (GO:0015186),1/8,0.3084609886130892,0.9926234344516522,0,0,3.0304761904761905,3.564324569190298,SLC38A2,GO_Molecular_Function_2023
GO_Molecular_Function_2023,P-type Calcium Transporter Activity (GO:0005388),1/8,0.3084609886130892,0.9926234344516522,0,0,3.0304761904761905,3.564324569190298,ATP2C2,GO_Molecular_Function_2023
GO_Molecular_Function_2023,RNA Polymerase II CTD Heptapeptide Repeat Kinase Activity (GO:0008353),1/8,0.3084609886130892,0.9926234344516522,0,0,3.0304761904761905,3.564324569190298,MAPK1,GO_Molecular_Function_2023
GO_Molecular_Function_2023,Activin Receptor Activity (GO:0017002),1/8,0.3084609886130892,0.9926234344516522,0,0,3.0304761904761905,3.564324569190298,ACVR1C,GO_Molecular_Function_2023
GO_Molecular_Function_2023,cAMP-dependent Protein Kinase Inhibitor Activity (GO:0004862),1/8,0.3084609886130892,0.9926234344516522,0,0,3.0304761904761905,3.564324569190298,PRKAR2B,GO_Molecular_Function_2023
GO_Molecular_Function_2023,Chloride:Monoatomic Cation Symporter Activity (GO:0015377),1/8,0.3084609886130892,0.9926234344516522,0,0,3.0304761904761905,3.564324569190298,SLC12A5,GO_Molecular_Function_2023
GO_Molecular_Function_2023,Cuprous Ion Binding (GO:1903136),1/8,0.3084609886130892,0.9926234344516522,0,0,3.0304761904761905,3.564324569190298,COX17,GO_Molecular_Function_2023
GO_Molecular_Function_2023,Cyclic-Nucleotide Phosphodiesterase Activity (GO:0004112),1/8,0.3084609886130892,0.9926234344516522,0,0,3.0304761904761905,3.564324569190298,PDE3A,GO_Molecular_Function_2023
GO_Molecular_Function_2023,Leucine Zipper Domain Binding (GO:0043522),1/8,0.3084609886130892,0.9926234344516522,0,0,3.0304761904761905,3.564324569190298,PAWR,GO_Molecular_Function_2023
GO_Molecular_Function_2023,Long-Chain Fatty Acid Binding (GO:0036041),1/8,0.3084609886130892,0.9926234344516522,0,0,3.0304761904761905,3.564324569190298,FABP3,GO_Molecular_Function_2023
GO_Molecular_Function_2023,Nuclear Glucocorticoid Receptor Binding (GO:0035259),1/8,0.3084609886130892,0.9926234344516522,0,0,3.0304761904761905,3.564324569190298,NR4A3,GO_Molecular_Function_2023
GO_Molecular_Function_2023,Phosphoserine Residue Binding (GO:0050815),1/8,0.3084609886130892,0.9926234344516522,0,0,3.0304761904761905,3.564324569190298,YWHAE,GO_Molecular_Function_2023
GO_Molecular_Function_2023,Potassium:Chloride Symporter Activity (GO:0015379),1/8,0.3084609886130892,0.9926234344516522,0,0,3.0304761904761905,3.564324569190298,SLC12A5,GO_Molecular_Function_2023
GO_Molecular_Function_2023,Serine Transmembrane Transporter Activity (GO:0022889),1/8,0.3084609886130892,0.9926234344516522,0,0,3.0304761904761905,3.564324569190298,SLC38A2,GO_Molecular_Function_2023
GO_Molecular_Function_2023,Nuclear Androgen Receptor Binding (GO:0050681),2/25,0.3116053605847153,0.9926234344516522,0,0,1.845141945156454,2.151468280940726,RNF6;CALR,GO_Molecular_Function_2023
GO_Molecular_Function_2023,Ubiquitin Ligase-Substrate Adaptor Activity (GO:1990756),3/44,0.3183249560192683,0.9926234344516522,0,0,1.5528817426258894,1.777556623191978,KLHDC2;KLHL15;VHL,GO_Molecular_Function_2023
GO_Molecular_Function_2023,NF-kappaB Binding (GO:0051059),2/26,0.3283997299289451,0.9926234344516522,0,0,1.768168335187245,1.968897388882891,NFKBIA;ANXA4,GO_Molecular_Function_2023
GO_Molecular_Function_2023,Protein Serine/Threonine/Tyrosine Kinase Activity (GO:0004712),2/26,0.3283997299289451,0.9926234344516522,0,0,1.768168335187245,1.968897388882891,MAP3K9;SGK1,GO_Molecular_Function_2023
GO_Molecular_Function_2023,Protein Kinase Inhibitor Activity (GO:0004860),3/45,0.3308170444895457,0.9926234344516522,0,0,1.5158288259624562,1.6767943738519375,CDKN1A;CAMK2N2;MACROH2A1,GO_Molecular_Function_2023
GO_Molecular_Function_2023,Protein Phosphorylated Amino Acid Binding (GO:0045309),3/45,0.3308170444895457,0.9926234344516522,0,0,1.5158288259624562,1.6767943738519375,YWHAE;UXT;SHC3,GO_Molecular_Function_2023
GO_Molecular_Function_2023,ADP Transmembrane Transporter Activity (GO:0015217),1/9,0.3396272395853655,0.9926234344516522,0,0,2.651527777777778,2.863402392297936,SLC25A4,GO_Molecular_Function_2023
GO_Molecular_Function_2023,DNA N-glycosylase Activity (GO:0019104),1/9,0.3396272395853655,0.9926234344516522,0,0,2.651527777777778,2.863402392297936,NTHL1,GO_Molecular_Function_2023
GO_Molecular_Function_2023,G Protein-Coupled Purinergic Nucleotide Receptor Activity (GO:0045028),1/9,0.3396272395853655,0.9926234344516522,0,0,2.651527777777778,2.863402392297936,P2RY12,GO_Molecular_Function_2023
GO_Molecular_Function_2023,G-quadruplex DNA Binding (GO:0051880),1/9,0.3396272395853655,0.9926234344516522,0,0,2.651527777777778,2.863402392297936,NME2,GO_Molecular_Function_2023
GO_Molecular_Function_2023,G-rich Strand Telomeric DNA Binding (GO:0098505),1/9,0.3396272395853655,0.9926234344516522,0,0,2.651527777777778,2.863402392297936,HNRNPA1,GO_Molecular_Function_2023
GO_Molecular_Function_2023,MAP Kinase Tyrosine Phosphatase Activity (GO:0033550),1/9,0.3396272395853655,0.9926234344516522,0,0,2.651527777777778,2.863402392297936,DUSP9,GO_Molecular_Function_2023
GO_Molecular_Function_2023,MAP Kinase Tyrosine/Serine/Threonine Phosphatase Activity (GO:0017017),1/9,0.3396272395853655,0.9926234344516522,0,0,2.651527777777778,2.863402392297936,DUSP9,GO_Molecular_Function_2023
