Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,Database
GO_Biological_Process_2023,Regulation Of Toll-Like Receptor 2 Signaling Pathway (GO:0034135),3/10,0.4394949853972926,0.8986311981042634,0,0,1.3689826748995864,1.125480318806744,MFHAS1;PJA2;TIRAP,GO_Biological_Process_2023
GO_Biological_Process_2023,Regulation Of Triglyceride Catabolic Process (GO:0010896),3/10,0.4394949853972926,0.8986311981042634,0,0,1.3689826748995864,1.125480318806744,ABHD5;SORL1;PNPLA2,GO_Biological_Process_2023
GO_Biological_Process_2023,Response To Forskolin (GO:1904321),3/10,0.4394949853972926,0.8986311981042634,0,0,1.3689826748995864,1.125480318806744,CREB1;GNAI1;ADCY5,GO_Biological_Process_2023
GO_Biological_Process_2023,Ribonucleoside Bisphosphate Biosynthetic Process (GO:0034030),3/10,0.4394949853972926,0.8986311981042634,0,0,1.3689826748995864,1.125480318806744,SLC25A16;PANK3;DCAKD,GO_Biological_Process_2023
GO_Biological_Process_2023,Sarcoplasmic Reticulum Calcium Ion Transport (GO:0070296),3/10,0.4394949853972926,0.8986311981042634,0,0,1.3689826748995864,1.125480318806744,ATP2A2;CCR5;NOL3,GO_Biological_Process_2023
GO_Biological_Process_2023,Steroid Hormone Mediated Signaling Pathway (GO:0043401),3/10,0.4394949853972926,0.8986311981042634,0,0,1.3689826748995864,1.125480318806744,CALCOCO1;MAPK1;PLPP1,GO_Biological_Process_2023
GO_Biological_Process_2023,Synaptic Vesicle Transport (GO:0048489),3/10,0.4394949853972926,0.8986311981042634,0,0,1.3689826748995864,1.125480318806744,SYNJ1;KIF5B;KIF5A,GO_Biological_Process_2023
GO_Biological_Process_2023,T-Circle Formation (GO:0090656),3/10,0.4394949853972926,0.8986311981042634,0,0,1.3689826748995864,1.125480318806744,SMARCAL1;ERCC1;NBN,GO_Biological_Process_2023
GO_Biological_Process_2023,Telomere Maintenance Via Telomere Trimming (GO:0090737),3/10,0.4394949853972926,0.8986311981042634,0,0,1.3689826748995864,1.125480318806744,SMARCAL1;ERCC1;NBN,GO_Biological_Process_2023
GO_Biological_Process_2023,Urogenital System Development (GO:0001655),3/10,0.4394949853972926,0.8986311981042634,0,0,1.3689826748995864,1.125480318806744,OXSR1;SOX9;EPHB2,GO_Biological_Process_2023
GO_Biological_Process_2023,Vacuole Fusion (GO:0097576),3/10,0.4394949853972926,0.8986311981042634,0,0,1.3689826748995864,1.125480318806744,CHMP1B;CHMP2A;CHMP6,GO_Biological_Process_2023
GO_Biological_Process_2023,Microtubule Bundle Formation (GO:0001578),13/51,0.4444061068337366,0.9075566153889618,0,0,1.0928522420432916,0.8863211780222925,SPEF1;PLK1;RSPH1;TPPP3;SPAST;TTLL3;CHP1;TOGARAM1;TPPP;CCDC66;GAS8;CLASP1;CCDC40,GO_Biological_Process_2023
GO_Biological_Process_2023,Positive Regulation Of DNA Recombination (GO:0045911),13/51,0.4444061068337366,0.9075566153889618,0,0,1.0928522420432916,0.8863211780222925,HELQ;TFRC;FUS;YEATS4;MBTD1;ING3;MRNIP;MORF4L2;RUVBL1;TRAPPC13;DMAP1;ARID2;HDGFL2,GO_Biological_Process_2023
GO_Biological_Process_2023,Positive Regulation Of Protein Localization To Plasma Membrane (GO:1903078),13/51,0.4444061068337366,0.9075566153889618,0,0,1.0928522420432916,0.8863211780222925,LRP1;PDPK1;ZDHHC5;ATP2B4;PIK3R1;SORBS1;ATP2C1;ZDHHC2;KIF5B;WNK3;EPHB2;SQSTM1;PLS1,GO_Biological_Process_2023
GO_Biological_Process_2023,Regulation Of Cytokinesis (GO:0032465),20/80,0.4467302235356514,0.9115975665983802,0,0,1.0648557591071806,0.8580611895283219,MAP10;SH3GLB1;CENPV;CUL3;PLK1;KLHL21;CCP110;PRPF40A;KLHL9;SPAST;CSPP1;ZFYVE19;GIPC1;PIN1;CALM3;PKN2;DRD2;CALM2;GIT1;BCL2L1,GO_Biological_Process_2023
GO_Biological_Process_2023,Cellular Response To Salt (GO:1902075),27/109,0.4467504417017127,0.9115975665983802,0,0,1.0518948472909444,0.8475696759923467,CAMK2D;NLGN1;PRKAA1;PRKAA2;ROCK2;CIB2;CDKN2AIP;ADD1;HSP90B1;PPP1R9B;CAPN3;CPNE3;FYN;HNRNPA1;KCNH1;MEF2A;P2RY12;EGR1;SYT4;MEF2C;DMTN;NEK7;ATP2B4;SYT17;ITPKB;DLG2;DLG4,GO_Biological_Process_2023
GO_Biological_Process_2023,Bicellular Tight Junction Assembly (GO:0070830),12/47,0.4483164638563008,0.91367151828826,0,0,1.0952400973002192,0.8786628337088465,CLDN22;CLDN10;CLDN5;RAMP2;OCLN;PDCD6IP;APC;PARD3;RAB13;ARL2;STRN;PAK2,GO_Biological_Process_2023
GO_Biological_Process_2023,Negative Regulation Of Hydrolase Activity (GO:0051346),12/47,0.4483164638563008,0.91367151828826,0,0,1.0952400973002192,0.8786628337088465,CST3;ARFGEF1;CSTB;URI1;WNK1;LRRK2;ARL2;CHP1;NOS1;RRP1B;HRAS;CPEB2,GO_Biological_Process_2023
GO_Biological_Process_2023,Regulation Of Wound Healing (GO:0061041),12/47,0.4483164638563008,0.91367151828826,0,0,1.0952400973002192,0.8786628337088465,ARFGEF1;KANK1;OCLN;CADM4;DMTN;TNFRSF12A;CAV1;EPHB2;FGF2;HRAS;CRK;PTK2,GO_Biological_Process_2023
GO_Biological_Process_2023,Positive Regulation Of Stress-Activated MAPK Cascade (GO:0032874),26/105,0.4499308922051271,0.9165053277808252,0,0,1.0513881883228315,0.8397030371972557,NCF1;XIAP;HMGB1;PDCD10;HRAS;SASH1;ANKRD6;TNFRSF19;EIF2AK2;WNT7A;MAPK8IP3;PJA2;TIRAP;GADD45G;HIPK2;VEGFA;SH3RF3;MFHAS1;TRAF3;TRAF6;TAOK1;MAP3K10;RELL2;TNIK;PLCB1;TLR3,GO_Biological_Process_2023
GO_Biological_Process_2023,Response To Lipopolysaccharide (GO:0032496),39/159,0.4501037363915395,0.9165053277808252,0,0,1.0382822410147992,0.8288370375402864,CD86;CX3CR1;PALM3;HMGB1;LIAS;CDC73;UXT;RPS6KA3;MAPK8;PABPN1;NOCT;PDE4B;LGALS9;NOS1;CCR5;JAK2;GIT1;GBP3;HNRNPA0;SNCA;MEF2C;XBP1;TRIM41;NFKBIL1;ERBIN;IRAK3;NR1D1;TIRAP;ADAM17;SELENOS;TNIP1;TNIP2;TRAF6;ADAM9;TAB2;VIM;CD68;TLR4;NFKBIB,GO_Biological_Process_2023
GO_Biological_Process_2023,Wnt Signaling Pathway (GO:0016055),19/76,0.4502582821461844,0.9165053277808252,0,0,1.0648421052631578,0.8496736145173355,FZD3;DDX3X;JUP;RYK;LRRK2;SIAH2;DIXDC1;PTEN;WNT7A;WNT9A;CELSR2;NR4A2;FRAT1;DVL2;RAC3;VPS35;STRN;FERMT2;WNT4,GO_Biological_Process_2023
GO_Biological_Process_2023,DNA Damage Response (GO:0006974),93/384,0.4510217430575163,0.917684795033796,0,0,1.02109477657351,0.8130362290715953,ATF2;SMARCAL1;BTG2;CDKN1A;FEN1;SMG1;OGG1;FMR1;SETD7;NUDT1;FMN2;PARK7;ALKBH7;BACH1;ALKBH3;BABAM2;HERC2;TRIM28;PAXX;CHCHD6;MACROD1;TRAPPC13;SHPRH;DTX3L;NSMCE3;ZBTB38;USP45;PPP4R3A;PPP4R3B;BAZ1B;SMC1A;GNL1;SIRT1;NSMCE4A;RRM2B;PSME4;WAC;NUPR2;HDGFL2;ASF1A;OTUB1;PPP1R15A;DCUN1D5;STXBP4;USP10;XIAP;HTRA2;PDS5B;TANK;MACROH2A1;CDKN2AIP;FOXO1;VCPIP1;BCLAF1;PAK1;MRNIP;OARD1;HLTF;RPS3;APBB1;NAE1;FNIP2;UBQLN4;MAP2K6;POLQ;TIGAR;UBE2B;XRCC5;MGMT;INTS3;XRCC2;CBX1;MTOR;FBXO31;ACER2;SETX;FAM111A;ETAA1;BCL6;APC;APEX1;TAOK1;ERCC1;POLE3;PWWP3A;NABP2;RAD17;BAX;GRB2;TRIP12;BCL2L2;BCL2L1;CUL4B,GO_Biological_Process_2023
GO_Biological_Process_2023,Golgi Organization (GO:0007030),32/130,0.4517963378786473,0.918776331697122,0,0,1.0431470878408362,0.8288051679594773,SPTBN5;UBXN2B;UBXN2A;LRRK2;ATL2;GOLGA2;VCPIP1;PDCD10;TMED3;DYM;TMED7;RAB8A;TMED5;CLASP1;VTI1B;CLASP2;PRMT5;TMED9;HACE1;SEC16A;GBF1;YIPF5;GOLPH3L;COG1;LYSMD3;NSFL1C;RAB30;GOLPH3;TBC1D20;GORASP2;GOLGB1;BET1,GO_Biological_Process_2023
GO_Biological_Process_2023,Glycolipid Biosynthetic Process (GO:0009247),11/43,0.4524793805189756,0.918776331697122,0,0,1.0980782366540562,0.870790409794487,TM9SF2;DPM3;PIGN;FUT9;PIGP;ST8SIA3;ST8SIA5;LARGE1;PIGG;PGF;ST6GALNAC5,GO_Biological_Process_2023
GO_Biological_Process_2023,Positive Regulation Of Biomineral Tissue Development (GO:0070169),11/43,0.4524793805189756,0.918776331697122,0,0,1.0980782366540562,0.870790409794487,RXRB;MEF2C;BMPR2;OXSR1;TENT5A;BMPR1B;ATRAID;GPM6B;ACVR2A;WNT4;BMPR1A,GO_Biological_Process_2023
GO_Biological_Process_2023,Regulation Of JUN Kinase Activity (GO:0043506),11/43,0.4524793805189756,0.918776331697122,0,0,1.0980782366540562,0.870790409794487,PTPN1;PAK1;EDN1;TRAF6;DVL2;RPS3;MAP3K10;MAP3K13;DUSP16;SASH1;HIPK3,GO_Biological_Process_2023
GO_Biological_Process_2023,Regulation Of Chromosome Organization (GO:0033044),11/43,0.4524793805189756,0.918776331697122,0,0,1.0980782366540562,0.870790409794487,RB1;INO80B;TFPT;SMG1;CENPV;NSMCE4A;XRCC5;NSMCE3;RUVBL1;YLPM1;ACTR8,GO_Biological_Process_2023
GO_Biological_Process_2023,Regulation Of Protein Localization (GO:0032880),24/97,0.4566247680152345,0.9248269305638278,0,0,1.0502533308313005,0.8232865513462846,USP8;RABGAP1L;HSP90AA1;PRKAA1;PRKAA2;FBXW7;BDNF;MMD;GBF1;TESK1;NEDD9;VCPIP1;MAPK8;DNAJB6;RAB14;MAP2;SUMO3;MAP1A;DZIP1L;TRIM25;PIN1;GPC5;CCDC66;PICALM,GO_Biological_Process_2023
GO_Biological_Process_2023,Digestive Tract Development (GO:0048565),10/39,0.4569427625645221,0.9248269305638278,0,0,1.1015064016636356,0.8626966656351049,EDNRB;SALL1;NPY;KIT;COBL;RARB;MEGF8;GLI3;GLI2;CCDC40,GO_Biological_Process_2023
GO_Biological_Process_2023,Internal Peptidyl-Lysine Acetylation (GO:0018393),10/39,0.4569427625645221,0.9248269305638278,0,0,1.1015064016636356,0.8626966656351049,MBTD1;PHF20L1;KAT2B;ING3;TAF10;MORF4L2;RUVBL1;EP300;YEATS4;DMAP1,GO_Biological_Process_2023
GO_Biological_Process_2023,Negative Regulation Of Mitochondrion Organization (GO:0010823),10/39,0.4569427625645221,0.9248269305638278,0,0,1.1015064016636356,0.8626966656351049,PINK1;TFRC;OPA1;HUWE1;TRIAP1;NOL3;SLC25A5;SLC25A4;BCL2L1;HSPA1A,GO_Biological_Process_2023
GO_Biological_Process_2023,Negative Regulation Of Transport (GO:0051051),10/39,0.4569427625645221,0.9248269305638278,0,0,1.1015064016636356,0.8626966656351049,SNX3;RUBCN;YRDC;MTMR2;PXK;PTEN;SNX12;PACSIN3;ITGAV;SNCA,GO_Biological_Process_2023
GO_Biological_Process_2023,Positive Regulation Of Intracellular Transport (GO:0032388),10/39,0.4569427625645221,0.9248269305638278,0,0,1.1015064016636356,0.8626966656351049,TENM1;TBC1D20;PDCD10;B3GAT3;NEDD4;CEP131;ZFAND1;ERGIC3;SORL1;OAZ2,GO_Biological_Process_2023
GO_Biological_Process_2023,Regulation Of Mitochondrial Membrane Potential (GO:0051881),10/39,0.4569427625645221,0.9248269305638278,0,0,1.1015064016636356,0.8626966656351049,OPRD1;PINK1;BAD;LRRK2;BAX;PARK7;MTLN;SLC25A36;SOD1;BCL2L1,GO_Biological_Process_2023
GO_Biological_Process_2023,Regulation Of Receptor-Mediated Endocytosis (GO:0048259),10/39,0.4569427625645221,0.9248269305638278,0,0,1.1015064016636356,0.8626966656351049,HIP1;SGIP1;FLOT1;BMP2K;PIK3CB;CBL;BICD1;F3;SNAP91;PICALM,GO_Biological_Process_2023
GO_Biological_Process_2023,Positive Regulation Of Cell Migration (GO:0030335),66/272,0.4586002715292271,0.927805092947771,0,0,1.023566861887372,0.7979484838566347,SEMA5A;DOCK5;BMPR2;FAM107A;VSIR;PPP3CA;C1QBP;KDR;CPNE3;SOX9;EPHB2;HRAS;WASHC1;SEMA6B;EPHA4;SEMA6C;SUN2;EDN1;SEMA6A;SEMA6D;GAB1;ADAM10;ACTN4;TGFBR1;ADAM17;KIT;RAPGEF2;ADAM9;CDH13;ITGA6;PFN1;CBLL1;DOCK1;GRN;SEMA7A;NOTCH1;ROCK2;PIK3R3;NEDD9;HIF1A;RTN4;PAK1;MIEN1;PDCD10;DDRGK1;MGAT5;PLCG1;CLASP1;CLASP2;SPAG9;CARMIL1;XBP1;DMTN;HSPA5;SMURF2;CAV1;NTRK3;PTK2;MTOR;VEGFA;TJP1;APC;AGO2;CNTN1;FERMT2;FGF10,GO_Biological_Process_2023
GO_Biological_Process_2023,Establishment Of Spindle Orientation (GO:0051294),9/35,0.4617705016106943,0.9306530264844648,0,0,1.105728829993536,0.8543825811469294,NSFL1C;GJA1;UBXN2B;DCTN1;INSC;PLK1;CLASP1;ENKD1;PAFAH1B1,GO_Biological_Process_2023
GO_Biological_Process_2023,Intrinsic Apoptotic Signaling Pathway By P53 Class Mediator (GO:0072332),9/35,0.4617705016106943,0.9306530264844648,0,0,1.105728829993536,0.8543825811469294,DDX5;HINT1;PPP1R13B;DDIT4;JMY;RPS27L;EP300;SIRT1;HIPK2,GO_Biological_Process_2023
GO_Biological_Process_2023,Positive Regulation Of Cell Development (GO:0010720),9/35,0.4617705016106943,0.9306530264844648,0,0,1.105728829993536,0.8543825811469294,CX3CR1;SPEN;MME;BAD;PDE3A;RFX3;SOX11;OPRM1;FAIM,GO_Biological_Process_2023
GO_Biological_Process_2023,Positive Regulation Of Telomere Maintenance Via Telomere Lengthening (GO:1904358),9/35,0.4617705016106943,0.9306530264844648,0,0,1.105728829993536,0.8543825811469294,TNKS2;TNIP1;TNKS;XRCC5;DHX36;NEK7;HNRNPA2B1;MAPK1;HNRNPA1,GO_Biological_Process_2023
GO_Biological_Process_2023,Protein Methylation (GO:0006479),9/35,0.4617705016106943,0.9306530264844648,0,0,1.105728829993536,0.8543825811469294,TRMT112;PRMT5;METTL22;CARM1;SNRPD3;METTL21A;EEF1AKMT2;GSPT1;SNRPB,GO_Biological_Process_2023
GO_Biological_Process_2023,Regulation Of Regulated Secretory Pathway (GO:1903305),9/35,0.4617705016106943,0.9306530264844648,0,0,1.105728829993536,0.8543825811469294,RPH3A;RIMS1;SYT4;PREPL;RAB3A;LRRK2;DOC2B;SYN1;SYT17,GO_Biological_Process_2023
GO_Biological_Process_2023,Response To Nutrient Levels (GO:0031667),9/35,0.4617705016106943,0.9306530264844648,0,0,1.105728829993536,0.8543825811469294,PRR5;PRKAA1;PRKAA2;FAM107A;PRKAG2;RICTOR;ULK1;CD68;MTOR,GO_Biological_Process_2023
GO_Biological_Process_2023,Skeletal Muscle Organ Development (GO:0060538),9/35,0.4617705016106943,0.9306530264844648,0,0,1.105728829993536,0.8543825811469294,FXR1;ZBTB18;IGSF8;MYH7B;MEF2C;MYL6;CAV1;MYL6B;LARGE1,GO_Biological_Process_2023
GO_Biological_Process_2023,Endocytic Recycling (GO:0032456),16/64,0.4618741208239524,0.9306530264844648,0,0,1.06480117820324,0.8225193962154526,DENND1B;VPS29;DENND1A;WIPF3;CMTM6;SNX12;LMTK2;SNF8;SNX3;RAB14;HGS;RAB13;VPS35;WASHC1;ANKRD50;EPS15,GO_Biological_Process_2023
GO_Biological_Process_2023,Positive Regulation Of Macroautophagy (GO:0016239),16/64,0.4618741208239524,0.9306530264844648,0,0,1.06480117820324,0.8225193962154526,EPM2A;SH3GLB1;SCOC;PRKAA2;RALB;GNAI3;GDF1;SIRT1;C9ORF72;FYCO1;PINK1;BAG3;KDR;WAC;SLC25A5;SLC25A4,GO_Biological_Process_2023
GO_Biological_Process_2023,Positive Regulation Of Cellular Process (GO:0048522),143/594,0.4633131138945653,0.9331754842456372,0,0,1.0130439825799036,0.7793875980082029,CD86;IRS1;RTKN2;IRS2;FGF2;RPS6KA3;CCND2;CSPP1;KDR;DPF3;SOX9;ARID2;MFSD2A;EPHA4;RPS9;SMARCC2;CEP131;RPS6;MATK;ADAM10;LIFR;POU3F2;PGF;HCFC1;CLDN5;ADAM17;GAREM1;PARD3;MAP1A;ADAM8;IL6ST;PHPT1;HDGFL2;ANKRD17;NOTCH1;CUL3;CHRNA7;COX17;CHRD;TGFA;MTLN;CDKN2AIP;ZFP36L1;NEUROD1;GRK5;DDRGK1;PDCD10;DHX36;S100A13;TPPP;PRODH;FGF23;FGF22;MCTS1;WWTR1;EGR2;XBP1;ZFHX3;EGR4;PHF10;CAV1;HTR1A;CDC7;PA2G4;SMARCA2;PTK2;FOSL1;CNOT6;CNOT7;ACER3;MDM2;CALR;FGFR3;EIF4G2;EZH2;COPS9;PRR5;GSK3B;DDX3X;FAF1;PTEN;TCIRG1;EPB41L4B;PPP3CA;C1QBP;BCL7C;ITGAV;TNPO1;HRAS;EDN1;PBRM1;CNOT6L;ACTL6B;TBC1D8;PROX1;AXIN2;DUSP26;OSMR;SIRT1;ARID1B;SIRT2;TGFBR1;HCLS1;PFDN1;MVD;SLC25A5;CACUL1;TLR4;SHANK2;HDAC4;MTPN;GRN;PRKAA1;CTF1;PRKAA2;TNXB;MYRF;DERL2;NEDD9;AKAP6;BICRA;PAK1;MAPK8;EXOSC4;ERBB4;MARCHF7;RICTOR;ROMO1;VHL;TAF9B;RPL17;CFAP20;IL12RB2;NTRK2;KDM4C;NTRK3;S100B;MTOR;VEGFA;TJP1;FKBP1B;AQP11;KRAS,GO_Biological_Process_2023
GO_Biological_Process_2023,Cellular Component Assembly (GO:0022607),63/260,0.4657100554269561,0.9376245645596408,0,0,1.0216377839284982,0.7807274593368851,CYFIP2;NCKAP1;DET1;SPEF1;WIPF1;FAM107A;SLC2A1;WASL;IL1RAP;LIMD2;RIMS1;RAC3;CAPN3;ELOB;SOX9;BSN;KIFAP3;DNM1L;KPNA3;PLS1;SLC25A46;TINF2;SHROOM2;PAWR;ANK3;MTSS2;GORASP2;PARD3;EZR;GAS8;VAMP3;CCDC40;SHANK1;NLGN1;NEDD9;CORO1B;RTN4;ADD1;VCPIP1;PDCD10;REPS2;TOGARAM1;PPARGC1A;GPM6B;DMTN;YTHDF2;YTHDF3;RANBP9;WNT7A;CHCHD10;PARVB;MYO9A;OCLN;RSPH1;TFAP4;TTLL3;APC;DLG4;CAPZA1;MDM2;APBA1;TUBGCP4;PICALM,GO_Biological_Process_2023
GO_Biological_Process_2023,Negative Chemotaxis (GO:0050919),8/31,0.467050569303359,0.9384291656389409,0,0,1.111056318091742,0.8458668870239209,SEMA6B;SEMA6C;SEMA7A;SEMA6A;SEMA6D;SLIT1;ITGAV;ROBO1,GO_Biological_Process_2023
GO_Biological_Process_2023,Negative Regulation Of Intracellular Steroid Hormone Receptor Signaling Pathway (GO:0033144),8/31,0.467050569303359,0.9384291656389409,0,0,1.111056318091742,0.8458668870239209,NCOR2;CNOT1;CALR;ZBTB7A;SIRT1;CLOCK;PIAS2;STRN3,GO_Biological_Process_2023
GO_Biological_Process_2023,Phospholipid Translocation (GO:0045332),8/31,0.467050569303359,0.9384291656389409,0,0,1.111056318091742,0.8458668870239209,ATP8A2;TMEM30A;ATP8A1;PLSCR4;ATP11C;ATP10A;TRIAP1;MFSD2A,GO_Biological_Process_2023
GO_Biological_Process_2023,Positive Regulation Of Rho Protein Signal Transduction (GO:0035025),8/31,0.467050569303359,0.9384291656389409,0,0,1.111056318091742,0.8458668870239209,RTN4R;GPR17;PRAG1;ARHGEF3;GPR4;LPAR4;F11R;ROBO1,GO_Biological_Process_2023
GO_Biological_Process_2023,Positive Regulation Of Cholesterol Transport (GO:0032376),8/31,0.467050569303359,0.9384291656389409,0,0,1.111056318091742,0.8458668870239209,NFKBIA;LRP1;ABCA5;CAV1;PTCH1;GPS2;APOE;SIRT1,GO_Biological_Process_2023
GO_Biological_Process_2023,Positive Regulation Of Endothelial Cell Migration (GO:0010595),21/85,0.4676558637832103,0.9392669322138018,0,0,1.0481617259898903,0.7966265869497076,SEMA5A;EDN1;GRN;BMPR2;PDPK1;ROCK2;HSPB1;HMGB1;PIK3CB;PROX1;FGF2;SIRT1;HIF1A;AGT;VEGFA;ADAM17;KDR;PLCG1;CALR;RIN2;SASH1,GO_Biological_Process_2023
GO_Biological_Process_2023,"Positive Regulation Of DNA-templated Transcription, Elongation (GO:0032786)",14/56,0.4707183590646757,0.9444921909842954,0,0,1.0647739221871717,0.8023021753041145,NCBP2;ZMYND8;THOC1;CDC73;MED7;MED23;MED14;SCAF8;MED10;MED21;CDK12;CDK13;HMGN1;BRD4,GO_Biological_Process_2023
GO_Biological_Process_2023,Activation Of Protein Kinase Activity (GO:0032147),20/81,0.4716504532311386,0.9444921909842954,0,0,1.0473300677623243,0.7870864897652429,CD86;OSBPL8;CAB39;PDPK1;NTRK3;ZFP91;PARK7;ADRA2C;PHB2;MT3;TIRAP;MTOR;VEGFA;CCDC88A;PINK1;TRAF6;JAK2;PPIA;PIBF1;TLR3,GO_Biological_Process_2023
GO_Biological_Process_2023,Negative Regulation Of NF-kappaB Transcription Factor Activity (GO:0032088),20/81,0.4716504532311386,0.9444921909842954,0,0,1.0473300677623243,0.7870864897652429,PTGIS;CHUK;FAF1;LRRK2;SETD6;ANXA4;NFKBIL1;ERBIN;IRAK3;COMMD1;COMMD6;SIRT1;NFKBIA;ITCH;BRMS1;TRAF3;TAX1BP1;CHP1;CDK5RAP3;NFKBIB,GO_Biological_Process_2023
GO_Biological_Process_2023,Activation Of Phospholipase C Activity (GO:0007202),7/27,0.4729089634826118,0.9444921909842954,0,0,1.1179861402771945,0.8372065766144524,CD86;P2RY12;EDNRA;P2RY6;GNAQ;PHB2;PLCB2,GO_Biological_Process_2023
GO_Biological_Process_2023,Cell Surface Receptor Signaling Pathway Involved In Cell-Cell Signaling (GO:1905114),7/27,0.4729089634826118,0.9444921909842954,0,0,1.1179861402771945,0.8372065766144524,DDX3X;RAC3;VPS35;STRN;NDP;CELSR2;FERMT2,GO_Biological_Process_2023
GO_Biological_Process_2023,Cellular Response To Epidermal Growth Factor Stimulus (GO:0071364),7/27,0.4729089634826118,0.9444921909842954,0,0,1.1179861402771945,0.8372065766144524,GAREM1;PDPK1;PLCG1;SOX9;PTPN12;ZFP36L2;ZFP36L1,GO_Biological_Process_2023
GO_Biological_Process_2023,mRNA Modification (GO:0016556),7/27,0.4729089634826118,0.9444921909842954,0,0,1.1179861402771945,0.8372065766144524,PUS1;RPUSD2;TRMT6;METTL4;ZC3H13;HNRNPAB;CBLL1,GO_Biological_Process_2023
GO_Biological_Process_2023,Myeloid Cell Development (GO:0061515),7/27,0.4729089634826118,0.9444921909842954,0,0,1.1179861402771945,0.8372065766144524,NRROS;DMTN;GP1BB;KIT;FLNA;LYAR;SH2B3,GO_Biological_Process_2023
GO_Biological_Process_2023,Negative Regulation Of Notch Signaling Pathway (GO:0045746),7/27,0.4729089634826118,0.9444921909842954,0,0,1.1179861402771945,0.8372065766144524,LFNG;EGFL7;YTHDF2;FBXW7;CCNC;CHAC1;ZBTB7A,GO_Biological_Process_2023
GO_Biological_Process_2023,Positive Regulation Of Response To Wounding (GO:1903036),7/27,0.4729089634826118,0.9444921909842954,0,0,1.1179861402771945,0.8372065766144524,ARFGEF1;KANK1;GRN;OCLN;DMTN;HRAS;PTK2,GO_Biological_Process_2023
