gene_symbol,n_groups_hibi,predominant_direction_hibi,mean_log2FC_hibi,n_groups_glp1r,predominant_direction_glp1r,mean_log2FC_glp1r,direction_concordant
Ptges3,2,UP,-0.1233880364337974,5,DOWN,0.0392121313855307,False
Zfyve9,2,DOWN,-0.5376669340061291,5,UP,1.087397502196747,False
Shc3,2,DOWN,-0.6416696818056122,5,UP,0.2593218793468334,False
Glrx5,2,DOWN,-0.7750824754042455,5,UP,1.082822738851617,False
Foxk1,2,DOWN,-1.188504603042444,5,UP,0.1161220367404115,False
Hras,2,DOWN,-1.50915738074409,5,UP,0.8743098337772472,False
Acvr1c,2,DOWN,-1.5825951795014008,5,UP,4.227609112788498,False
Lhfpl3,2,UP,-1.907613803865876,5,DOWN,-0.2214347311805305,False
Trib2,2,UP,-2.730758434764024,5,DOWN,-0.3301118905388532,False
Wnk2,2,DOWN,-2.938456470760803,5,UP,0.1770309595652132,False
Ptchd1,2,UP,2.9764514457456848,4,DOWN,-0.3279949089114845,False
Slc7a11,2,UP,2.0514550010265515,4,DOWN,-0.2554326932764169,False
Erbin,2,UP,1.2128733937003,4,DOWN,-0.3210460854662084,False
Mybl1,2,UP,1.1757961824881011,4,DOWN,-0.2389419235714944,False
Crem,2,UP,1.0542874789108103,4,DOWN,-0.377041299798125,False
Megf10,2,UP,0.7471800548813992,4,DOWN,-0.160690792745056,False
Ahsa2,2,UP,0.6868073763875022,4,DOWN,-0.2304825824111738,False
Gna13,2,UP,0.6712884879266434,4,DOWN,-0.2619666198234379,False
Asah1,2,UP,0.4564979409663683,4,DOWN,-0.1268194816701993,False
Fgd4,2,UP,0.295164830473568,4,DOWN,-0.1756769002386045,False
Zdhhc13,2,UP,0.1900374261506227,4,DOWN,-0.2596846171536098,False
Manea,2,UP,0.1732712178904519,4,DOWN,-0.2230802540075116,False
Senp7,2,UP,0.1160988326396854,4,DOWN,-0.2855505778571983,False
Kdm6a,2,UP,-0.1722451456792473,4,DOWN,-0.2487167533396418,False
Klhl28,2,UP,-0.1761090948292759,4,DOWN,-0.2321635110198955,False
Dek,2,UP,-0.2007646354815683,4,DOWN,-0.1026547641130407,False
Frmd4b,2,UP,-0.2751970471167528,4,DOWN,-0.1453928135155137,False
Rapgef2,2,DOWN,-0.3325875452081321,4,UP,0.0398452698665421,False
Hivep3,2,DOWN,-0.3684954365301331,4,UP,0.1929519100309022,False
Iqsec1,2,DOWN,-0.41661439182813,4,UP,0.1297029436441194,False
Kctd3,2,DOWN,-0.4174236291358024,4,UP,0.8437859274018078,False
Klf13,2,DOWN,-0.4381445832209554,4,UP,0.3464443787730777,False
Grk2,2,DOWN,-0.5287072034559701,4,UP,0.2218388901318557,False
Ankrd34a,2,DOWN,-0.5288387716397347,4,UP,-0.0624033727871869,False
Bet1,2,DOWN,-0.5651900781311325,4,UP,-0.0121304803890251,False
Ube2n,2,DOWN,-0.5975052348975921,4,UP,0.0774106530300966,False
R3hdm4,2,DOWN,-0.6539840042774867,4,UP,0.2639863416171867,False
Brwd3,2,DOWN,-0.7557599226728557,4,UP,8.122480546002343,False
Dst,2,DOWN,-0.81972955858458,4,UP,0.4182043365897236,False
Wdr6,2,DOWN,-0.8352945886336648,4,UP,0.1731421489501052,False
Anapc13,2,DOWN,-0.9065847425111908,4,UP,0.6649630602444567,False
Abhd17c,2,DOWN,-0.9100812316885591,4,UP,0.0745680943783089,False
Rab24,2,DOWN,-0.9634643818036936,4,UP,1.3203934698705773,False
Prkaca,2,DOWN,-0.9896964285119074,4,UP,0.9564396981855304,False
Grcc10,2,DOWN,-1.05007660651659,4,UP,0.2478300681373149,False
Pan3,2,DOWN,-1.098470111308814,4,UP,2.07233035922252,False
Rpl27a,2,DOWN,-1.1156031381846905,4,UP,0.2948510116132048,False
Hipk2,2,DOWN,-1.1668859759549497,4,UP,0.3011992831549741,False
Pnrc1,2,DOWN,-1.3472576950843196,4,UP,0.5979877944169825,False
Pafah1b3,2,DOWN,-1.663152740897258,4,UP,0.3930116509616767,False
Flrt1,2,DOWN,-2.052823684718143,4,UP,-0.0357576611647739,False
Mt3,2,DOWN,-2.1802030689529888,4,UP,0.6782644636334654,False
Frat1,2,DOWN,-2.2938484665628947,4,UP,0.1329310800096102,False
Bex2,2,DOWN,-2.8832187035586903,4,UP,0.4282926555276507,False
Kif5a,2,DOWN,-4.099667083126713,4,UP,0.1811282332466489,False
Tmem184c,2,UP,1.910053709669378,3,DOWN,-0.2632633778544429,False
Parp14,2,UP,1.536356180939081,3,DOWN,-0.1733162117795433,False
Gbp9,2,UP,1.52554472165099,3,DOWN,-0.2091525014348682,False
Trim34a,2,UP,1.1602468907176005,3,DOWN,-0.2917777025263816,False
Wee1,2,UP,1.11023697298998,3,DOWN,0.0256552969124389,False
Usp53,2,UP,1.0834314348916356,3,DOWN,-0.1227933321886056,False
Prag1,2,UP,1.081528314644605,3,DOWN,-0.3049820979125413,False
Atp6ap2,2,UP,1.019186797952491,3,DOWN,-0.3054488306187761,False
Calr,2,UP,1.003353141762542,3,DOWN,-0.6953027228370772,False
Stat1,2,UP,0.9381993829863592,3,DOWN,-0.3660040385827499,False
Notch2,2,UP,0.8880343946150239,3,DOWN,-2.7151431197714686,False
Adgre1,2,UP,0.8613573175920597,3,DOWN,-0.1442252937861044,False
Tlr7,2,UP,0.8325601962679321,3,DOWN,-0.1184883234088253,False
Mob1a,2,UP,0.7851341084970764,3,DOWN,-0.3617079920408828,False
Rnpep,2,UP,0.7521953435936128,3,DOWN,-0.0880578525446275,False
Zfyve16,2,UP,0.7402241581266864,3,DOWN,-0.311742668643157,False
Chordc1,2,UP,0.6185446789216339,3,DOWN,-0.3775952780392668,False
Trim36,2,UP,0.6149273627867284,3,DOWN,-0.1650988980206904,False
Hspa13,2,UP,0.4757207387798692,3,DOWN,-0.3032324150087077,False
Coa7,2,UP,0.3443873874400155,3,DOWN,-0.1434446590509892,False
Pitpnc1,2,UP,0.3066471123036094,3,DOWN,-0.2982537298135158,False
Dnm1l,2,UP,0.2302027258795826,3,DOWN,-0.2646399830528139,False
Smg1,2,UP,0.2171541152014258,3,DOWN,-0.1536925437592085,False
Vps35,2,UP,0.1403236171928489,3,DOWN,-0.2601100030202115,False
Tm9sf2,2,UP,0.1239840940596175,3,DOWN,-0.2300687711996778,False
Fli1,2,UP,0.0993863106196386,3,DOWN,-0.5027909981378961,False
Ogt,2,UP,0.0433389285825142,3,DOWN,-0.2341287990801182,False
Noct,2,UP,0.0082542164062464,3,DOWN,-0.0445815133710769,False
Bzw1,2,UP,-0.0074324697370637,3,DOWN,-0.0789062630037212,False
Fxr1,2,UP,-0.0520942497867761,3,DOWN,-0.2308950532110435,False
Aw549877,2,UP,-0.0602394737062029,3,DOWN,-0.4556977559304778,False
Capza1,2,UP,-0.1194000434980784,3,DOWN,-0.2990761765964694,False
Sypl,2,UP,-0.218678498298164,3,DOWN,-0.1169760879255334,False
Arl6ip6,2,UP,-0.2333491755101881,3,DOWN,-0.3275227880605112,False
Kif3b,2,DOWN,-0.3176493648324845,3,UP,0.6286985175370509,False
Ptprn2,2,DOWN,-0.3868940166372274,3,UP,0.1497557539127406,False
Snrnp200,2,DOWN,-0.4110060422567398,3,UP,0.2418284551465911,False
Wdr45b,2,DOWN,-0.4113284577259829,3,UP,0.0903841007499999,False
Wsb2,2,DOWN,-0.4667698541387012,3,UP,1.020851649194823,False
Tsn,2,DOWN,-0.5027945475796106,3,UP,0.2253451186018757,False
Cyrib,2,DOWN,-0.5175377055489445,3,UP,0.9662635266266644,False
Ccdc85b,2,DOWN,-0.6027224148425657,3,UP,0.3201777586022128,False
Cacna1i,2,DOWN,-0.6149563265186195,3,UP,0.0759622424775917,False
Hmox2,2,DOWN,-0.6222925600416815,3,UP,0.2746793626663254,False
Bad,2,DOWN,-0.6280270007484461,3,UP,0.255031064513786,False
Zfp322a,2,DOWN,-0.6722061517628788,3,UP,0.131309960607755,False
Tpst2,2,DOWN,-0.6797594653045484,3,UP,0.2920708477879107,False
Cacna1d,2,DOWN,-0.8187135405037562,3,UP,11.291666481571283,False
Smc3,2,DOWN,-0.8258661119373907,3,UP,0.2325711346082244,False
Ntpcr,2,DOWN,-0.8375496648900894,3,UP,0.270671548193944,False
Pold4,2,DOWN,-0.863725349513542,3,UP,0.3697860878196666,False
Gse1,2,DOWN,-0.8727505367323437,3,UP,0.0663113969261315,False
Bptf,2,DOWN,-0.8761128048920401,3,UP,0.2315867815176158,False
Hirip3,2,DOWN,-0.9051381193135162,3,UP,0.3222719606493243,False
Rplp1,2,DOWN,-0.9300983650931356,3,UP,0.2581637505411294,False
Pcdhga3,2,DOWN,-0.9601012530760342,3,UP,0.0570246887266715,False
Tbc1d5,2,DOWN,-0.9676403308022314,3,UP,0.1003496764379785,False
Tmsb10,2,DOWN,-0.9866988386737554,3,UP,0.6743259897740698,False
Nudt16l1,2,DOWN,-0.9979428783963876,3,UP,0.3318173082098594,False
Habp4,2,DOWN,-0.998827719541634,3,UP,2.109726741520138,False
Oard1,2,DOWN,-0.9996977299306762,3,UP,0.343049448521724,False
Snf8,2,DOWN,-1.0477117100394897,3,UP,0.2781701574529592,False
Slc7a5,2,DOWN,-1.0576694070996149,3,UP,0.1034542286025938,False
Rpl18a,2,DOWN,-1.086741406678718,3,UP,0.2786168777962572,False
Usf2,2,DOWN,-1.2193066631687035,3,UP,0.2363750602534321,False
Anp32a,2,DOWN,-1.2644069227251578,3,UP,0.3395295726147564,False
Snhg8,2,DOWN,-1.2898884207973995,3,UP,0.659691477462396,False
Cirbp,2,DOWN,-1.3352859982740342,3,UP,0.6717802780296953,False
Sorbs1,2,DOWN,-1.4575506056808512,3,UP,0.3213707211938591,False
Mpnd,2,DOWN,-1.5788594883065723,3,UP,0.3133286304504252,False
Ppm1b,2,DOWN,-1.7778703142606227,3,UP,0.8853418102943077,False
Matk,2,DOWN,-1.9480254638929344,3,UP,0.4053505017444452,False
Dixdc1,2,DOWN,-2.2855570451398464,3,UP,0.2660621480870741,False
Ypel2,2,UP,-2.5457207027652182,3,DOWN,-0.3069857806405198,False
Dtx1,2,DOWN,-2.986108939398452,3,UP,1.5165089899145352,False
Dock6,2,UP,2.347475880258064,2,DOWN,-1.4543129608942564,False
Fgd6,2,UP,2.176241341384026,2,DOWN,-0.3278440645197253,False
Rnf128,2,UP,1.6653657087419562,2,DOWN,-0.2210058501916185,False
Nr4a2,2,UP,1.5876082031056076,2,DOWN,-0.507812180564873,False
Soat1,2,UP,1.4420910782692549,2,DOWN,-0.3493943491530932,False
Fastkd2,2,UP,1.3852514733117012,2,DOWN,-0.328430791932489,False
Sdf2l1,2,UP,1.2063657273025974,2,DOWN,-0.2359620793187145,False
Cacul1,2,UP,1.2034917218197632,2,DOWN,-0.2783590900882386,False
Scd2,2,UP,1.1880831735383284,2,DOWN,-0.2388295327476661,False
Steap3,2,UP,1.1583320737029417,2,DOWN,-0.4066518833415432,False
Filip1l,2,UP,1.040516264429296,2,DOWN,-0.4639932433466222,False
Fbxo33,2,UP,1.0016776994361294,2,DOWN,-0.2658306091965446,False
Sox18,2,UP,0.985850564050391,2,DOWN,-0.4722204958182122,False
Cdyl,2,UP,0.9585989091810778,2,DOWN,-0.256026734302333,False
Atad2,2,UP,0.9363911601382888,2,DOWN,-4.889353103933988,False
Plekha1,2,UP,0.8810645000042794,2,DOWN,-0.3311158953999999,False
Traf6,2,UP,0.8585356868750338,2,DOWN,-0.283191122693795,False
Hsp90b1,2,UP,0.8511470863434571,2,DOWN,-0.3126484232619638,False
Lrch3,2,UP,0.8288882637966257,2,DOWN,-0.2722641073192025,False
Trim62,2,UP,0.8120968408545153,2,DOWN,-0.2773854768628653,False
Katna1,2,UP,0.7948568383787014,2,DOWN,-0.3330020007756071,False
Tmem214,2,UP,0.7451342938783179,2,DOWN,-0.2057568035897806,False
Impact,2,UP,0.7337392855597673,2,DOWN,-0.2917138629867523,False
Bend4,2,UP,0.655901076052845,2,DOWN,-1.4875205065738124,False
Ankrd50,2,UP,0.6220344109106204,2,DOWN,-0.2362841566093403,False
Ppp2r1b,2,UP,0.5991618264479763,2,DOWN,-0.3635492862232073,False
Arntl,2,UP,0.5884419132234653,2,DOWN,-0.4429382079506664,False
Rcor1,2,UP,0.5337896434129323,2,DOWN,-0.3505478655931536,False
Sec24a,2,UP,0.4852557535418116,2,DOWN,-0.3223680417218876,False
Pa2g4,2,UP,0.4341973048165112,2,DOWN,-0.294766608775,False
Rbm39,2,UP,0.4235183095050094,2,DOWN,-0.29749299855,False
Slc36a4,2,UP,0.2644468012581115,2,DOWN,-0.2113337979004786,False
Paip1,2,UP,0.2083780029384191,2,DOWN,-0.2693495661742889,False
Nfic,2,UP,0.1995401303523963,2,DOWN,-0.2970463490006608,False
St13,2,UP,0.1993513049728034,2,DOWN,-0.2415862293617688,False
Hdac9,2,UP,0.1732918867069061,2,DOWN,-0.3124116601431911,False
Mcts1,2,UP,0.1024641194981476,2,DOWN,-0.3447073657752832,False
Shkbp1,2,UP,0.0990317316515129,2,DOWN,-0.3478990584369541,False
Dbpht2,2,UP,0.0866789878795977,2,DOWN,-0.3319399120513597,False
U2surp,2,UP,0.0714474345148685,2,DOWN,-0.2457773579577289,False
Bclaf1,2,UP,0.0013019546083693,2,DOWN,-0.2577584939173007,False
Pxk,2,UP,-0.015968243016384,2,DOWN,-0.2326932214823183,False
Atad1,2,UP,-0.0240585101195258,2,DOWN,-0.2491113303016607,False
Serinc1,2,UP,-0.1094025774172296,2,DOWN,-0.2856934753646962,False
Rnf6,2,UP,-0.1115636968042021,2,DOWN,-0.6932934042387866,False
Mlf2,2,DOWN,-0.2727236543114179,2,UP,0.2131052265553145,False
Ensa,2,DOWN,-0.348135390714348,2,UP,0.2131100804644255,False
Chsy1,2,UP,-0.3894792764281698,2,DOWN,-0.2827977283238492,False
Dnajc14,2,DOWN,-0.3935881085605199,2,UP,0.3374761448910182,False
Smarcc2,2,DOWN,-0.3968286326216237,2,UP,0.0138994753408115,False
Rexo1,2,DOWN,-0.4281816101416944,2,UP,-0.0719106966971433,False
Dctn1,2,DOWN,-0.4336656912180184,2,UP,-0.0404206312560212,False
Bin1,2,DOWN,-0.4343870507034295,2,UP,0.2636054939026872,False
Efna3,2,DOWN,-0.4380369058944842,2,UP,0.2658589868384955,False
Zkscan1,2,DOWN,-0.4527582486727661,2,UP,-0.0645172155123744,False
Mrfap1,2,DOWN,-0.4630414748221695,2,UP,0.3121133485308806,False
Cmip,2,DOWN,-0.4665494505118674,2,UP,0.2469026371840754,False
Tnks,2,DOWN,-0.4672701176067937,2,UP,0.0307986343274933,False
Fyn,2,DOWN,-0.467438106724205,2,UP,2.260464333866312,False
Atp5d,2,DOWN,-0.4782625470117234,2,UP,0.3209512332684309,False
Eny2,2,DOWN,-0.4830362882775691,2,UP,-0.0502387436431311,False
Rabep1,2,DOWN,-0.4856932502197093,2,UP,-0.0272067879229488,False
Rai1,2,DOWN,-0.4864351931310802,2,UP,-0.1170705536307303,False
Zmiz2,2,DOWN,-0.4869099972436563,2,UP,-0.0370155768119254,False
Lgi2,2,DOWN,-0.4995763366524688,2,UP,6.013491260940841,False
Hk1,2,DOWN,-0.5138825747407232,2,UP,-0.0169259994242937,False
Pum1,2,DOWN,-0.5179110082156759,2,UP,-0.0268810125686196,False
Myl12b,2,DOWN,-0.5363417361495671,2,UP,0.4100012300068966,False
Fbxo31,2,DOWN,-0.5580751788516425,2,UP,-0.0166464912432294,False
Tmem38a,2,DOWN,-0.56505722978223,2,UP,0.2299302745111752,False
Nsmce3,2,DOWN,-0.5672791902197689,2,UP,0.4802226803754125,False
1110059g10rik,2,DOWN,-0.5800695196734676,2,UP,0.016732623088548,False
Smim10l2a,2,DOWN,-0.5849480919564254,2,UP,0.2787430511237928,False
Sv2c,2,DOWN,-0.5875200779399217,2,UP,0.1284598713130827,False
Map2k6,2,DOWN,-0.5879985496293623,2,UP,0.3544316380262547,False
Tmtc1,2,DOWN,-0.5892236392039498,2,UP,0.0123743563692358,False
Kifc2,2,DOWN,-0.6030907855833076,2,UP,0.2509189108728907,False
Myrip,2,DOWN,-0.6160679364185446,2,UP,0.3767236721782961,False
Tmem50a,2,DOWN,-0.6369219951906346,2,UP,0.3165472848828282,False
Dcp2,2,DOWN,-0.6515181520173328,2,UP,0.0370814309642261,False
Serf2,2,DOWN,-0.6520428913662897,2,UP,0.4682070385103509,False
Blvrb,2,DOWN,-0.6775083448275808,2,UP,0.4388589079508036,False
Otud7a,2,DOWN,-0.6807006294825833,2,UP,0.0409929860201957,False
Rnf5,2,DOWN,-0.6914698035323227,2,UP,0.3305348443169983,False
Scoc,2,DOWN,-0.6941159239311923,2,UP,-0.1123731136529141,False
Kifap3,2,DOWN,-0.7005050302489249,2,UP,0.0515717377067616,False
Hcfc1r1,2,DOWN,-0.7007443770643196,2,UP,0.3095456063428935,False
Acot11,2,DOWN,-0.7188836746733243,2,UP,-0.0239071056784693,False
Sema6b,2,DOWN,-0.7420906851458691,2,UP,-0.0525813333535293,False
Usp29,2,DOWN,-0.7489028547305141,2,UP,0.0246846699876573,False
Nalcn,2,DOWN,-0.7506286353990053,2,UP,0.0354521386380854,False
Hdgf,2,DOWN,-0.7641964024492062,2,UP,0.2247399773738961,False
Brk1,2,DOWN,-0.7822923344865783,2,UP,0.3957063260024991,False
Nme3,2,DOWN,-0.7901718667485205,2,UP,0.6075313163686773,False
Dnajc9,2,DOWN,-0.8050977042748033,2,UP,0.448896398621544,False
Pcdhga9,2,DOWN,-0.8338689808780879,2,UP,0.0883237067694358,False
Paip2,2,DOWN,-0.8993364662181204,2,UP,0.5851969987250001,False
Mllt1,2,DOWN,-0.9133566006681696,2,UP,0.8153592561727075,False
Trim8,2,DOWN,-0.9336479225625888,2,UP,0.591802502885215,False
Slco1a4,2,DOWN,-0.9376122739046336,2,UP,-0.0612586016651299,False
Eef2k,2,DOWN,-0.978750960882086,2,UP,0.310740090859361,False
Lfng,2,DOWN,-1.0067156206997012,2,UP,-0.1501419832964335,False
Gopc,2,DOWN,-1.0111625194083125,2,UP,0.424946841825,False
Oaz2,2,DOWN,-1.0235146304192675,2,UP,0.4440618098980878,False
Hmgb1,2,DOWN,-1.0298813373918765,2,UP,0.2832461821772779,False
4833439l19rik,2,DOWN,-1.0304218186373162,2,UP,0.0706566151123426,False
Sart1,2,DOWN,-1.043946975050304,2,UP,0.4409994784588428,False
Polr3gl,2,DOWN,-1.054182074745802,2,UP,0.2225358160898336,False
Rab3a,2,DOWN,-1.0601629709013367,2,UP,-0.1012522406150449,False
Limd2,2,DOWN,-1.0839340162468427,2,UP,0.3155749497984587,False
Adnp,2,DOWN,-1.0970799586171132,2,UP,0.1249514992120577,False
Grb2,2,DOWN,-1.1038244549382743,2,UP,0.6543567803519524,False
Pabpn1,2,DOWN,-1.1066838298402462,2,UP,0.8593008546547318,False
Rps20,2,DOWN,-1.1120206005925508,2,UP,0.2478124738747883,False
Cbx1,2,DOWN,-1.1151475210243744,2,UP,0.2362304632394808,False
Mgat4a,2,DOWN,-1.1182210276848292,2,UP,-0.0217841319031088,False
H2-ke6,2,DOWN,-1.1490921569569892,2,UP,0.2576541518201161,False
Fn3krp,2,DOWN,-1.1563769460307896,2,UP,0.3098444752469167,False
Stk24,2,DOWN,-1.1563983212477271,2,UP,-0.0430264652985491,False
A830036e02rik,2,DOWN,-1.1634831535922388,2,UP,0.3691736571955124,False
B3galt5,2,DOWN,-1.18969844944161,2,UP,0.2454737552613612,False
Dnttip1,2,DOWN,-1.2166341437825383,2,UP,0.4702681162147164,False
Pbx2,2,DOWN,-1.2175634184536832,2,UP,0.2556986871558553,False
Dynll2,2,DOWN,-1.2266020312181545,2,UP,0.5787799819697637,False
Srrd,2,DOWN,-1.276890960757021,2,UP,0.2590769078321486,False
Rasgrf2,2,DOWN,-1.3129201165780424,2,UP,0.2394897968987815,False
Nsmce4a,2,DOWN,-1.3476653455704266,2,UP,3.0593483060661826,False
Scn1b,2,DOWN,-1.3528885576494551,2,UP,0.3468429345035511,False
Khk,2,DOWN,-1.3609056122992045,2,UP,0.5379439803743911,False
Apc,2,DOWN,-1.4529865193418896,2,UP,0.0564761849785935,False
Ptp4a3,2,DOWN,-1.4989847620872871,2,UP,0.3337019699314589,False
Rac3,2,DOWN,-1.6865853332017124,2,UP,0.7030465838497401,False
Lefty1,2,DOWN,-1.7078962096869938,2,UP,0.5028889992137064,False
Pkig,2,DOWN,-1.7271532398926532,2,UP,0.3807456872249994,False
Cst3,2,DOWN,-1.7859155725608056,2,UP,0.2636672767037558,False
Crebrf,2,UP,-1.9095374439663928,2,DOWN,-0.3088257297377474,False
Gpr162,2,DOWN,-1.9255350486167804,2,UP,-0.0859537408072976,False
Cib2,2,DOWN,-1.9893819791148388,2,UP,0.2363785668282012,False
F11r,2,DOWN,-2.0490958108014627,2,UP,9.888863559913142,False
Scd1,2,UP,-2.057760715756844,2,DOWN,-0.2249102101609582,False
Kif1a,2,DOWN,-2.0989779594839417,2,UP,0.2638368605524498,False
Hlf,2,UP,-2.183223037713,2,DOWN,-0.3658038121919056,False
Klk8,2,DOWN,-2.261415049148142,2,UP,0.3787468140202809,False
Hdac11,2,DOWN,-2.400635609659854,2,UP,-0.0180381733733505,False
Ppp1r1a,2,DOWN,-2.451856217705348,2,UP,0.4500110648467895,False
Lrfn1,2,DOWN,-2.523360021907716,2,UP,-0.0612129053945735,False
Podxl2,2,DOWN,-2.6504030028271384,2,UP,0.2697709057417968,False
Ttc9b,2,DOWN,-2.652268252300175,2,UP,0.2887073858009457,False
Paqr8,2,DOWN,-2.6828009378001334,2,UP,-0.0036026098977605,False
Map6,2,DOWN,-2.7217825877256137,2,UP,-0.099930420736365,False
Ly6h,2,DOWN,-2.724812167800979,2,UP,0.3136187245280468,False
Fjx1,2,DOWN,-2.804132805724882,2,UP,-0.0986494836142472,False
Mfsd2a,2,DOWN,-2.8428209883417104,2,UP,0.5213546555047485,False
Ypel3,2,DOWN,-3.037031480053547,2,UP,0.4688117903866616,False
Syp,2,DOWN,-3.0774639581178738,2,UP,0.4520012416277548,False
Dzank1,2,DOWN,-3.110587056208955,2,UP,0.0427014692893089,False
Diras1,2,DOWN,-3.2184441756087008,2,UP,0.2458162619073067,False
Kcng2,2,DOWN,-3.2212968959652284,2,UP,0.489160166232269,False
Zfp652os,2,DOWN,-3.2380898167742176,2,UP,0.6388427299694295,False
Crtac1,2,DOWN,-3.244636971974392,2,UP,0.2382461067138821,False
Gng3,2,DOWN,-3.2940226892044717,2,UP,0.2536661812164202,False
Ptprf,2,DOWN,-3.3175330046214384,2,UP,-0.0464919907346706,False
Adam11,2,DOWN,-3.363920193297092,2,UP,0.2365540789342284,False
Stmn3,2,DOWN,-3.532443424099144,2,UP,0.3200132445181691,False
Tagln3,2,DOWN,-3.5575826503166126,2,UP,0.4700555222017921,False
Tmem151b,2,DOWN,-3.6036702054624494,2,UP,0.0021375172999804,False
Reep2,2,DOWN,-3.660627359991175,2,UP,0.2507906746742103,False
Lrba,2,DOWN,-3.704354463714828,2,UP,0.2166839058732974,False
Macrod1,2,DOWN,-3.7141691536672576,2,UP,0.507552044805721,False
Hs3st2,2,DOWN,-4.376030882724726,2,UP,1.2730620319304284,False
Fxyd1,2,DOWN,-4.399832715694609,2,UP,0.5300359875128102,False
Gck,2,DOWN,-4.514872901325845,2,UP,0.6422760635868274,False
Slc1a2,2,DOWN,-4.604603212461576,2,UP,0.0534918880945229,False
Plvap,2,DOWN,-4.979794320227911,2,UP,0.4235963036115716,False
Nsg2,2,DOWN,-5.3043954428050615,2,UP,0.3326301823905176,False
