ID,logFC
Hip1,-0.0168043667580955
Lrrc4c,-0.0168644667165914
Hk1,-0.0169259994242937
Spty2d1,-0.0174852756370362
Med13,-0.0175250539820749
Nucks1,-0.0177503284629237
Hdac11,-0.0180381733733505
Man2b2,-0.0180742975770503
Hs6st2,-0.0186569422132642
Rrp7a,-0.0188730233794333
Gsg1l,-0.0191701588983515
Sec22c,-0.019744633064759
Mro,-0.0198648496405833
Esrrg,-0.0199926360568278
Gm45871,-0.0200392038496857
Gys1,-0.0200418709265636
Pak6,-0.0200644404056115
A230072c01rik,-0.0205837952291126
Nptxr,-0.0212115255738579
Etl4,-0.0216834475925473
Mgat4a,-0.0217841319031088
D630045j12rik,-0.0221929717492126
Itpkb,-0.0222342113978172
A230103l15rik,-0.0226519439406764
Zscan29,-0.0234331470717164
Acot11,-0.0239071056784693
Brinp3,-0.0242083792498475
Znfx1,-0.0245352351360283
Gm49654,-0.0249000917713621
Fcrls,-0.0249377073608676
Supt5,-0.0252688306336847
Atg4c,-0.0253746063485866
Tmppe,-0.0255339367913437
Ddx60,-0.0257479642012891
Zmym4,-0.0259829883671797
Dlg2,-0.026105835210922
Lrrc8d,-0.0261441772178078
3830406c13rik,-0.0266393100342585
Pum1,-0.0268810125686196
Thoc1,-0.027057761992427
Pfn2,-0.0271441068354225
Rabep1,-0.0272067879229488
Sirt2,-0.0272499524309162
Slitrk1,-0.0273473207121483
Dennd1a,-0.0273831210416732
Agt,-0.0277482307697688
Dgkb,-0.0278145562739226
Zc3h4,-0.0279350465510924
E2f5,-0.0289321786805014
Serpinb9,-0.029248519595201
Crim1,-0.0294464122956465
Aff3,-0.0298246581047748
Ilkap,-0.0298306622959398
Brcc3,-0.0298550222993856
Acer3,-0.0303519778677198
Hdac4,-0.0308043193966742
Zfp729a,-0.0310365358525728
Mon2,-0.0310733265948382
Nr1d2,-0.0311259707901187
Clk4,-0.0315407348317539
Grik4,-0.0317238616904238
Ogdh,-0.0318471491485438
Lrrn1,-0.032031699017197
Carm1,-0.0325286244008374
Agl,-0.0325293451855727
Sp2,-0.0325879369983176
Lonrf2,-0.0328163905023138
Ube2v1,-0.0329748328665565
Tubb3,-0.0333969428300636
Gm50107,-0.0343143174401784
Smg7,-0.0357967702841637
Rab11fip2,-0.0365548677369635
Zmiz2,-0.0370155768119254
Tshz2,-0.0370587956177532
Shank2,-0.0370595425933866
Slc2a4rg-ps,-0.0370926415949375
Gm14295,-0.037286638348465
Eif5a,-0.0374071756998418
Utrn,-0.0376995882376017
Sez6,-0.0377674167311966
Slc6a11,-0.0380791030753054
Grid1,-0.0382625396422298
Extl1,-0.0386292999370361
Plcb1,-0.0389332290514308
Mfhas1,-0.03987651875038
Nucb1,-0.0400753703408426
Panx2,-0.040252289168071
Agap2,-0.0403490044252282
Dctn1,-0.0404206312560212
Prr14l,-0.0412651027785781
Itga10,-0.0413644253654686
Prmt5,-0.0416592802436243
Klhl42,-0.0416831603157673
Ppp4r2,-0.0417824154359819
Ddn,-0.0417966112536283
Adamtsl1,-0.0422305834824656
Traf3,-0.0423104628655965
Bcap29,-0.0427536089562687
Stk24,-0.0430264652985491
Paqr3,-0.0431196599875415
Lrrc4b,-0.0442007864743707
Exoc8,-0.0444305354764838
Pld3,-0.0446362689128368
Mrps18a,-0.0446622654982311
Hgs,-0.044682456730105
Mrtfb,-0.045166214653364
Pdcd10,-0.0456384198132821
Tmem131,-0.0457592811874953
Tmem126a,-0.0462059715863231
Ptprf,-0.0464919907346706
Dhx38,-0.0469697715004611
Mgat5,-0.0474907136956526
Pde8b,-0.0478562106596071
Ccnh,-0.0478687676933104
Chd5,-0.0485208774624278
Laptm5,-0.0502364045488162
Eny2,-0.0502387436431311
Slc6a17,-0.0503826749226193
Fgfr3,-0.0505794368893916
Secisbp2l,-0.0513636687187218
Sema6b,-0.0525813333535293
Haus3,-0.0530443487568384
Incenp,-0.0532357480580583
Pcdhb2,-0.0534936971938882
Rbm12b2,-0.0545612990594606
Chmp1b,-0.0547634562352827
Dalrd3,-0.0551901519540728
Glmn,-0.0565881446925263
Tesk1,-0.0585196339305683
Lrfn1,-0.0612129053945735
Slco1a4,-0.0612586016651299
Alg6,-0.0617310840642487
Foxo3,-0.0624231589735116
Fbxo46,-0.0636023823489436
Taf4b,-0.0636512564439349
Lancl3,-0.0639170156754999
Zkscan1,-0.0645172155123744
Chml,-0.0647824768122192
Scube1,-0.065106887235331
Tmem150c,-0.0658866716859705
Zfpm1,-0.0665705240684613
Gp1bb,-0.0672678549522159
Wiz,-0.0673115894859662
Coq10b,-0.067569052166559
Rnf152,-0.0685679016080426
Sh3yl1,-0.0696205402632328
2300009a05rik,-0.071357529318997
Rexo1,-0.0719106966971433
4930503l19rik,-0.0724613629402275
Sema5a,-0.0731017697177704
Rarb,-0.0732138565946546
Reep6,-0.0739320100542395
Nipa1,-0.0743349159130546
Dhrs13os,-0.0749960937318071
Fbxo41,-0.0758771378773306
Limk1,-0.0766753231317197
Nr3c2,-0.0779321158516724
Ddx58,-0.0796078633335217
Nadsyn1,-0.0800908567223056
Gas2,-0.0808848452986216
Apex2,-0.0813042991488012
Mnt,-0.0832802621559758
Adgrb2,-0.0845995533588336
Rnf217,-0.0856067062765368
Eid1,-0.0856983042923969
Gpr162,-0.0859537408072976
Slc8a2,-0.0870555202580883
Plscr4,-0.0918858862869365
Arglu1,-0.0935544263548659
Sptssa,-0.0938159695892283
Fign,-0.0941235158669289
Mbtd1,-0.0947149385282094
Jph4,-0.095584192577675
Kcnc3,-0.0978997532290031
Fjx1,-0.0986494836142472
Cic,-0.0994531831137916
Map6,-0.099930420736365
Cc2d1a,-0.100496782120422
Rab3a,-0.1012522406150449
Map3k10,-0.1042858086573362
Apba2,-0.1043580553595568
Chd3,-0.1079492116257096
Ccdc40,-0.1082202779217668
Map3k2,-0.1097504164672434
Adgrl1,-0.1116811221556191
Scoc,-0.1123731136529141
Gm52604,-0.1126842516229683
Dram2,-0.1137217414066006
Loc108167751,-0.1150664349596345
Rai1,-0.1170705536307303
Pacsin1,-0.1184979238815179
Tmem196,-0.1193226386774983
Ier3ip1,-0.1216981004480071
Gli2,-0.1253813975409745
Lrrk2,-0.1268765959816511
Adam8,-0.1273539551981395
4930447c04rik,-0.1347746088316178
Ppp1r1b,-0.1386897616596042
Maml3,-0.1487622780307588
Lfng,-0.1501419832964335
Zfp367,-0.1598149224106014
Whrn,-0.1675723133997749
Gm34321,-0.1765497236164697
Rbm38,-0.1797813293748557
I920046f24rik,-0.1883049967816785
Impg1,-0.2015933000901591
Stk3,-0.2030198367
Tmem91,-0.2043881143136388
Xrcc5,-0.2046975502243651
Pik3cb,-0.2051788284513174
Tmem214,-0.2057568035897806
Pigs,-0.2065803799451809
Selenon,-0.2071069634078431
Susd4,-0.20835110115
Slc35g2,-0.2098484448269564
Slc36a4,-0.2113337979004786
Caskin2,-0.2118838079302732
Elavl1,-0.2119077421356807
G3bp1,-0.2120260392
Asb1,-0.2120961112848361
Phlda1,-0.212515329469785
Zmynd8,-0.21252363955
Vegfa,-0.2128985320070028
Sf3a2,-0.212926687593644
D6wsu163e,-0.2131354027594118
Celf1,-0.2134182495
Tpcn1,-0.2142852971376947
Eif4e3,-0.2154264703
Ank,-0.2156474831818188
Spring1,-0.2157766688286307
Mmachc,-0.2160076386494308
Igsf11,-0.2160877609499999
Rrp1b,-0.216658285275
Smim14,-0.2170255622764629
Irf2,-0.2171067153485623
Slc30a7,-0.218243028696917
2310022b05rik,-0.2182641215885703
Foxn3,-0.2184691634562894
Prkag2,-0.2186784133932665
Elovl5,-0.2197129996027529
Crot,-0.220758518600171
Cacng8,-0.2209131432359719
Fam120a,-0.2209451198983901
Rnf128,-0.2210058501916185
Zbtb45,-0.2210417482727208
Akirin2,-0.2211890155131982
Zfp955b,-0.2218478332614959
Ddx52,-0.2218543375367666
Dner,-0.2224618108758317
Rap2a,-0.2228503608127167
Gja1,-0.2235665507853586
Zfp719,-0.2239790596618971
Ppp2r3c,-0.2240666741352276
Mrps30,-0.2246331233807737
Usp15,-0.2247150394565158
Scd1,-0.2249102101609582
Slc25a15,-0.2250606268534188
Tbc1d32,-0.2250704422188598
Pcyt1a,-0.2251919516556174
Golph3l,-0.2256514483474644
Tepsin,-0.225658565902747
2510002d24rik,-0.2261215913369809
Rbm6,-0.22694278605
Pigp,-0.2271903292695409
Msantd4,-0.2272581918243407
Hsp90aa1,-0.2277192258190346
Zdhhc5,-0.2278612105004732
Cnnm3,-0.2278662518958886
Yipf5,-0.2281190066282067
Kdm3a,-0.2285078263796749
Pramel12,-0.2288251606998737
Pdk3,-0.2289676311319532
Abcc5,-0.2293694779283622
Prpf40a,-0.2296567129203247
Hmg20a,-0.2297052689745488
Gatad1,-0.230085795175
Syvn1,-0.2303738984494939
Lrrc57,-0.2303749492971341
Pcdha7,-0.2308523057429783
Bhlhb9,-0.2315091196584756
Ccne2,-0.231556154992312
Cstf2,-0.231748439687679
Ago4,-0.2321463425645233
Wipf1,-0.2321659307274114
Miga1,-0.232555018760492
Pxk,-0.2326932214823183
Nbdy,-0.2328791165988299
Ints6,-0.2330546706437218
Tax1bp1,-0.2331071406421078
Tent4b,-0.233252957552621
Wdr36,-0.2332649292902457
Rapgef4,-0.2332792419197738
Pafah1b1,-0.2334609644446924
Man2a1,-0.2335359807737637
Ncoa7,-0.2336637118574887
Pttg1ip,-0.2337623425163742
Aggf1,-0.233834477075
Zfp868,-0.2339134896076938
Pik3r1,-0.2345046931077463
Xpo6,-0.2345321507470412
Sh3bgrl2,-0.2346701716674872
Mapk8ip3,-0.2349357172328501
Scyl2,-0.2350585842170092
Col25a1,-0.2352177930888956
2510009e07rik,-0.2354199101675299
Mtmr2,-0.235431180575
Sdf2l1,-0.2359620793187145
Ankrd50,-0.2362841566093403
Fam118a,-0.236409962525
Prkacb,-0.2365612918463202
Orc2,-0.2368524942806647
Cdk19,-0.2370161995281861
Ints4,-0.237080545011266
Pcdha2,-0.2372318169105841
Pdik1l,-0.2375498008712649
Mrpl1,-0.2375916785577466
Phkb,-0.2376366562031537
Irf2bpl,-0.2376416687405368
Ltbp4,-0.2376608139517534
Nedd4,-0.2381025040574695
Tm2d3,-0.2381448552870146
Wdr75,-0.2384696195144598
Rtn4,-0.2384768827139565
Pcdha5,-0.2388096641659174
Scd2,-0.2388295327476661
Wdr26,-0.2391914913145248
Ahi1,-0.239363746733405
Top2b,-0.2395760917245498
Nup155,-0.2403998897905583
Slc45a4,-0.2409005678294626
Mcur1,-0.2414221875838528
St13,-0.2415862293617688
Slc30a9,-0.2417837498908429
Med23,-0.241819434658954
Fam155a,-0.2419836411982186
Chst10,-0.2420805175307719
Prune2,-0.242417215241742
Nkain2,-0.2425962670175093
Zfp24,-0.2426590964377911
Dlc1,-0.242773001447319
Ezh1,-0.2433599988249999
Spryd7,-0.2436355161878315
Cdk2ap2,-0.2437372645168226
Dnal1,-0.2437714936283851
Fam189a1,-0.244366584918374
B3gat2,-0.2444515151302608
Megf11,-0.2447593574267402
Ripor2,-0.2447779111162129
Lpin2,-0.2448948355973631
Tmem50b,-0.244901809813366
D230025d16rik,-0.2451534287834608
Pus10,-0.2453750002507741
U2surp,-0.2457773579577289
Commd6,-0.2458754314700313
Spg20,-0.2458849327730206
Slc36a1,-0.246121223370347
Usp8,-0.2461770199187918
Rbpj,-0.2463120939936744
Dagla,-0.2464208955381344
Arpp19,-0.246433263993779
Pfkfb3,-0.2464448060260472
Cyb5r4,-0.2465836689567943
Dstyk,-0.2467105989999999
Fam63b,-0.246769878425
Grn,-0.2467806452021088
Ubxn2b,-0.2469862587273322
Ttc9c,-0.2470534434475427
Ipo11,-0.2472046466898683
Sh3glb1,-0.2474193419968163
Slc18b1,-0.2474771068537806
Tdrd7,-0.2475231020523845
Tubgcp4,-0.2475607194634828
Tigd2,-0.2476687900605662
1500009l16rik,-0.2480267100321391
Dctn4,-0.2481771746409993
Haus2,-0.2491094599877765
Atad1,-0.2491113303016607
Mpped2,-0.2501504166716196
Hook1,-0.2501511041496372
Mdm2,-0.2504203884903272
Zfp119b,-0.2512731851372564
Usp1,-0.2515247469152452
Rnpepl1,-0.2516195211401468
Trim28,-0.2517099531163504
Pias2,-0.2519063776567175
H13,-0.25200108575
Zeb2,-0.2523374038337743
Hbs1l,-0.2525452649745429
Prps1l3,-0.2526258136556291
Cbarp,-0.2526263958381676
4930453n24rik,-0.2527331611504595
Naa35,-0.2527582479392244
Pak2,-0.2529304412386459
Rbm15,-0.2529530190520751
Tm6sf1,-0.2531385931385184
Nxph1,-0.253463149265735
Gskip,-0.2540215542388948
Ptcd2,-0.2540551676756913
Dennd4c,-0.254247510462677
Cog1,-0.2543244343472464
Bivm,-0.2547003344990372
Map2k4,-0.2549589083500716
Fhl1,-0.255222391430686
Abcb10,-0.2552824594103453
Siah2,-0.2552970554286959
Kit,-0.2554439244663841
Stag1,-0.2554866809210129
Alad,-0.2557996140586316
Cdyl,-0.256026734302333
Aebp2,-0.25629980338293
Selenop,-0.2564627183994915
Cab39,-0.2570282496955562
Zeb1,-0.2572231363336514
Kank1,-0.2572880546983876
Orc3,-0.2572975298457639
Synm,-0.257417065925
Shoc2,-0.2574225976042511
Cnnm1,-0.2575271285342206
Bclaf1,-0.2577584939173007
Prkaa1,-0.2579332307505769
Gnaq,-0.258039892525
Fam149a,-0.2585723364079807
Psmd5,-0.2586955973105944
Syt17,-0.2587722606438384
Aqr,-0.2591610569026926
Pdcd6ip,-0.2597403463529476
Anks1,-0.259912560000901
Ikbkb,-0.2601537591161583
Ldah,-0.2601910566575655
Ecpas,-0.2602507197276151
Atp5c1,-0.260553845224999
Zbtb11,-0.2605792983164141
Mtmr4,-0.2610425109686624
Mettl5,-0.2611692589925978
Fam73a,-0.261236834
Orc5,-0.2612457971396766
Pcdha1,-0.2616880166450081
Ppm1k,-0.2617959275132774
Zfp33b,-0.2619544927332382
Afap1,-0.2621032325538898
Arl8b,-0.2625471217166611
Gucy1a1,-0.2626072718838698
Smad4,-0.2626167722324571
Gm34939,-0.2626909916064538
Zscan22,-0.2630797901335427
Crat,-0.2635832847981734
Seh1l,-0.2640365526859862
Dbx2,-0.2644285866149971
St8sia3,-0.2644594218659657
Xrcc2,-0.2644913559905216
Hltf,-0.2645337618959553
Ocln,-0.2646081232328119
Efr3a,-0.2646425847497204
Frmd6,-0.2646610260290314
Scamp1,-0.2648209260597549
Xpo7,-0.2654234605707337
Igdcc4,-0.2657122185281977
Fbxo33,-0.2658306091965446
Osbpl9,-0.2659699578868636
Afap1l1,-0.2660071649599924
Jade3,-0.2660528409531515
Slc25a16,-0.2661064786742266
Wac,-0.2661440487539496
Snx30,-0.266241282125
Shisa6,-0.2663327643318551
Atp2c1,-0.2663351928933553
Tuba1a,-0.2665168190194377
Ccnl2,-0.2666072294731457
Parvb,-0.2667493947302447
Dip2a,-0.2668189826316093
Pknox1,-0.2669073729247975
Slc35a5,-0.2669542743728499
Smarca1,-0.2672719534494419
Csdc2,-0.2673086169165243
C87436,-0.2675246850987781
Nbn,-0.2676645271580237
Gdi2,-0.2677791538336623
Cblb,-0.2678551124314875
Opcml,-0.2684625938371594
Ppp4r4,-0.2685402006105354
Dennd5a,-0.2686319189090081
Sec23a,-0.2688004994963175
Api5,-0.2692646292368439
Paip1,-0.2693495661742889
Siae,-0.2694933086056648
Cdc7,-0.2695251239994763
Sh2b3,-0.2700410169236136
Pdcl,-0.2701036222574154
Otub2,-0.2705026149838987
Evi2a,-0.2709055011788936
Gpc5,-0.2709247360569978
Ric8b,-0.2710939992457074
Ddx25,-0.2712147827843834
Inpp5a,-0.2713143247165273
Kctd21,-0.2713514769807551
Aida,-0.2714591033935912
Tcf12,-0.2719046616178863
Elk3,-0.2721834263302564
Lrch3,-0.2722641073192025
Usp33,-0.27232538510858
Pik3c2a,-0.2724284695630798
Zc3h14,-0.2724753358556352
Dhx36,-0.2725142746704687
Clasp2,-0.2730260031989863
Pabpc1l2b,-0.2730642269806731
Add3,-0.273901189425
Pcdha8,-0.2739349240990744
Ak4,-0.2739943792759826
Rab14,-0.2742035070538668
Hps4,-0.2746529317898795
Gnai3,-0.2750802191930322
Fstl5,-0.2752965580246038
Pitpnb,-0.275381983102029
Rabepk,-0.2754989732002558
Ndufb1-ps,-0.2756096739410122
Pmepa1,-0.2758015793423923
Zfp946,-0.2760716961844035
Arhgef17,-0.276129137770909
Lrpprc,-0.276219666145955
Taf2,-0.2763091323469232
Ldlrad3,-0.2764169908295487
Suco,-0.2765168115802352
Lrrn3,-0.2768098776240463
Ints3,-0.2771045531823831
Gpr137b-ps,-0.2771857424014574
Fubp1,-0.2772563125799268
Trim62,-0.2773854768628653
Ppp2r5a,-0.2777161311592989
Zfp970,-0.2777846921355711
Abitram,-0.2778251556720023
Fermt2,-0.2778793507002092
Rbl2,-0.2781619636109311
Ptk2,-0.2782360682991286
Cacul1,-0.2783590900882386
Npas3,-0.278508597283194
Hpcal4,-0.2787846797776613
C9orf72,-0.2789942696525634
Lrrc14b,-0.2790202403606778
Trappc13,-0.2790418375161265
Nnt,-0.2796102648821706
Col4a3bp,-0.2797704435182727
Klhl7,-0.2798652147440994
Nos1ap,-0.2803573924
Rasgrp3,-0.2803645550643278
Hist1h3d,-0.28051470695
Ercc6l2,-0.2805284728889096
Nol9,-0.2806498986105057
Atp1b2,-0.2807024206114408
Dpp9,-0.2809038327863861
Lypd6,-0.2811796960854686
Dck,-0.281336542227198
Zfp945,-0.2816330421749042
Dhx40,-0.2817462834749112
Eif1ax,-0.2819546849962886
Cx3cr1,-0.2821883566867305
Proser1,-0.2822480069081193
Usp37,-0.2822933884725601
Fbxl16,-0.2823394850023744
Igfbp5,-0.2825214440402938
Adam23,-0.2825778079897692
Tmem260,-0.2826136969936721
Zc4h2,-0.2827421499381037
Chsy1,-0.2827977283238492
Mob3a,-0.2829194103179596
Fam126a,-0.283024454368703
Traf6,-0.283191122693795
Eif4ebp2,-0.2832446629098157
Prex1,-0.2838437170213685
Adam17,-0.2838720708521157
Tmem185b,-0.2839132576744031
9930021j03rik,-0.2840290863926765
Nktr,-0.284324197555469
Ggps1,-0.2846246840802177
Baalc,-0.2846314335938005
Rragd,-0.285031075974669
Serinc1,-0.2856934753646962
Chl1,-0.28760628395
Zfp551,-0.2878254316203533
Shroom2,-0.2884175544053494
Ogfod1,-0.288492006964683
Vldlr,-0.2888593211950271
Kif5b,-0.2890053363353403
Myo10,-0.289128843837693
Abat,-0.289146896575
Ryk,-0.289197718925359
Poc1b,-0.2897387742033794
Unc5a,-0.2898161649697076
Spef1,-0.289970322514108
Rprd1a,-0.2900001315895411
C2cd5,-0.2900940319973766
Azi2,-0.2903187785398742
Nedd9,-0.290518381200555
Babam2,-0.2914155139773591
Impact,-0.2917138629867523
Tpp1,-0.2917784401443833
Cacybp,-0.2917932731459642
Gm20716,-0.2921705178204358
Gpr83,-0.2929483289335262
Arl14ep,-0.2929599516317489
Tor1aip1,-0.2931424047049995
Zfp626,-0.2931441854638424
Nptx1,-0.2937916661963059
Uso1,-0.2939099838835287
Ube2ql1,-0.2939595656238333
Sqle,-0.2941418537932393
Hcfc2,-0.2946794100129694
Pa2g4,-0.294766608775
Ddah1,-0.295229489202364
Kdm2b,-0.29536640925636
Banp,-0.2954811156128771
Gli3,-0.2957532224415788
Rpe,-0.2962240052599609
Dcakd,-0.2962819628503783
Arf4,-0.2967366218460012
Rtn4rl1,-0.2967598895509732
St8sia5,-0.2969053551090393
Dcun1d5,-0.2969588554666204
Nfic,-0.2970463490006608
A930017m01rik,-0.2974555489293713
Rbm39,-0.29749299855
Bpnt2,-0.2975470062225269
Dlgap4,-0.2976765998259372
Sh3kbp1,-0.2978049571234625
Dpyd,-0.2980352811282789
Mcam,-0.2981442379482157
Nudcd1,-0.2984869359917677
Syn2,-0.298496153425
Mfsd9,-0.2985530880643046
Dusp16,-0.2986317731426697
Sfxn1,-0.2992207078478038
Dpysl2,-0.2993026696862456
Edn1,-0.2993984631499999
Ezh2,-0.299594948125
Poglut1,-0.2997981192421098
Tshz1,-0.3001239630671353
Hexb,-0.3005201665090716
Zfp644,-0.3011214752491647
Eaf1,-0.3011591167881454
Ccdc97,-0.3013611315581134
Sdc2,-0.3014457529494253
Csgalnact1,-0.3014695598906857
Tmem94,-0.3018656596887861
Rybp,-0.3019201757762045
Stim2,-0.3024428587153196
Zfp804a,-0.3037222961256508
Sat1,-0.3037240140033859
Tmem165,-0.3039214960128838
Tmem185a,-0.3040042100736773
Synpr,-0.3044506768135044
Cyp2j9,-0.3053690111403102
Ythdc2,-0.3056891664368368
Rgs7bp,-0.306053124052982
Trappc2,-0.3061112027712935
Nos1,-0.3063693301630752
Abce1,-0.3064036027188445
Hsph1,-0.3064289448948404
Tmtc4,-0.3066123895784249
Add1,-0.3067612424249999
Fam172a,-0.307026602905676
Ndc1,-0.3070595879279026
Pde7b,-0.3071512670784353
Dock11,-0.3072757455039472
Galnt1,-0.3075346833613438
Cul3,-0.3079148625420849
Dtx3l,-0.3085131606410254
Smim17,-0.3085803537133224
Ulk1,-0.3087649316453812
Crebrf,-0.3088257297377474
Relch,-0.3088448644139956
Ube3b,-0.3091647406334591
Slain2,-0.3092678243243586
Gabra4,-0.3094100077160839
Zfp65,-0.3098105522216281
Cul2,-0.3099376810397817
Ano3,-0.3106190802136434
Abhd13,-0.311143513251003
Pcgf3,-0.3116154320905048
Mapk8,-0.3117171053968226
Gm31282,-0.3120437008705935
Plekha8,-0.3122808499876978
Smndc1,-0.3123064888062746
Mblac2,-0.312325099208085
Hdac9,-0.3124116601431911
Hsp90b1,-0.3126484232619638
Lyl1,-0.3140910965669899
Gm49396,-0.3142330989692533
Patl1,-0.3143776240912549
Htr2c,-0.3147142131609258
Pign,-0.3150130667097126
Disp3,-0.3152835047805468
Ppp1r13b,-0.3154310214621726
Rlim,-0.3160544100050919
Mospd2,-0.3166539606592226
Zfp655,-0.3169924201397851
Phyhipl,-0.3175868737414625
Fundc1,-0.3175952217770956
Gpr137,-0.3182903442495917
Arhgap42,-0.3194271349926503
Mamld1,-0.3195126896828629
Gpr17,-0.3197474030863405
N4bp1,-0.3200072834337139
Adnp2,-0.3200669884849316
Fam117b,-0.3203688786176144
Cyp7b1,-0.3204327598494129
Tex10,-0.3215108544883502
Usp38,-0.3221635727221215
Zfp449,-0.3223108193848721
Sec24a,-0.3223680417218876
Rsf1,-0.32246928585
Zfp423,-0.3228267233386032
Nup98,-0.3229766440368406
Fastkd1,-0.324057345420061
Stard4,-0.3247717131643495
Elovl6,-0.3249812830158757
Evi5,-0.3252680011358579
Wasl,-0.3259065045801511
Zfx,-0.3261011752843414
D030056l22rik,-0.3276946182330977
Atn1,-0.3277685632028112
Fgd6,-0.3278440645197253
Kcnh1,-0.327901173475
Gk,-0.3279074324224662
Cdk8,-0.3281220496378232
Fastkd2,-0.328430791932489
Agfg1,-0.3286169646336398
Alcam,-0.3287023933499999
Elovl7,-0.3289578727864679
Capn3,-0.3293882286127915
Zfp397,-0.3295273032057544
Fgfrl1,-0.3302505292836553
Fam169a,-0.3302714828710181
Plekha1,-0.3311158953999999
Elmod2,-0.3315947241747387
Anln,-0.3316043407721546
Dbpht2,-0.3319399120513597
Tmem123,-0.3322929967121609
Caprin1,-0.3325301909175548
Tbc1d19,-0.3326315504704075
Katna1,-0.3330020007756071
Lats2,-0.3331408411200114
Pag1,-0.3334435313942331
Mpp7,-0.334076064881061
Ampd3,-0.3342778572466387
Zdhhc15,-0.3346015382455921
Cldn5,-0.3348953075369641
Pou3f2,-0.3353450492542541
Lsm12,-0.335510720875
Rnf170,-0.3355440700812724
Zfp26,-0.3359516387797573
Sdhaf3,-0.3364483414786395
Ccdc66,-0.3368762739371802
Nhlrc2,-0.33691843625
Mafb,-0.338001283635531
Slc2a13,-0.3382460908689152
Dym,-0.3386169213400208
Ipcef1,-0.3386436566277164
Rnf111,-0.3393071250017775
Tab2,-0.3393418349793204
Arsj,-0.3400415591857857
Copb1,-0.3408317644426644
2700049a03rik,-0.3409560872083905
Sh3rf3,-0.3410373821943521
Faf1,-0.3410637110016749
Gm49602,-0.3412491491496201
Gls,-0.3414465370908938
Bfsp2,-0.3414666810516078
Ccdc120,-0.3419854010368021
Ero1a,-0.342548897858378
Gtf2a1,-0.3427699851374356
Ggh,-0.3428165806157116
Jup,-0.3429924112996815
Rab9b,-0.3434843798221557
Fnbp1l,-0.3436576044798114
Cacna2d1,-0.3445365799583398
Abhd5,-0.3446144582002389
Mcts1,-0.3447073657752832
Tnfrsf21,-0.3449918699908411
Gpbp1l1,-0.346301324324813
Fam234a,-0.3465260881658142
Sclt1,-0.3470881786525549
Rpl22l1,-0.3473253594971187
Srgn,-0.3476036176065535
Gabra1,-0.3478860489977006
Shkbp1,-0.3478990584369541
Zc3hav1l,-0.3480641955170449
Bag4,-0.3482739411391852
Cul4b,-0.3484790857161136
Rnf14,-0.349043403770079
Usp46,-0.3490568597602491
Hspa1l,-0.3492600713522495
Faap100,-0.3492702371118508
Soat1,-0.3493943491530932
Ddx5,-0.3495653466225016
Ndp,-0.3502268103720842
Pros1,-0.3504187060706268
Rcor1,-0.3505478655931536
Rbfox2,-0.35069606355
Zfp358,-0.3525218380589003
Tcp11l2,-0.3544690411633618
Pabpc1l2a,-0.3556604984735769
Zfp638,-0.3563339798487041
Ppp3cb,-0.3568469574864998
Creb1,-0.357407340770269
Mal2,-0.3582702152176185
Gm16485,-0.3584379430285038
Git1,-0.3592192558279371
Cdh11,-0.360103507517963
4933412e12rik,-0.3609354532690454
Fgf10,-0.3609884107866389
Gm7072,-0.3616385213385023
Bhlhe40,-0.3619633577640176
Itm2a,-0.3621607410768909
Tspan12,-0.3622931313768145
Ankrd29,-0.3623077234193823
Hectd2,-0.3634049886520176
Nfatc1,-0.3634671652542158
Ppp2r1b,-0.3635492862232073
Naa16,-0.3641445732309363
Pcgf5,-0.3645777886430383
Rint1,-0.3647004274085554
Ankrd34c,-0.3654349613100719
Hlf,-0.3658038121919056
Plcb4,-0.3673229275911566
Rfx3,-0.3676722424767961
Tmem170,-0.3680604428792121
Tasor2,-0.3687151602211411
Upf2,-0.3689727650000785
Socs6,-0.3690201093155554
Sall1,-0.3690979430665114
Nqo2,-0.3698123518947599
Kdm7a,-0.3708988489636807
Eri2,-0.3734384798865976
Crb1,-0.3734640804095427
Pkn2,-0.3739161624450335
Dnajc1,-0.3745317480218392
Ptges3-ps,-0.3757271886538633
Gm12940,-0.3757349170716221
B3galt1,-0.3763981094415071
Gna12,-0.3764593947849973
Sec24b,-0.3767676947717243
Nckap1,-0.3775847037652677
Ppp1r3c,-0.3775874779575315
Det1,-0.3777395318338007
Hspb1,-0.378845253675
Ski,-0.3793819471204445
Kcnj10,-0.3804518367118633
Oas2,-0.3816137554100589
Sgsm1,-0.3825167721446449
Btbd3,-0.3827620613901623
Erap1,-0.3831530130607181
Kcnk13,-0.3832568364235795
Mmd,-0.3844765818086931
Ttpa,-0.38515106847217
Nup153,-0.3867637068431661
Smad5,-0.3868265495759307
Spry4,-0.3871509763750737
Ttc14,-0.3883373261757976
Gpr75,-0.3883869202949116
Pisd-ps2,-0.3889329687671411
Ncdn,-0.3895114375283177
Sstr2,-0.3895680518269562
Tnfaip6,-0.3897951334686171
Plekhg4,-0.3905545336569205
Celsr1,-0.3921866652463099
Trim25,-0.3926360475763053
Il1rapl1,-0.3926595395182815
Thbd,-0.3927014796808515
Mtcp1,-0.3940647747961538
Kctd4,-0.3942425468321223
A230077h06rik,-0.3943490373189859
Tbr1,-0.395530142432458
Ide,-0.3956533003297823
Syn1,-0.3969766527147392
Epb41l4b,-0.397383313199004
Ccr5,-0.3979358343034023
P2ry6,-0.397951823933151
