Category,ID,Term,Genes,adj_pval
KEGG,,Estrogen signaling pathway,"NRAS, CREB1, PIK3R3, MAPK1, KRAS, GRB2, PIK3R1, PIK3CB, SOS1, HRAS, CREB5",6.356412120349891e-15
KEGG,,AGE-RAGE signaling pathway in diabetic complications,"NRAS, PIK3R3, MAPK1, BAX, KRAS, PIK3R1, PIK3CB, HRAS, FOXO1, VEGFA",1.4228329792197434e-14
KEGG,,Alzheimer disease,"GSK3B, IRS1, BAD, PIK3R3, IRS2, PIK3R1, PIK3CB, MTOR, NRAS, MAPK1, ULK2, KRAS, ULK1, HRAS",1.8895718468377805e-14
KEGG,,Central carbon metabolism in cancer,"NRAS, PTEN, PIK3R3, MAPK1, KRAS, PIK3R1, PIK3CB, HRAS, MTOR",3.456551922254408e-14
KEGG,,Cholinergic synapse,"NRAS, CREB1, PIK3R3, MAPK1, FYN, KRAS, PIK3R1, PIK3CB, HRAS, CREB5",4.758609834986143e-14
KEGG,,Natural killer cell mediated cytotoxicity,"NRAS, PIK3R3, MAPK1, FYN, KRAS, GRB2, PIK3R1, PIK3CB, SOS1, HRAS",2.120787627390881e-13
KEGG,,Small cell lung cancer,"NFKBIA, CDKN1A, PTEN, PIK3R3, XIAP, BAX, PIK3R1, PIK3CB, BCL2L1",4.2575532481556833e-13
KEGG,,C-type lectin receptor signaling pathway,"NFKBIA, NRAS, PIK3R3, MAPK1, KRAS, PIK3R1, PIK3CB, HRAS, NFKB2",1.3027143938475004e-12
KEGG,,HIF-1 signaling pathway,"CDKN1A, RPS6KB2, EIF4EBP1, PIK3R3, MAPK1, PIK3R1, PIK3CB, MTOR, VEGFA",1.957578323603532e-12
KEGG,,Aldosterone-regulated sodium reabsorption,"IRS1, PDPK1, PIK3R3, MAPK1, KRAS, PIK3CB, PIK3R1",1.957578323603532e-12
KEGG,,Axon guidance,"GSK3B, NRAS, PDPK1, PIK3R3, MAPK1, FYN, KRAS, PIK3R1, PIK3CB, HRAS",5.4077027867758975e-12
KEGG,,Osteoclast differentiation,"NFKBIA, CREB1, PIK3R3, MAPK1, FYN, GRB2, PIK3R1, PIK3CB, NFKB2",7.643799303698119e-12
KEGG,,Type II diabetes mellitus,"IRS1, PIK3R3, MAPK1, IRS2, PIK3R1, PIK3CB, MTOR",9.596152846895499e-12
KEGG,,Signaling pathways regulating pluripotency of stem cells,"GSK3B, NRAS, PIK3R3, MAPK1, KRAS, GRB2, PIK3R1, PIK3CB, HRAS",2.1816616995387367e-11
KEGG,,Thermogenesis,"NRAS, CREB1, RHEB, RPS6KB2, KRAS, GRB2, SOS1, HRAS, MTOR, CREB5",5.692580611384656e-11
KEGG,,JAK-STAT signaling pathway,"CDKN1A, PIK3R3, GRB2, PIK3R1, PIK3CB, SOS1, HRAS, MTOR, BCL2L1",6.539842695640849e-11
KEGG,,GnRH secretion,"NRAS, PIK3R3, MAPK1, KRAS, PIK3R1, PIK3CB, HRAS",1.0240415791585023e-10
KEGG,,Thyroid cancer,"CDKN1A, NRAS, MAPK1, BAX, KRAS, HRAS",2.3065878505541427e-10
KEGG,,Prion disease,"GSK3B, CREB1, BAD, PIK3R3, MAPK1, BAX, FYN, PIK3R1, PIK3CB, CREB5",2.667261551120091e-10
KEGG,,Bladder cancer,"CDKN1A, NRAS, MAPK1, KRAS, HRAS, VEGFA",4.315419937726999e-10
KEGG,,Rap1 signaling pathway,"NRAS, KDR, PIK3R3, MAPK1, KRAS, PIK3R1, PIK3CB, HRAS, VEGFA",6.215248291030383e-10
KEGG,,Measles,"NFKBIA, GSK3B, BAD, PIK3R3, BAX, PIK3R1, PIK3CB, BCL2L1",6.446492843105501e-10
KEGG,,Non-alcoholic fatty liver disease,"GSK3B, GSK3A, IRS1, PIK3R3, BAX, IRS2, PIK3R1, PIK3CB",1.5191817009395711e-09
KEGG,,Pathways of neurodegeneration,"GSK3B, NRAS, BAD, MAPK1, ULK2, BAX, KRAS, ULK1, HRAS, MTOR, BCL2L1",3.328022614446902e-09
KEGG,,TNF signaling pathway,"NFKBIA, CREB1, PIK3R3, MAPK1, PIK3R1, PIK3CB, CREB5",5.007313217475836e-09
KEGG,,Alcoholism,"NRAS, CREB1, MAPK1, KRAS, GRB2, SOS1, HRAS, CREB5",6.204342345668081e-09
KEGG,,Mitophagy,"NRAS, KRAS, ULK1, FOXO3, HRAS, BCL2L1",9.22671958182378e-09
KEGG,,MAPK signaling pathway,"NRAS, KDR, MAPK1, KRAS, GRB2, SOS1, HRAS, VEGFA, NFKB2",1.097304150732624e-08
KEGG,,cAMP signaling pathway,"NFKBIA, CREB1, BAD, PIK3R3, MAPK1, PIK3R1, PIK3CB, CREB5",1.9360255532664144e-08
KEGG,,Regulation of actin cytoskeleton,"NRAS, PIK3R3, MAPK1, KRAS, PIK3R1, PIK3CB, SOS1, HRAS",2.0559733743377665e-08
KEGG,,Gap junction,"NRAS, MAPK1, KRAS, GRB2, SOS1, HRAS",4.228235163227284e-08
KEGG,,GnRH signaling pathway,"NRAS, MAPK1, KRAS, GRB2, SOS1, HRAS",5.835282080102688e-08
KEGG,,Herpes simplex virus 1 infection,"NFKBIA, BAD, RHEB, EIF4EBP1, PIK3R3, BAX, PIK3R1, PIK3CB, MTOR, BCL2L1",7.217682543721809e-08
KEGG,,Melanogenesis,"GSK3B, NRAS, CREB1, MAPK1, KRAS, HRAS",9.371425147591057e-08
KEGG,,Regulation of lipolysis in adipocytes,"IRS1, PIK3R3, IRS2, PIK3R1, PIK3CB",1.55169158348818e-07
KEGG,,Toxoplasmosis,"NFKBIA, PDPK1, BAD, XIAP, MAPK1, BCL2L1",1.7022169781147388e-07
KEGG,,Epstein-Barr virus infection,"NFKBIA, CDKN1A, PIK3R3, BAX, PIK3R1, PIK3CB, NFKB2",2.581643177156376e-07
KEGG,,Diabetic cardiomyopathy,"GSK3B, IRS1, PTEN, PIK3R3, PIK3R1, PIK3CB, MTOR",2.640947305628259e-07
KEGG,,Apelin signaling pathway,"NRAS, RPS6KB2, MAPK1, KRAS, HRAS, MTOR",5.397994626411377e-07
KEGG,,Yersinia infection,"NFKBIA, GSK3B, PIK3R3, MAPK1, PIK3R1, PIK3CB",5.397994626411377e-07
KEGG,,Spinocerebellar ataxia,"PIK3R3, ULK2, ULK1, PIK3R1, PIK3CB, MTOR",6.879751901504238e-07
KEGG,,cGMP-PKG signaling pathway,"CREB1, IRS1, BAD, MAPK1, IRS2, CREB5",1.6935121599668772e-06
KEGG,,Influenza A,"NFKBIA, PIK3R3, MAPK1, BAX, PIK3R1, PIK3CB",1.9913424449877163e-06
KEGG,,Fc gamma R-mediated phagocytosis,"RPS6KB2, PIK3R3, MAPK1, PIK3R1, PIK3CB",2.430645912206001e-06
