Category,ID,Term,Genes,adj_pval
Reactome,R-HSA-5654699,SHC-mediated cascade:FGFR2,"NRAS, GRB2, SOS1, HRAS",4.181808870821787e-07
Reactome,R-HSA-5654693,FRS-mediated FGFR1 Signaling,"NRAS, GRB2, SOS1, HRAS",4.181808870821787e-07
Reactome,R-HSA-73857,RNA Polymerase II Transcription,"GSK3B, CDKN1A, PDPK1, PTEN, FOXO3, FOXO1, MTOR, VEGFA, NRAS, CREB1, RHEB, MAPK1, BAX, RICTOR",4.991667843068406e-07
Reactome,R-HSA-438064,Post NMDA Receptor Activation Events,"NRAS, CREB1, PDPK1, MAPK1, HRAS",5.659057520832644e-07
Reactome,R-HSA-1226099,Signaling By FGFR In Disease,"NRAS, GRB2, PIK3R1, SOS1, HRAS",5.659057520832644e-07
Reactome,R-HSA-5654700,FRS-mediated FGFR2 Signaling,"NRAS, GRB2, SOS1, HRAS",5.875010826926867e-07
Reactome,R-HSA-8851907,MET Activates PI3K/AKT Signaling,"GRB2, PIK3R1, SOS1",6.079769775143389e-07
Reactome,R-HSA-6806834,Signaling By MET,"NRAS, GRB2, PIK3R1, SOS1, HRAS",6.518486023421517e-07
Reactome,R-HSA-5621481,C-type Lectin Receptors (CLRs),"NFKBIA, NRAS, PDPK1, FYN, HRAS, NFKB2",1.4110881878547631e-06
Reactome,R-HSA-442755,Activation Of NMDA Receptors And Postsynaptic Events,"NRAS, CREB1, PDPK1, MAPK1, HRAS",1.4486693221093768e-06
Reactome,R-HSA-74160,Gene Expression (Transcription),"GSK3B, CDKN1A, PDPK1, PTEN, FOXO3, FOXO1, MTOR, VEGFA, NRAS, CREB1, RHEB, MAPK1, BAX, RICTOR",1.594198130643924e-06
Reactome,R-HSA-983695,Antigen Activates B Cell Receptor Leading To Second Messenger Generation,"FYN, GRB2, PIK3R1, SOS1",1.6478980112204363e-06
Reactome,R-HSA-1483255,PI Metabolism,"PTEN, PIK3R3, PIK3R1, PIK3CB, PIK3C2A",2.373340475579472e-06
Reactome,R-HSA-2029480,Fcgamma Receptor (FCGR) Dependent Phagocytosis,"MAPK1, FYN, GRB2, PIK3R1, PIK3CB",3.167992910269471e-06
Reactome,R-HSA-9702518,STAT5 Activation Downstream Of FLT3 ITD Mutants,"CDKN1A, GRB2, BCL2L1",3.4233708573585784e-06
Reactome,R-HSA-202424,Downstream TCR Signaling,"NFKBIA, PDPK1, PTEN, PIK3R1, PIK3CB",4.593249906984188e-06
Reactome,R-HSA-9027276,Erythropoietin Activates Phosphoinositide-3-kinase (PI3K),"IRS2, PIK3CB, PIK3R1",6.171900424495898e-06
Reactome,R-HSA-5663205,Infectious Disease,"GSK3B, GSK3A, CREB1, IRS1, PDPK1, MAPK1, FYN, GRB2, SOS1, VEGFA, NFKB2",7.2559720745788765e-06
Reactome,R-HSA-388396,GPCR Downstream Signaling,"NRAS, CREB1, PDPK1, PIK3R3, MAPK1, GRB2, PIK3R1, SOS1, HRAS",1.0772163262902934e-05
Reactome,R-HSA-202403,TCR Signaling,"NFKBIA, PDPK1, PTEN, PIK3R1, PIK3CB",1.2643618499221944e-05
Reactome,R-HSA-1433559,Regulation Of KIT Signaling,"FYN, GRB2, SOS1",1.5201236253506224e-05
Reactome,R-HSA-9725370,Signaling By ALK Fusions And Activated Point Mutants,"IRS1, MAPK1, GRB2, PIK3R1",1.6097427706639994e-05
Reactome,R-HSA-9617828,FOXO-mediated Transcription Of Cell Cycle Genes,"CDKN1A, FOXO3, FOXO1",1.818731320788382e-05
Reactome,R-HSA-3700989,Transcriptional Regulation By TP53,"CDKN1A, PDPK1, RHEB, PTEN, BAX, RICTOR, MTOR",2.1145674388273888e-05
Reactome,R-HSA-8943724,Regulation Of PTEN Gene Transcription,"RHEB, PTEN, MAPK1, MTOR",2.393727729299227e-05
Reactome,R-HSA-372790,Signaling By GPCR,"NRAS, CREB1, PDPK1, PIK3R3, MAPK1, GRB2, PIK3R1, SOS1, HRAS",2.454841540056121e-05
Reactome,R-HSA-9648002,RAS Processing,"NRAS, HRAS, BCL2L1",2.517389535962408e-05
Reactome,R-HSA-6807070,PTEN Regulation,"RHEB, PTEN, XIAP, MAPK1, MTOR",2.901020257065363e-05
Reactome,R-HSA-111471,Apoptotic Factor-Mediated Response,"XIAP, BAX, MAPK1",2.901020257065363e-05
Reactome,R-HSA-5621575,CD209 (DC-SIGN) Signaling,"NRAS, FYN, HRAS",2.901020257065363e-05
Reactome,R-HSA-373753,Nephrin Family Interactions,"FYN, PIK3CB, PIK3R1",3.883341099160568e-05
Reactome,R-HSA-9634638,Estrogen-dependent Nuclear Events Downstream Of ESR-membrane Signaling,"CREB1, MAPK1, FOXO3",4.9948545588734086e-05
Reactome,R-HSA-982772,Growth Hormone Receptor Signaling,"IRS1, MAPK1, IRS2",4.9948545588734086e-05
Reactome,R-HSA-166208,mTORC1-mediated Signaling,"RHEB, EIF4EBP1, MTOR",4.9948545588734086e-05
Reactome,R-HSA-201556,Signaling By ALK,"IRS1, PIK3CB, PIK3R1",6.359059001703225e-05
Reactome,R-HSA-5218920,VEGFR2 Mediated Vascular Permeability,"PDPK1, RICTOR, MTOR",7.056912016055941e-05
Reactome,R-HSA-354192,Integrin Signaling,"PDPK1, GRB2, SOS1",7.056912016055941e-05
Reactome,R-HSA-109581,Apoptosis,"BAD, XIAP, MAPK1, BAX, BCL2L1",9.02704786445963e-05
Reactome,R-HSA-112314,Neurotransmitter Receptors And Postsynaptic Signal Transmission,"NRAS, CREB1, PDPK1, MAPK1, HRAS",9.981335770921468e-05
