Category,ID,Term,Genes,adj_pval
Reactome,R-HSA-9652817,Signaling By MAPK Mutants,MAPK1,0.019122235142552
Reactome,R-HSA-166520,Signaling By NTRKs,"MAPK1, FYN",0.0196405408326819
Reactome,R-HSA-195399,VEGF Binds To VEGFR Leading To Receptor Dimerization,VEGFA,0.0211395179304939
Reactome,R-HSA-8939242,RUNX1 Regulates Transcription Of Genes Involved In Differentiation Of Keratinocytes,SOCS4,0.0211395179304939
Reactome,R-HSA-164944,Nef And Signal Transduction,FYN,0.0211395179304939
Reactome,R-HSA-111453,BH3-only Proteins Associate With And Inactivate Anti-Apoptotic BCL-2 Members,BCL2L1,0.0233939546580631
Reactome,R-HSA-448706,Interleukin-1 Processing,NFKB2,0.0233939546580631
Reactome,R-HSA-450341,Activation Of AP-1 Family Of Transcription Factors,MAPK1,0.0253773847851854
Reactome,R-HSA-9701898,STAT3 Nuclear Events Downstream Of ALK Signaling,HIF1A,0.0253773847851854
Reactome,R-HSA-74749,Signal Attenuation,MAPK1,0.0253773847851854
Reactome,R-HSA-111458,Formation Of Apoptosome,MAPK1,0.0274765916679476
Reactome,R-HSA-9673770,Signaling By PDGFRA Extracellular Domain Mutants,STAT1,0.0274765916679476
Reactome,R-HSA-2559583,Cellular Senescence,"CDKN1A, MAPK1",0.027654447733806
Reactome,R-HSA-210990,PECAM1 Interactions,FYN,0.028648840415194
Reactome,R-HSA-170968,Frs2-mediated Activation,MAPK1,0.028648840415194
Reactome,R-HSA-75892,Platelet Adhesion To Exposed Collagen,FYN,0.028648840415194
Reactome,R-HSA-389359,CD28 Dependent Vav1 Pathway,FYN,0.028648840415194
Reactome,R-HSA-9020558,Interleukin-2 Signaling,JAK1,0.028648840415194
Reactome,R-HSA-109581,Apoptosis,"MAPK1, BCL2L1",0.0295142761225095
Reactome,R-HSA-8866910,TFAP2 (AP-2) Family Regulates Transcription Of Growth Factors And Their Receptors,VEGFA,0.0295142761225095
Reactome,R-HSA-879415,Advanced Glycosylation Endproduct Receptor Signaling,MAPK1,0.0295142761225095
Reactome,R-HSA-111461,Cytochrome C-Mediated Apoptotic Response,MAPK1,0.0295142761225095
Reactome,R-HSA-209560,NF-kB Is Activated And Signals Survival,NFKBIA,0.0295142761225095
Reactome,R-HSA-202670,ERKs Are Inactivated,MAPK1,0.0295142761225095
Reactome,R-HSA-2029481,FCGR Activation,FYN,0.0295142761225095
Reactome,R-HSA-198323,AKT Phosphorylates Targets In Cytosol,CDKN1A,0.030098208047673
Reactome,R-HSA-6804116,TP53 Regulates Transcription Of Genes Involved In G1 Cell Cycle Arrest,CDKN1A,0.030098208047673
Reactome,R-HSA-162658,Golgi Cisternae Pericentriolar Stack Reorganization,MAPK1,0.030098208047673
Reactome,R-HSA-169893,Prolonged ERK Activation Events,MAPK1,0.030098208047673
Reactome,R-HSA-8983432,Interleukin-15 Signaling,JAK1,0.030098208047673
Reactome,R-HSA-418885,DCC Mediated Attractive Signaling,FYN,0.030098208047673
Reactome,R-HSA-2730905,Role Of LAT2/NTAL/LAB On Calcium Mobilization,FYN,0.030098208047673
Reactome,R-HSA-399955,SEMA3A-Plexin Repulsion Signaling By Inhibiting Integrin Adhesion,FYN,0.030098208047673
Reactome,R-HSA-1502540,Signaling By Activin,MAPK1,0.0316097223386001
Reactome,R-HSA-3928663,EPHA-mediated Growth Cone Collapse,FYN,0.0316097223386001
Reactome,R-HSA-9706369,Negative Regulation Of FLT3,SOCS6,0.0316097223386001
Reactome,R-HSA-9705683,SARS-CoV-2-host Interactions,"STAT1, JAK1",0.0324459256144534
Reactome,R-HSA-1295596,Spry Regulation Of FGF Signaling,MAPK1,0.0324459256144534
Reactome,R-HSA-844456,NLRP3 Inflammasome,NFKB2,0.0324459256144534
Reactome,R-HSA-399956,CRMPs In Sema3A Signaling,FYN,0.0324459256144534
Reactome,R-HSA-193639,p75NTR Signals Via NF-kB,NFKBIA,0.0324459256144534
Reactome,R-HSA-399954,Sema3A PAK Dependent Axon Repulsion,FYN,0.0324459256144534
Reactome,R-HSA-913531,Interferon Signaling,"STAT1, JAK1",0.0324950564630425
Reactome,R-HSA-5689880,Ub-specific Processing Proteases,"NFKBIA, HIF1A",0.0326019233441415
Reactome,R-HSA-157118,Signaling By NOTCH,"STAT1, HIF1A",0.0326340532284179
Reactome,R-HSA-8878171,Transcriptional Regulation By RUNX1,"LIFR, SOCS4",0.0326340532284179
Reactome,R-HSA-9617828,FOXO-mediated Transcription Of Cell Cycle Genes,CDKN1A,0.0326340532284179
Reactome,R-HSA-9659787,Aberrant Regulation Of Mitotic G1/S Transition In Cancer Due To RB1 Defects,CDKN1A,0.0326340532284179
Reactome,R-HSA-2559584,Formation Of Senescence-Associated Heterochromatin Foci (SAHF),CDKN1A,0.0326340532284179
Reactome,R-HSA-881907,Gastrin-CREB Signaling Pathway Via PKC And MAPK,MAPK1,0.0326340532284179
Reactome,R-HSA-1839117,Signaling By Cytosolic FGFR1 Fusion Mutants,STAT1,0.0326340532284179
Reactome,R-HSA-109582,Hemostasis,"MAPK1, FYN, VEGFA",0.0329608955238249
Reactome,R-HSA-5357801,Programmed Cell Death,"MAPK1, BCL2L1",0.0329608955238249
Reactome,R-HSA-1266738,Developmental Biology,"CDKN1A, MAPK1, FYN, PIAS2",0.0331722727875733
Reactome,R-HSA-5218921,VEGFR2 Mediated Cell Proliferation,VEGFA,0.0331722727875733
Reactome,R-HSA-912631,Regulation Of Signaling By CBL,FYN,0.0331722727875733
Reactome,R-HSA-9703465,Signaling By FLT3 Fusion Proteins,CDKN1A,0.0331722727875733
Reactome,R-HSA-3928664,Ephrin Signaling,FYN,0.0331722727875733
Reactome,R-HSA-9648002,RAS Processing,BCL2L1,0.0342259887816957
Reactome,R-HSA-3232118,SUMOylation Of Transcription Factors,PIAS2,0.0342259887816957
Reactome,R-HSA-9671555,Signaling By PDGFR In Disease,STAT1,0.0342259887816957
Reactome,R-HSA-9725371,Nuclear Events Stimulated By ALK Signaling In Cancer,MAPK1,0.0342259887816957
Reactome,R-HSA-111471,Apoptotic Factor-Mediated Response,MAPK1,0.0354240453941138
Reactome,R-HSA-5621575,CD209 (DC-SIGN) Signaling,FYN,0.0354240453941138
Reactome,R-HSA-445144,Signal Transduction By L1,MAPK1,0.0354240453941138
Reactome,R-HSA-389513,CTLA4 Inhibitory Signaling,FYN,0.0369775874506245
Reactome,R-HSA-9637690,Response Of Mtb To Phagocytosis,MAPK1,0.0379015459806262
Reactome,R-HSA-198753,ERK/MAPK Targets,MAPK1,0.0379015459806262
Reactome,R-HSA-373753,Nephrin Family Interactions,FYN,0.0379015459806262
Reactome,R-HSA-1181150,Signaling By NODAL,MAPK1,0.0379015459806262
Reactome,R-HSA-389357,CD28 Dependent PI3K/Akt Signaling,FYN,0.0391918331645858
Reactome,R-HSA-9006115,Signaling By NTRK2 (TRKB),FYN,0.0391918331645858
Reactome,R-HSA-449836,Other Interleukin Signaling,JAK1,0.0400389628443207
Reactome,R-HSA-5668599,RHO GTPases Activate NADPH Oxidases,MAPK1,0.0400389628443207
Reactome,R-HSA-8940973,RUNX2 Regulates Osteoblast Differentiation,MAPK1,0.0400389628443207
Reactome,R-HSA-9634638,Estrogen-dependent Nuclear Events Downstream Of ESR-membrane Signaling,MAPK1,0.0400389628443207
Reactome,R-HSA-9664424,Cell Recruitment (Pro-Inflammatory Response),NFKB2,0.041056895438783
