Category,ID,Term,Genes,adj_pval
BP,GO:0001952,Regulation Of Cell-Matrix Adhesion,"GSK3B, FYN, PIK3CB",0.0021246278387212
BP,GO:0031998,Regulation Of Fatty Acid Beta-Oxidation,"IRS1, IRS2",0.0021246278387212
BP,GO:0001569,Branching Involved In Blood Vessel Morphogenesis,"KDR, VEGFA",0.0021246278387212
BP,GO:0045725,Positive Regulation Of Glycogen Biosynthetic Process,"IRS1, IRS2",0.0021246278387212
BP,GO:2001028,Positive Regulation Of Endothelial Cell Chemotaxis,"KDR, VEGFA",0.0024421454277559
BP,GO:0070875,Positive Regulation Of Glycogen Metabolic Process,"IRS1, IRS2",0.0024421454277559
BP,GO:0032970,Regulation Of Actin Filament-Based Process,"RICTOR, HRAS, MTOR",0.0025655073682189
BP,GO:0032091,Negative Regulation Of Protein Binding,"GSK3B, CDKN1A, BAX",0.0026571553110301
BP,GO:0031328,Positive Regulation Of Cellular Biosynthetic Process,"IRS1, IRS2, FOXO1, MTOR",0.0027046506091407
BP,GO:0071456,Cellular Response To Hypoxia,"BAD, MTOR, VEGFA",0.0027046506091407
BP,GO:1900034,Regulation Of Cellular Response To Heat,"GSK3B, MTOR",0.0027046506091407
BP,GO:1903672,Positive Regulation Of Sprouting Angiogenesis,"PDPK1, VEGFA",0.0027046506091407
BP,GO:0036294,Cellular Response To Decreased Oxygen Levels,"BAD, MTOR, VEGFA",0.0027905080218954
BP,GO:0042326,Negative Regulation Of Phosphorylation,"CDKN1A, PTEN, IRS2",0.0029900433791966
BP,GO:0045944,Positive Regulation Of Transcription By RNA Polymerase II,"NFKBIA, CREB1, PIK3R1, FOXO3, HRAS, FOXO1, VEGFA, NFKB2",0.0029900433791966
BP,GO:0061709,Reticulophagy,"ULK2, ULK1",0.0029900433791966
BP,GO:0050927,Positive Regulation Of Positive Chemotaxis,"KDR, VEGFA",0.0029900433791966
BP,GO:0031400,Negative Regulation Of Protein Modification Process,"GSK3B, CDKN1A, PTEN",0.0032721071076287
BP,GO:0010605,Negative Regulation Of Macromolecule Metabolic Process,"GSK3B, KDR, HRAS, VEGFA",0.0032721071076287
BP,GO:0046676,Negative Regulation Of Insulin Secretion,"IRS1, FOXO1",0.0033013797329257
BP,GO:1904706,Negative Regulation Of Vascular Associated Smooth Muscle Cell Proliferation,"CDKN1A, PTEN",0.0033013797329257
BP,GO:1903322,Positive Regulation Of Protein Modification By Small Protein Conjugation Or Removal,"GSK3B, GSK3A, XIAP",0.0033054161159443
BP,GO:0051129,Negative Regulation Of Cellular Component Organization,"GSK3B, ULK1, VEGFA",0.0033054161159443
BP,GO:0071901,Negative Regulation Of Protein Serine/Threonine Kinase Activity,"CDKN1A, PTEN, PIK3CB",0.0033883821493068
BP,GO:1903076,Regulation Of Protein Localization To Plasma Membrane,"PDPK1, PIK3R1, BCL2L1",0.0033883821493068
BP,GO:0032147,Activation Of Protein Kinase Activity,"PDPK1, MTOR, VEGFA",0.003435372127125
BP,GO:1902533,Positive Regulation Of Intracellular Signal Transduction,"KDR, BAX, RICTOR, PIK3CB, HRAS, VEGFA",0.003435372127125
BP,GO:0090278,Negative Regulation Of Peptide Hormone Secretion,"IRS1, FOXO1",0.003435372127125
BP,GO:0046902,Regulation Of Mitochondrial Membrane Permeability,"BAD, BCL2L1",0.003435372127125
BP,GO:1901028,Regulation Of Mitochondrial Outer Membrane Permeabilization Involved In Apoptotic Signaling Pathway,"GSK3B, GSK3A",0.003435372127125
BP,GO:0044804,Autophagy Of Nucleus,"ULK2, ULK1",0.003435372127125
BP,GO:0051894,Positive Regulation Of Focal Adhesion Assembly,"KDR, VEGFA",0.003435372127125
BP,GO:0060079,Excitatory Postsynaptic Potential,"GSK3B, GSK3A",0.003435372127125
BP,GO:1905898,Positive Regulation Of Response To Endoplasmic Reticulum Stress,"BAX, PIK3R1",0.003435372127125
BP,GO:0043067,Regulation Of Programmed Cell Death,"PHLPP1, XIAP, BAX, FYN",0.0035404042837284
BP,GO:2000060,Positive Regulation Of Ubiquitin-Dependent Protein Catabolic Process,"GSK3B, GSK3A, PTEN",0.0035404042837284
BP,GO:0043281,Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process,"BAD, XIAP, VEGFA",0.0036257199781267
BP,GO:0031398,Positive Regulation Of Protein Ubiquitination,"GSK3B, GSK3A, XIAP",0.0036257199781267
BP,GO:1900746,Regulation Of Vascular Endothelial Growth Factor Signaling Pathway,"PIK3CB, VEGFA",0.0036880001940986
BP,GO:0001836,Release Of Cytochrome C From Mitochondria,"BAX, BCL2L1",0.0036880001940986
BP,GO:0045736,Negative Regulation Of Cyclin-Dependent Protein Serine/Threonine Kinase Activity,"CDKN1A, PTEN",0.0036880001940986
BP,GO:0010594,Regulation Of Endothelial Cell Migration,"KDR, PIK3CB, VEGFA",0.0039837548124452
BP,GO:0120034,Positive Regulation Of Plasma Membrane Bounded Cell Projection Assembly,"GSK3B, PIK3R1, HRAS",0.0039837548124452
BP,GO:0050996,Positive Regulation Of Lipid Catabolic Process,"IRS1, IRS2",0.0039837548124452
BP,GO:0010518,Positive Regulation Of Phospholipase Activity,"PDPK1, HRAS",0.0039837548124452
BP,GO:1904030,Negative Regulation Of Cyclin-Dependent Protein Kinase Activity,"CDKN1A, PTEN",0.0039837548124452
BP,GO:0045765,Regulation Of Angiogenesis,"PDPK1, KDR, GAB1, VEGFA",0.0040144438898278
BP,GO:0062197,Cellular Response To Chemical Stress,"FOXO3, FOXO1, MTOR",0.0040656738448229
BP,GO:0050678,Regulation Of Epithelial Cell Proliferation,"BAD, HRAS, VEGFA",0.0042836089518157
BP,GO:0032956,Regulation Of Actin Cytoskeleton Organization,"RICTOR, HRAS, MTOR",0.0042836089518157
BP,GO:0045948,Positive Regulation Of Translational Initiation,"RPS6KB2, MTOR",0.0042836089518157
BP,GO:0045732,Positive Regulation Of Protein Catabolic Process,"GSK3B, GSK3A, FOXO1",0.0043849414292328
BP,GO:0001936,Regulation Of Endothelial Cell Proliferation,"NRAS, KDR, VEGFA",0.0044786778385789
BP,GO:0044089,Positive Regulation Of Cellular Component Biogenesis,"GSK3B, BAX, VEGFA",0.0044786778385789
BP,GO:1900181,Negative Regulation Of Protein Localization To Nucleus,"GSK3B, MTOR",0.0045871786395477
BP,GO:0010721,Negative Regulation Of Cell Development,"GSK3B, GSK3A",0.0045871786395477
BP,GO:0016241,Regulation Of Macroautophagy,"KDR, ULK1, MTOR",0.0048368578839175
BP,GO:1902042,Negative Regulation Of Extrinsic Apoptotic Signaling Pathway Via Death Domain Receptors,"GSK3B, BCL2L1",0.0048941179340712
BP,GO:0048675,Axon Extension,"ULK2, ULK1",0.0048941179340712
BP,GO:0043525,Positive Regulation Of Neuron Apoptotic Process,"BAX, FOXO3",0.0048941179340712
BP,GO:0090314,Positive Regulation Of Protein Targeting To Membrane,"FYN, HRAS",0.0048941179340712
BP,GO:2000147,Positive Regulation Of Cell Motility,"KDR, PIK3R3, HRAS, VEGFA",0.0049200708711303
BP,GO:0010558,Negative Regulation Of Macromolecule Biosynthetic Process,"GSK3B, GSK3A, CDKN1A",0.0049601600333008
BP,GO:0031334,Positive Regulation Of Protein-Containing Complex Assembly,"GSK3B, BAX, VEGFA",0.0049601600333008
BP,GO:0070371,ERK1 And ERK2 Cascade,"KDR, MAPK1",0.0052041143486899
BP,GO:0045834,Positive Regulation Of Lipid Metabolic Process,"CREB1, MTOR",0.0052041143486899
BP,GO:0032148,Activation Of Protein Kinase B Activity,"PDPK1, MTOR",0.005569177678061
BP,GO:0099565,"Chemical Synaptic Transmission, Postsynaptic","GSK3B, GSK3A",0.005569177678061
BP,GO:0008361,Regulation Of Cell Size,"PTEN, MTOR",0.005569177678061
BP,GO:0032874,Positive Regulation Of Stress-Activated MAPK Cascade,"XIAP, HRAS, VEGFA",0.0058556580838618
BP,GO:0043409,Negative Regulation Of MAPK Cascade,"PTEN, PIK3CB, FOXO1",0.0058556580838618
BP,GO:2000352,Negative Regulation Of Endothelial Cell Apoptotic Process,"PDPK1, KDR",0.0058861744690167
BP,GO:0046627,Negative Regulation Of Insulin Receptor Signaling Pathway,"GSK3A, IRS1",0.0058861744690167
BP,GO:0097061,Dendritic Spine Organization,"PTEN, FYN",0.0058861744690167
BP,GO:0071229,Cellular Response To Acid Chemical,"MTOR, VEGFA",0.0062620686670587
BP,GO:0002684,Positive Regulation Of Immune System Process,"PIK3CB, VEGFA",0.0062620686670587
BP,GO:1900077,Negative Regulation Of Cellular Response To Insulin Stimulus,"GSK3A, IRS1",0.0062620686670587
BP,GO:0046328,Regulation Of JNK Cascade,"PHLPP1, XIAP, HRAS",0.0064821315660019
