gene_symbol,n_groups_hibi,predominant_direction_hibi,mean_log2FC_hibi,n_groups_glp,predominant_direction_glp,mean_log2FC_glp,concordant,recur
Ddx21,3,UP,0.7243804612007088,2,UP,0.34871175685,True,5
Med7,3,UP,0.7007864392592928,2,UP,-0.0063507467424797,True,5
Fam214b,3,UP,0.7005457835451416,2,UP,0.3415224911195504,True,5
Eif6,3,UP,0.6929725298350702,2,UP,0.375226815897637,True,5
Axin2,3,UP,0.6811545753913754,2,UP,0.2335327333499406,True,5
Clcn2,3,UP,0.6598751413801752,2,UP,0.4206997890375978,True,5
Zcchc7,3,UP,0.6384286101050236,2,UP,0.0428402981696614,True,5
Uspl1,3,UP,0.628461833455713,2,UP,0.0062877156665863,True,5
Pcyt2,3,UP,0.5693292849481703,2,UP,0.2956554973986444,True,5
Pfkl,3,UP,0.5482338796133083,2,UP,0.2924544465066025,True,5
Gnl2,3,UP,0.498567431616544,2,UP,0.3968876853749999,True,5
Lrrfip1,3,UP,0.4943551529146874,2,UP,0.3130211763243434,True,5
Coq3,3,UP,0.49416276581536,2,UP,0.2217549882038625,True,5
Tcof1,3,UP,0.4918406150267433,2,UP,0.27063537995,True,5
Arglu1,3,UP,0.4276914477630105,2,UP,-0.0935544263548659,True,5
C1qc,3,UP,0.4151708001392435,2,UP,0.427581934831971,True,5
Lyar,3,UP,0.3665847145206041,2,UP,0.4392838549977204,True,5
Brcc3,3,UP,0.2162174603557965,2,UP,-0.0298550222993856,True,5
Leng8,3,UP,0.1753942975553789,2,UP,0.3047232569180031,True,5
Srp19,3,UP,0.17510403053378,2,UP,0.2796316940607426,True,5
Apaf1,3,DOWN,0.1217412863031759,2,DOWN,-0.4663795343090813,True,5
Ralb,3,UP,0.1134946794086902,2,UP,0.2804147138094599,True,5
Rps2,3,UP,0.1097260969846991,2,UP,0.3755954387977288,True,5
Akap8l,3,UP,0.0984377584541312,2,UP,0.2199489635810264,True,5
Laptm4b,3,UP,0.0873056469036754,2,UP,0.0709504675798312,True,5
Yes1,3,UP,-0.0156983365985322,2,UP,0.0031019217403896,True,5
Prox1,3,DOWN,-0.0656065793082008,2,DOWN,-0.5580278811010813,True,5
Cdkn2aip,3,UP,-0.1222829999870341,2,UP,0.0198269029854612,True,5
Dlgap4,3,DOWN,-0.1536627565231983,2,DOWN,-0.2976765998259372,True,5
Snx30,3,DOWN,-0.4619355410391179,2,DOWN,-0.266241282125,True,5
Foxn3,3,DOWN,-0.4928691239063658,2,DOWN,-0.2184691634562894,True,5
St8sia5,3,DOWN,-0.5088468394797978,2,DOWN,-0.2969053551090393,True,5
Bag4,3,DOWN,-0.5219766584652685,2,DOWN,-0.3482739411391852,True,5
Ube2ql1,3,DOWN,-0.5390527615316566,2,DOWN,-0.2939595656238333,True,5
Prkacb,3,DOWN,-0.5512211233273346,2,DOWN,-0.2365612918463202,True,5
Dcakd,3,DOWN,-0.5620427578988024,2,DOWN,-0.2962819628503783,True,5
Cbarp,3,DOWN,-0.5864329101823932,2,DOWN,-0.2526263958381676,True,5
Git1,3,DOWN,-0.5870966316192737,2,DOWN,-0.3592192558279371,True,5
Rgs17,3,DOWN,-0.5894244802905829,2,DOWN,-0.4363132914878801,True,5
Slc2a13,3,DOWN,-0.592848415658907,2,DOWN,-0.3382460908689152,True,5
Add1,3,DOWN,-0.643429528582807,2,DOWN,-0.3067612424249999,True,5
Rtn4,3,DOWN,-0.6891168732743758,2,DOWN,-0.2384768827139565,True,5
Lpin1,3,UP,-0.7066015740584576,2,UP,0.0443385912765003,True,5
Rap2a,3,DOWN,-0.7521336505674618,2,DOWN,-0.2228503608127167,True,5
Hmg20a,3,DOWN,-0.8353221995332399,2,DOWN,-0.2297052689745488,True,5
Evi5,3,DOWN,-0.8994151292593572,2,DOWN,-0.3252680011358579,True,5
Ski,3,DOWN,-0.9516569511735024,2,DOWN,-0.3793819471204445,True,5
Kctd4,3,DOWN,-1.0060253101649943,2,DOWN,-0.3942425468321223,True,5
Il1rapl1,3,DOWN,-1.0696950137059444,2,DOWN,-0.3926595395182815,True,5
Tuba1a,3,DOWN,-1.2259505588869046,2,DOWN,-0.2665168190194377,True,5
9930021j03rik,3,DOWN,-1.2650174008055668,2,DOWN,-0.2840290863926765,True,5
Igfbp3,3,UP,-1.438462675496539,2,UP,0.5128574927710746,True,5
Mal2,3,DOWN,-2.1338134901386807,2,DOWN,-0.3582702152176185,True,5
Htr2c,3,DOWN,-2.345233034433408,2,DOWN,-0.3147142131609258,True,5
Emilin2,2,UP,5.598365789804932,3,UP,0.4002144827078867,True,5
Plekhh2,2,UP,3.019124648371831,3,UP,6.232323288775153,True,5
Nrap,2,UP,2.378553193569484,3,UP,1.0201611379936428,True,5
Dgki,2,UP,2.2766812955226743,3,UP,0.4570763023989144,True,5
Klhdc7a,2,UP,2.02205870229752,3,UP,0.0396715715537239,True,5
Glrx,2,UP,1.8687152880033489,3,UP,-0.200390437375637,True,5
Fnip2,2,UP,1.5443623432349245,3,UP,4.443245754245111,True,5
Amdhd2,2,UP,1.3766827290073025,3,UP,0.3355760567428027,True,5
Avpi1,2,UP,1.3649161181137992,3,UP,0.2442175981429166,True,5
Tnip2,2,UP,0.9453374623223512,3,UP,0.3744527647583571,True,5
Cox7b,2,UP,0.93151375250462,3,UP,0.3610901939695686,True,5
Bax,2,UP,0.9146367214024904,3,UP,0.3565963120038755,True,5
Llph,2,UP,0.9090119421450972,3,UP,0.5107377238051677,True,5
Gale,2,UP,0.8774259865127902,3,UP,0.2890984667503282,True,5
Ppp1r3g,2,UP,0.776182286064341,3,UP,0.1911248947133696,True,5
Cemip2,2,UP,0.7205838828910309,3,UP,0.2745471170575003,True,5
Zscan25,2,UP,0.7199817125512586,3,UP,0.2196637283123827,True,5
Fosl2,2,UP,0.7009618432518376,3,UP,0.7370593710031859,True,5
Vti1b,2,UP,0.690654660577589,3,UP,0.2663866125527395,True,5
Aurkaip1,2,UP,0.6735137054446185,3,UP,0.1936749740808432,True,5
Gng5,2,UP,0.5991987023099279,3,UP,0.1383951739714337,True,5
Ndufs4,2,UP,0.5124650154761865,3,UP,0.3958322423259141,True,5
Lamb3,2,UP,0.4320169183333335,3,UP,0.314400460610346,True,5
Znhit6,2,UP,0.4230948057317845,3,UP,0.2787231592261862,True,5
Eif3g,2,UP,0.3327986821402743,3,UP,0.4192006618370876,True,5
Hcls1,2,UP,0.2388124891712381,3,UP,0.4713959815649121,True,5
Gar1,2,UP,0.2083387730958441,3,UP,0.3967321324295442,True,5
Ndufa4,2,UP,0.1650804454904263,3,UP,0.1896906619747888,True,5
Rbm8a,2,UP,0.1582444281902555,3,UP,0.1566711945281474,True,5
Snrpa1,2,UP,0.1372577102795521,3,UP,0.1287934512246199,True,5
D8ertd738e,2,UP,0.0773611714239651,3,UP,0.5637533584145805,True,5
Pdap1,2,UP,0.0535863555185056,3,UP,0.6187424691603085,True,5
Rpl13,2,UP,-0.0596740706941165,3,UP,0.3156045906203208,True,5
Cfdp1,2,UP,-0.1030931010991099,3,UP,0.2809823582066112,True,5
Dbi,2,UP,-0.2124515030313607,3,UP,0.6066511242712919,True,5
Luc7l2,2,UP,-0.2799986041452473,3,UP,0.0654634715898881,True,5
Atp2a2,2,DOWN,-0.365803768612337,3,DOWN,-0.0825515169258916,True,5
Pqbp1,2,UP,-0.421039180568683,3,UP,0.239947313971815,True,5
Gmfb,2,DOWN,-0.445630502481564,3,DOWN,-0.4465261421476032,True,5
Ago2,2,DOWN,-0.4505308874637395,3,DOWN,-0.0993517442278054,True,5
Gpbp1,2,DOWN,-0.4574585526504684,3,DOWN,-0.3185773945160965,True,5
Cltc,2,DOWN,-0.4638715081178519,3,DOWN,-0.1335518503306371,True,5
Dpp8,2,DOWN,-0.4732990416530604,3,DOWN,-0.0526262397264569,True,5
Phlpp1,2,DOWN,-0.4768875418282707,3,DOWN,-0.118005465635533,True,5
Cep170,2,DOWN,-0.4834862622808233,3,DOWN,-0.0659701070959483,True,5
Micu3,2,DOWN,-0.4883299338147271,3,DOWN,-0.3081263600930453,True,5
Usp31,2,DOWN,-0.490583650197796,3,DOWN,-0.2659238249640202,True,5
Mtpn,2,DOWN,-0.49100024127467,3,DOWN,-0.3167667868747143,True,5
Mmp16,2,DOWN,-0.4987271929640208,3,DOWN,0.0027907357736214,True,5
Exoc5,2,DOWN,-0.5029969354255917,3,DOWN,-0.3611948557904502,True,5
Rc3h2,2,DOWN,-0.5103425727011954,3,DOWN,-0.3936247376412725,True,5
Klhl36,2,UP,-0.5209932726161728,3,UP,0.0322948063201195,True,5
Prepl,2,DOWN,-0.5254638805498066,3,DOWN,-0.0916533887850906,True,5
Clec16a,2,DOWN,-0.5261801407700215,3,DOWN,-0.0997853096010098,True,5
Mosmo,2,DOWN,-0.536175801120061,3,DOWN,-0.3255082208997497,True,5
Itfg1,2,DOWN,-0.541578075549694,3,DOWN,-0.2819995958756258,True,5
Jazf1,2,DOWN,-0.5432135314346729,3,DOWN,-0.0905674396302773,True,5
Cnot7,2,DOWN,-0.5528566118042717,3,DOWN,-0.1434368955786953,True,5
Cpne3,2,DOWN,-0.5554658811673443,3,DOWN,-0.4653556925256926,True,5
Zfp770,2,DOWN,-0.5587545862773862,3,DOWN,-0.290787527460351,True,5
Dmxl1,2,DOWN,-0.5803405777909463,3,DOWN,-0.0528861216940776,True,5
Pds5b,2,DOWN,-0.5804550918153204,3,DOWN,-0.096955430860479,True,5
Cul5,2,DOWN,-0.5831847580279836,3,DOWN,-0.1392901640289262,True,5
Sik3,2,DOWN,-0.5855758613021642,3,DOWN,-0.1132051130841422,True,5
Pcdh8,2,DOWN,-0.6169558012744467,3,DOWN,-0.3475408155011207,True,5
Fsd1l,2,DOWN,-0.6341934421653717,3,DOWN,-0.4278911112813,True,5
Zfp91,2,DOWN,-0.701196902176043,3,DOWN,-0.3069702329992029,True,5
Mzt1,2,DOWN,-0.7133350592473464,3,DOWN,-0.4042092928275576,True,5
Nek7,2,DOWN,-0.7344005371666787,3,DOWN,-0.1213892539443104,True,5
Mier1,2,DOWN,-0.7391778647381448,3,DOWN,-0.3326516821521193,True,5
Msl2,2,DOWN,-0.7484422945836955,3,DOWN,-0.2585511722646565,True,5
Shprh,2,DOWN,-0.7560790750144184,3,DOWN,-0.2404301238576638,True,5
Prps2,2,DOWN,-0.7749579785191818,3,DOWN,-0.2711038729175858,True,5
Rap2c,2,DOWN,-0.808905399172861,3,DOWN,-0.4364549487120679,True,5
Ythdf2,2,DOWN,-0.8478567323322581,3,DOWN,-0.2386701177422041,True,5
Pbrm1,2,DOWN,-0.8626042469429653,3,DOWN,-0.0801228918820939,True,5
6530402f18rik,2,DOWN,-0.8698289009155324,3,DOWN,-0.153365918912078,True,5
Pnpla8,2,DOWN,-0.9248263480112158,3,DOWN,-0.2484812719392818,True,5
Kpna4,2,DOWN,-0.9465003544585762,3,DOWN,-0.3971434653661336,True,5
Tmem74,2,DOWN,-0.9713377186232705,3,DOWN,-0.35576232648315,True,5
Brd4,2,DOWN,-1.0728666081636935,3,DOWN,-0.0968570767162045,True,5
Itgbl1,2,DOWN,-1.0752072176421397,3,DOWN,-0.4226322258974344,True,5
Ralgps2,2,DOWN,-1.0893313959861608,3,DOWN,-0.3187634844924634,True,5
Fam120c,2,DOWN,-1.12817078234898,3,DOWN,-0.0583683638240311,True,5
Dip2b,2,DOWN,-1.132571683670612,3,DOWN,-0.0675279815143691,True,5
Btbd1,2,DOWN,-1.2724669015819257,3,DOWN,0.4914689783564487,True,5
Xiap,2,DOWN,-1.293347998099393,3,DOWN,-0.3539697092128073,True,5
Smarca2,2,DOWN,-1.3136614648381957,3,DOWN,-0.0674574794309826,True,5
Tgfbr1,2,DOWN,-1.3466786063009415,3,DOWN,-0.3696067956918627,True,5
Egr4,2,DOWN,-1.3569072888989506,3,DOWN,0.3746379637435593,True,5
Wnk1,2,DOWN,-1.4072865080461414,3,DOWN,-0.2489824655457043,True,5
Ccng2,2,DOWN,-1.4835174740509909,3,DOWN,-0.0957639859375512,True,5
Jmy,2,DOWN,-1.6080938817075814,3,DOWN,-0.0819551212648023,True,5
Dennd6a,2,DOWN,-1.6297339743588015,3,DOWN,-0.3151563849032726,True,5
Tmpo,2,DOWN,-1.8140790135824845,3,DOWN,-0.3246545008078572,True,5
Tril,2,DOWN,-1.8879604413895208,3,DOWN,-0.195609204665512,True,5
Zfhx3,2,DOWN,-2.1847488637887227,3,DOWN,-0.1949668018848205,True,5
Nr2f2,2,DOWN,-2.213676673002904,3,DOWN,-0.3265021144321104,True,5
Cmtm4,2,DOWN,-2.2932518122436982,3,DOWN,-0.905111955042882,True,5
Heca,2,DOWN,-2.383027053339025,3,DOWN,-0.3334367464048184,True,5
Gatad2b,2,DOWN,-2.639573547377647,3,DOWN,-0.2247619211037429,True,5
Map7d2,2,DOWN,-2.7247481549324983,3,DOWN,-0.2424653025,True,5
Kctd12b,2,DOWN,-3.231662482924885,3,DOWN,-0.5013859814799261,True,5
Ccdc92,2,DOWN,-3.291892109109664,3,DOWN,-0.0802132767133328,True,5
Ai593442,2,DOWN,-3.2969562467721665,3,DOWN,-0.3198004027998173,True,5
Syt4,2,DOWN,-3.670492504085833,3,DOWN,-0.3682862995683559,True,5
Luzp2,2,DOWN,-3.853879656030244,3,DOWN,-0.3355245182186016,True,5
Slco1c1,2,DOWN,-5.861249203439237,3,DOWN,-0.3117757396056939,True,5
Slc4a4,2,DOWN,-6.411720732352745,3,DOWN,-0.040005149701217,True,5
Cxcl14,2,UP,4.852136805680796,2,UP,0.2559756703189628,True,4
Lrg1,2,UP,4.287119529248812,2,UP,0.8039221580428471,True,4
Fabp5,2,UP,3.454464237323793,2,UP,0.4616808010550865,True,4
Kcnh2,2,UP,3.4481700073964108,2,UP,0.0032397763491275,True,4
Adssl1,2,UP,3.030155646995021,2,UP,0.4151149800742323,True,4
Fabp3,2,UP,2.6477306271494507,2,UP,0.7123256204245647,True,4
Tmem120b,2,UP,2.6277777203899264,2,UP,0.073939984316614,True,4
Slc35d3,2,UP,2.463904002541068,2,UP,9.871345149524483,True,4
Irak3,2,UP,2.276103199307582,2,UP,0.9966535276868312,True,4
Adamts10,2,UP,2.245303005290228,2,UP,0.2636513646850377,True,4
Cox6a2,2,UP,2.02962713790956,2,UP,1.0301707330268002,True,4
Pkm,2,UP,1.8343065284976403,2,UP,0.3630350672490721,True,4
Aprt,2,UP,1.803984011875995,2,UP,0.2258249968206025,True,4
Ccdc142,2,UP,1.7903880228810465,2,UP,0.45380531768696,True,4
Sgk1,2,UP,1.7783923240836066,2,UP,0.7119864606149694,True,4
Gbp5,2,UP,1.7210052259021158,2,UP,0.4841147207893827,True,4
Bola2,2,UP,1.7022260192646508,2,UP,0.8939615059487496,True,4
Uap1l1,2,UP,1.6816915875188063,2,UP,0.3523400082201492,True,4
Cndp2,2,UP,1.6785654178892453,2,UP,0.3037674032046956,True,4
Creb3l1,2,UP,1.589087428262025,2,UP,5.446852282270479,True,4
1110008p14rik,2,UP,1.551581064468729,2,UP,0.3683883521083225,True,4
Nln,2,UP,1.5162879557984923,2,UP,0.2112110115633707,True,4
Arfgef2,2,UP,1.5010502035781277,2,UP,0.0332488860114212,True,4
Sqstm1,2,UP,1.493590128766438,2,UP,0.2255133800146217,True,4
Apoe,2,UP,1.4934181741159915,2,UP,0.7315283544454516,True,4
Afg3l2,2,UP,1.4179230486825718,2,UP,0.2637359316330545,True,4
Entpd7,2,UP,1.3520879668020591,2,UP,-0.0160512801497269,True,4
Stab1,2,UP,1.328905198789098,2,UP,0.3109735408042261,True,4
Mthfsd,2,UP,1.3268573768206438,2,UP,0.2668434773880744,True,4
Hook2,2,UP,1.3257220722719922,2,UP,0.262556580694635,True,4
Fgf2,2,UP,1.311364777602836,2,UP,0.0429216620416333,True,4
Hebp1,2,UP,1.2866391207612733,2,UP,0.6281551515482909,True,4
Psmb6,2,UP,1.265444920354792,2,UP,0.3889028595811244,True,4
Nectin4,2,UP,1.1829599987654764,2,UP,0.5137288212595253,True,4
Tpi1,2,UP,1.1652917980882025,2,UP,0.2235926310991264,True,4
Galk1,2,UP,1.1644072133112118,2,UP,0.5086093251994432,True,4
6430571l13rik,2,UP,1.16075121741688,2,UP,0.4813414632666425,True,4
E430025e21rik,2,UP,1.0964217041931996,2,UP,0.2810052743,True,4
Anxa4,2,UP,1.075052108972992,2,UP,3.5595402216389007,True,4
Npm3,2,UP,1.074952830634193,2,UP,0.5869019044087622,True,4
Col11a2,2,UP,1.06860445102676,2,UP,0.5289472078734461,True,4
Aldoa,2,UP,1.0247833084446514,2,UP,0.277168900456721,True,4
Coro1c,2,UP,0.9956241445378238,2,UP,0.2186584251392493,True,4
Ap1g2,2,UP,0.9781138224914732,2,UP,0.0103450161729811,True,4
Dnajc15,2,UP,0.9761215438533164,2,UP,0.3797915718701099,True,4
Mrpl46,2,UP,0.965635658839726,2,UP,0.3575136547604005,True,4
Col16a1,2,UP,0.9569358667577804,2,UP,0.5516892310635432,True,4
Gpatch3,2,UP,0.9431719750052916,2,UP,0.4050009358207845,True,4
Klhl21,2,UP,0.9424302935051124,2,UP,0.2535462209600395,True,4
Ralgds,2,UP,0.8946107710541982,2,UP,0.6531228835260114,True,4
Morf4l2,2,UP,0.8531034686763226,2,UP,0.0084994767183962,True,4
Kcnf1,2,UP,0.8482133901426973,2,UP,0.1238270511845356,True,4
Pde3a,2,UP,0.8430441530287496,2,UP,10.27189104156934,True,4
Fbxo46,2,UP,0.833154496335982,2,UP,-0.0636023823489436,True,4
Pgd,2,UP,0.8243719259016733,2,UP,0.2863707617099195,True,4
Thumpd1,2,UP,0.8021185528739423,2,UP,0.2492826804185401,True,4
Galk2,2,UP,0.7993830586853732,2,UP,0.269386920383291,True,4
Rps6kb2,2,UP,0.794267766965721,2,UP,0.3197774797973677,True,4
Afg3l1,2,UP,0.7925961347459011,2,UP,0.2446637240197221,True,4
Prmt5,2,UP,0.7891211778752705,2,UP,-0.0416592802436243,True,4
Gtpbp3,2,UP,0.7811759988305051,2,UP,0.2494252638091801,True,4
Kti12,2,UP,0.777594065118921,2,UP,0.36286531725,True,4
Prdx1,2,UP,0.776140703381709,2,UP,0.0781985562135002,True,4
Chrd,2,UP,0.7606627432464474,2,UP,0.272252573114714,True,4
Polr2i,2,UP,0.7418860640186506,2,UP,0.3432733187075598,True,4
Nop56,2,UP,0.735567537755349,2,UP,0.3313207492507355,True,4
Nob1,2,UP,0.7285085785417388,2,UP,0.2550683473068555,True,4
Cep76,2,UP,0.7165855019395382,2,UP,-0.0077076287537442,True,4
Cwc27,2,UP,0.711823888478061,2,UP,0.2902723490791618,True,4
Cdr2l,2,UP,0.695265738404335,2,UP,1.0798072525001432,True,4
Actn4,2,UP,0.662833277113468,2,UP,-0.0003250779664694,True,4
Ssr4,2,UP,0.6297143557311814,2,UP,0.4422397690163069,True,4
Ptpn1,2,UP,0.6155997310264576,2,UP,0.4523081184249999,True,4
Rbm12b2,2,UP,0.5803037162569282,2,UP,-0.0545612990594606,True,4
Txn1,2,UP,0.5727027331544188,2,UP,0.4686471468851906,True,4
Lrp4,2,UP,0.5625020067657607,2,UP,0.0076495854905948,True,4
Ssr2,2,UP,0.5538182289296922,2,UP,0.2204179043048688,True,4
Dnajc16,2,UP,0.5446431649405135,2,UP,0.345694759575,True,4
Npc2,2,UP,0.4569050215961731,2,UP,0.39338437045,True,4
Atp5a1,2,UP,0.4340285232697155,2,UP,0.7318680354,True,4
Rrp7a,2,UP,0.3977509229528684,2,UP,-0.0188730233794333,True,4
Dnajc11,2,UP,0.3810098238946198,2,UP,-0.0069864792335479,True,4
Ranbp1,2,UP,0.3569704637720337,2,UP,0.3033140065364251,True,4
Pin1,2,UP,0.3383889265911538,2,UP,0.5671553675223087,True,4
Denr,2,UP,0.2986546447068012,2,UP,0.270045966072073,True,4
Banf1,2,UP,0.2929046950938277,2,UP,0.5091768534801422,True,4
Man2b2,2,UP,0.2691862438275756,2,UP,-0.0180742975770503,True,4
Hypk,2,UP,0.2229129278648071,2,UP,0.9035968820909732,True,4
Igsf8,2,UP,0.2051133807008042,2,UP,0.2537700175648374,True,4
Snrpd3,2,UP,0.1822512281442923,2,UP,0.730781408302348,True,4
Sh3bp5,2,UP,0.1560309484991529,2,UP,0.2664796918054498,True,4
2310039h08rik,2,UP,0.147747825059897,2,UP,0.8383272054034354,True,4
Naa10,2,UP,0.1244840912331277,2,UP,0.4616468957766189,True,4
Pisd-ps1,2,UP,0.1077708730803628,2,UP,1.423255730217936,True,4
Usp10,2,UP,0.0867255961072853,2,UP,0.2981633318,True,4
Krtcap2,2,UP,0.0683784991851914,2,UP,0.3569940117518635,True,4
Pikfyve,2,UP,0.0678885707017799,2,UP,-0.0055969679497415,True,4
Fibp,2,UP,0.0146013449970728,2,UP,0.2243882174507459,True,4
Tbc1d8,2,UP,0.0082230991534136,2,UP,0.320436850275,True,4
Ly6c1,2,UP,-0.0001835245917646,2,UP,0.3581784871782659,True,4
Pnpla7,2,UP,-0.014511109319282,2,UP,-4.149952381456442,True,4
Lipe,2,UP,-0.018234627103071,2,UP,0.2159519682820583,True,4
Anp32b,2,UP,-0.0220527149583462,2,UP,0.0083446618532223,True,4
Cltb,2,UP,-0.0563554067433241,2,UP,0.4380993849235726,True,4
C1qa,2,UP,-0.0683914069715291,2,UP,0.5492690565974458,True,4
Nol7,2,UP,-0.0712401589727013,2,UP,0.3507684761820004,True,4
Sod1,2,UP,-0.0741043736020209,2,UP,0.5253534031404078,True,4
0610012g03rik,2,UP,-0.0793147514590535,2,UP,0.4060298026961355,True,4
Necap2,2,UP,-0.0889209711257598,2,UP,0.2617399198383626,True,4
Ppox,2,UP,-0.0945346146301748,2,UP,0.362102559191806,True,4
Med13,2,UP,-0.1129570521883086,2,UP,-0.0175250539820749,True,4
Gimap6,2,UP,-0.1245591461282858,2,UP,0.5225014859222261,True,4
Nostrin,2,UP,-0.1549742479166665,2,UP,0.4907674727435663,True,4
Rpl18,2,UP,-0.1711711541085888,2,UP,0.3831999576552937,True,4
Emd,2,UP,-0.1877718400595678,2,UP,0.3394524314895066,True,4
Hnrnph3,2,UP,-0.2326771936021007,2,UP,0.4997543849478496,True,4
4833420g17rik,2,UP,-0.255213720742512,2,UP,0.49659502125,True,4
Dnajc19,2,UP,-0.2564356328055709,2,UP,0.3344625153497949,True,4
Ptpra,2,UP,-0.2609655680914858,2,UP,0.6482932987000001,True,4
Ncf1,2,UP,-0.2613820349769212,2,UP,0.4315661868003572,True,4
Aktip,2,UP,-0.2892004283322813,2,UP,0.3620907672,True,4
Wdr26,2,DOWN,-0.3682791211918284,2,DOWN,-0.2391914913145248,True,4
Dpysl2,2,DOWN,-0.3755908929497128,2,DOWN,-0.2993026696862456,True,4
Ttc14,2,DOWN,-0.4092802236950576,2,DOWN,-0.3883373261757976,True,4
Rab14,2,DOWN,-0.4276739602640506,2,DOWN,-0.2742035070538668,True,4
Mapk8ip3,2,DOWN,-0.4301851801423266,2,DOWN,-0.2349357172328501,True,4
Fmnl3,2,UP,-0.4578581033127344,2,UP,9.294806237303955,True,4
Slc30a9,2,DOWN,-0.4593649830771609,2,DOWN,-0.2417837498908429,True,4
Smim14,2,DOWN,-0.4728530084401052,2,DOWN,-0.2170255622764629,True,4
Cnnm1,2,DOWN,-0.474367098902567,2,DOWN,-0.2575271285342206,True,4
Zfp638,2,DOWN,-0.4839272768321443,2,DOWN,-0.3563339798487041,True,4
Susd4,2,DOWN,-0.4921602829762097,2,DOWN,-0.20835110115,True,4
Pak2,2,DOWN,-0.4954691985178218,2,DOWN,-0.2529304412386459,True,4
Sstr2,2,DOWN,-0.5006700990798558,2,DOWN,-0.3895680518269562,True,4
Ripor2,2,DOWN,-0.5028671913751568,2,DOWN,-0.2447779111162129,True,4
Bpnt2,2,DOWN,-0.5078470240487647,2,DOWN,-0.2975470062225269,True,4
Scamp1,2,DOWN,-0.5162254810745246,2,DOWN,-0.2648209260597549,True,4
Ldah,2,DOWN,-0.536650691731344,2,DOWN,-0.2601910566575655,True,4
Xpo6,2,DOWN,-0.5488265514667565,2,DOWN,-0.2345321507470412,True,4
Spef1,2,DOWN,-0.5495472560760604,2,DOWN,-0.289970322514108,True,4
Sh3glb1,2,DOWN,-0.5512909406195117,2,DOWN,-0.2474193419968163,True,4
Rab9b,2,DOWN,-0.5737298163996796,2,DOWN,-0.3434843798221557,True,4
Ube3b,2,DOWN,-0.5928536932037796,2,DOWN,-0.3091647406334591,True,4
Mylip,2,UP,-0.6359799265400872,2,UP,0.2253131400706142,True,4
Gm6548,2,DOWN,-0.6434879661325346,2,DOWN,-0.8084415409543966,True,4
Sox10,2,DOWN,-0.6567901999049441,2,DOWN,-0.5179573168736734,True,4
Spg20,2,DOWN,-0.6810002628649923,2,DOWN,-0.2458849327730206,True,4
B3galt1,2,DOWN,-0.6921640670216469,2,DOWN,-0.3763981094415071,True,4
Gtf2a1,2,DOWN,-0.694083240532477,2,DOWN,-0.3427699851374356,True,4
Kbtbd8,2,DOWN,-0.6963215398817726,2,DOWN,-0.4233211023991778,True,4
Fundc1,2,DOWN,-0.707300339248205,2,DOWN,-0.3175952217770956,True,4
Cul3,2,DOWN,-0.7333999339810715,2,DOWN,-0.3079148625420849,True,4
Phf12,2,UP,-0.733804079299503,2,UP,0.2394462306699569,True,4
Tbc1d32,2,DOWN,-0.7439723530838158,2,DOWN,-0.2250704422188598,True,4
Megf11,2,DOWN,-0.7506865865911578,2,DOWN,-0.2447593574267402,True,4
Pcdha5,2,DOWN,-0.7562048717078871,2,DOWN,-0.2388096641659174,True,4
Ipo11,2,DOWN,-0.8094491918239621,2,DOWN,-0.2472046466898683,True,4
Zfp65,2,DOWN,-0.8116276649799996,2,DOWN,-0.3098105522216281,True,4
Sh2b3,2,DOWN,-0.818599529534348,2,DOWN,-0.2700410169236136,True,4
Gdi2,2,DOWN,-0.821562870152126,2,DOWN,-0.2677791538336623,True,4
Pik3r1,2,DOWN,-0.8367203071903103,2,DOWN,-0.2345046931077463,True,4
Pdik1l,2,DOWN,-0.8421136927694874,2,DOWN,-0.2375498008712649,True,4
Rnpepl1,2,DOWN,-0.8911711279624898,2,DOWN,-0.2516195211401468,True,4
Slc18a2,2,DOWN,-0.8982952499858166,2,DOWN,-0.5518282514434518,True,4
Wasl,2,DOWN,-0.9504341451364674,2,DOWN,-0.3259065045801511,True,4
Galnt1,2,DOWN,-0.9554730641103744,2,DOWN,-0.3075346833613438,True,4
Pcdhb3,2,DOWN,-0.980307348853612,2,DOWN,-0.4582792861457565,True,4
Prex1,2,DOWN,-1.0031251990481451,2,DOWN,-0.2838437170213685,True,4
Irf2,2,DOWN,-1.0230342697774557,2,DOWN,-0.2171067153485623,True,4
Ikzf1,2,DOWN,-1.0258223433387492,2,DOWN,-0.4164843533643354,True,4
Wac,2,DOWN,-1.1619313543904175,2,DOWN,-0.2661440487539496,True,4
Ezh2,2,DOWN,-1.2154840948792849,2,DOWN,-0.299594948125,True,4
Ulk1,2,DOWN,-1.2586082161848875,2,DOWN,-0.3087649316453812,True,4
Mmd,2,DOWN,-1.2666031790728507,2,DOWN,-0.3844765818086931,True,4
Dennd5a,2,DOWN,-1.3209830873782713,2,DOWN,-0.2686319189090081,True,4
Cdk19,2,DOWN,-1.3320469481774837,2,DOWN,-0.2370161995281861,True,4
Usp1,2,DOWN,-1.3513580507303105,2,DOWN,-0.2515247469152452,True,4
Anln,2,DOWN,-1.3552710210430647,2,DOWN,-0.3316043407721546,True,4
Lyl1,2,DOWN,-1.3819627742066618,2,DOWN,-0.3140910965669899,True,4
Akirin2,2,DOWN,-1.3891732124786489,2,DOWN,-0.2211890155131982,True,4
