gene_symbol,n_groups,predominant_direction,n_up,n_down,mean_log2FC,groups
Atp9a,2,DOWN,0,2,-0.49533182404561504,HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_3h;HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h
Pak2,2,DOWN,0,2,-0.4954691985178218,HIBI238220_hippocampus_microglia_HI_vs_control_1d;HIBI238220_hippocampus_microglia_HI_vs_control_3d
Zfp608,2,DOWN,0,2,-0.49614208652773006,HIBI23317_cortex_HI_vs_Sham_3h;HIBI236133_hippocampus_NEIL1KO_ipsi_vs_contra_6h
Syngr2,2,DOWN,0,2,-0.4962005048315181,HIBI238220_hippocampus_microglia_HI_vs_control_1d;HIBI238220_hippocampus_microglia_HI_vs_control_3d
Zfp871,2,DOWN,0,2,-0.4963136149292886,HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_3h;HIBI236133_hippocampus_WT_ipsi_vs_contra_6h
Arpc1a,2,DOWN,0,2,-0.4963545202509006,HIBI238220_hippocampus_microglia_HI_vs_control_1d;HIBI238220_hippocampus_microglia_HI_vs_control_3d
Eif4h,2,DOWN,0,2,-0.4972038781968701,HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_3h;HIBI238220_hippocampus_microglia_HI_vs_control_3d
Bcas3,2,UP,1,1,-0.4975670355022156,HIBI144455_forebrain_HI_vs_naive_3h;HIBI238220_hippocampus_microglia_HI_vs_control_1d
Cap1,2,DOWN,0,2,-0.49764026567819963,HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h;HIBI238220_hippocampus_microglia_HI_vs_control_3d
Mmp16,2,DOWN,0,2,-0.4987271929640208,HIBI23317_cortex_HI_vs_Sham_3h;HIBI236133_hippocampus_NEIL1KO_ipsi_vs_contra_6h
Lgi2,2,DOWN,0,2,-0.4995763366524688,HIBI236133_hippocampus_NEIL1KO_ipsi_vs_contra_3h;HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h
Csde1,2,DOWN,0,2,-0.5002999325283888,HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h;HIBI238220_hippocampus_microglia_HI_vs_control_3d
Sstr2,2,DOWN,0,2,-0.5006700990798558,HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_3h;HIBI236133_hippocampus_WT_ipsi_vs_contra_3h
Matr3,2,DOWN,0,2,-0.5006841546696565,HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h;HIBI238220_hippocampus_microglia_HI_vs_control_3d
Cstf1,2,DOWN,0,2,-0.5010619537984811,HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_3h;HIBI236133_hippocampus_WT_ipsi_vs_contra_3h
C2cd2l,2,DOWN,0,2,-0.5018271814465844,HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_3h;HIBI236133_hippocampus_WT_ipsi_vs_contra_3h
Napg,2,DOWN,0,2,-0.5021471982787045,HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h;HIBI236133_hippocampus_WT_ipsi_vs_contra_6h
Tsn,2,DOWN,0,2,-0.5027945475796106,HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h;HIBI238220_hippocampus_microglia_HI_vs_control_3d
Ripor2,2,DOWN,0,2,-0.5028671913751568,HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h;HIBI236133_hippocampus_WT_ipsi_vs_contra_3h
Exoc5,2,DOWN,0,2,-0.5029969354255917,HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h;HIBI236133_hippocampus_WT_ipsi_vs_contra_6h
Dazap2,2,DOWN,0,2,-0.5033977431057898,HIBI238220_hippocampus_microglia_HI_vs_control_1d;HIBI238220_hippocampus_microglia_HI_vs_control_3d
Dhdds,2,DOWN,0,2,-0.5042540868836394,HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_3h;HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h
Dab2ip,2,DOWN,0,2,-0.5055655490992512,HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_3h;HIBI236133_hippocampus_WT_ipsi_vs_contra_3h
Bpnt2,2,DOWN,0,2,-0.5078470240487647,HIBI236133_hippocampus_NEIL1KO_ipsi_vs_contra_3h;HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h
Neurl4,2,DOWN,0,2,-0.5093597812379764,HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_3h;HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h
Rc3h2,2,DOWN,0,2,-0.5103425727011954,HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h;HIBI236133_hippocampus_WT_ipsi_vs_contra_6h
Arf5,2,DOWN,0,2,-0.5119718809345178,HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_3h;HIBI238220_hippocampus_microglia_HI_vs_control_3d
Hk1,2,DOWN,0,2,-0.5138825747407232,HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_3h;HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h
Scamp1,2,DOWN,0,2,-0.5162254810745246,HIBI236133_hippocampus_NEIL1KO_ipsi_vs_contra_3h;HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h
Cyrib,2,DOWN,0,2,-0.5175377055489445,HIBI236133_hippocampus_NEIL1KO_ipsi_vs_contra_3h;HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h
Pum1,2,DOWN,0,2,-0.5179110082156759,HIBI236133_hippocampus_NEIL1KO_ipsi_vs_contra_3h;HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h
Mark4,2,DOWN,0,2,-0.5181483083241387,HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_3h;HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h
Erlin1,2,DOWN,0,2,-0.5207721655402953,HIBI236133_hippocampus_WT_ipsi_vs_contra_3h;HIBI236133_hippocampus_WT_ipsi_vs_contra_6h
Klhl36,2,UP,1,1,-0.5209932726161728,HIBI238220_hippocampus_microglia_HI_vs_control_1d;HIBI238220_hippocampus_microglia_HI_vs_control_3d
Mb21d2,2,DOWN,0,2,-0.522480072861403,HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_3h;HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h
Shisal1,2,DOWN,0,2,-0.5235210018431511,HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_3h;HIBI236133_hippocampus_WT_ipsi_vs_contra_3h
Trp53,2,DOWN,0,2,-0.5236445111855745,HIBI238220_hippocampus_microglia_HI_vs_control_1d;HIBI238220_hippocampus_microglia_HI_vs_control_3d
Nacc1,2,DOWN,0,2,-0.5246157413078603,HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_3h;HIBI236133_hippocampus_WT_ipsi_vs_contra_3h
Prepl,2,DOWN,0,2,-0.5254638805498066,HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h;HIBI236133_hippocampus_WT_ipsi_vs_contra_6h
Clec16a,2,DOWN,0,2,-0.5261801407700215,HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_3h;HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h
Frmpd3,2,DOWN,0,2,-0.5280120122817209,HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_3h;HIBI236133_hippocampus_WT_ipsi_vs_contra_3h
Grk2,2,DOWN,0,2,-0.5287072034559701,HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_3h;HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h
Ankrd34a,2,DOWN,0,2,-0.5288387716397347,HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_3h;HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h
Gm2792,2,DOWN,0,2,-0.5295833291829357,HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_3h;HIBI236133_hippocampus_WT_ipsi_vs_contra_3h
Gm2808,2,DOWN,0,2,-0.5297500638973514,HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_3h;HIBI236133_hippocampus_WT_ipsi_vs_contra_3h
Pcnx3,2,DOWN,0,2,-0.5315069102351568,HIBI236133_hippocampus_NEIL1KO_ipsi_vs_contra_6h;HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_3h
Plch2,2,DOWN,0,2,-0.5340061065574151,HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_3h;HIBI236133_hippocampus_WT_ipsi_vs_contra_6h
Clint1,2,DOWN,0,2,-0.5350186601933531,HIBI238220_hippocampus_microglia_HI_vs_control_1d;HIBI238220_hippocampus_microglia_HI_vs_control_3d
Ep400,2,DOWN,0,2,-0.5360291552769997,HIBI23317_cortex_HI_vs_Sham_3h;HIBI238220_hippocampus_microglia_HI_vs_control_1d
Mosmo,2,DOWN,0,2,-0.536175801120061,HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h;HIBI236133_hippocampus_WT_ipsi_vs_contra_6h
Myl12b,2,DOWN,0,2,-0.5363417361495671,HIBI238220_hippocampus_microglia_HI_vs_control_1d;HIBI238220_hippocampus_microglia_HI_vs_control_3d
Ldah,2,DOWN,0,2,-0.536650691731344,HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h;HIBI236133_hippocampus_WT_ipsi_vs_contra_6h
Zfyve9,2,DOWN,0,2,-0.5376669340061291,HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h;HIBI236133_hippocampus_WT_ipsi_vs_contra_3h
Rab5b,2,DOWN,0,2,-0.5385104538526955,HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h;HIBI238220_hippocampus_microglia_HI_vs_control_3d
Itfg1,2,DOWN,0,2,-0.541578075549694,HIBI236133_hippocampus_NEIL1KO_ipsi_vs_contra_3h;HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h
Lamtor1,2,DOWN,0,2,-0.5417757615474829,HIBI238220_hippocampus_microglia_HI_vs_control_1d;HIBI238220_hippocampus_microglia_HI_vs_control_3d
Gpx1,2,DOWN,0,2,-0.5419449788698828,HIBI238220_hippocampus_microglia_HI_vs_control_1d;HIBI238220_hippocampus_microglia_HI_vs_control_3d
Jazf1,2,DOWN,0,2,-0.5432135314346729,HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h;HIBI236133_hippocampus_WT_ipsi_vs_contra_6h
Rps6kb1,2,DOWN,0,2,-0.543650735106449,HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h;HIBI236133_hippocampus_WT_ipsi_vs_contra_6h
Gm5311,2,DOWN,0,2,-0.5463102341649018,HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_3h;HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h
Ralgapb,2,DOWN,0,2,-0.5464359581390585,HIBI236133_hippocampus_NEIL1KO_ipsi_vs_contra_3h;HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h
Xpo6,2,DOWN,0,2,-0.5488265514667565,HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_3h;HIBI238220_hippocampus_microglia_HI_vs_control_3d
Nat8l,2,DOWN,0,2,-0.5490543486410235,HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_3h;HIBI236133_hippocampus_WT_ipsi_vs_contra_3h
Spef1,2,DOWN,0,2,-0.5495472560760604,HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_3h;HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h
Hn1,2,DOWN,0,2,-0.5511327498046215,HIBI238220_hippocampus_microglia_HI_vs_control_1d;HIBI238220_hippocampus_microglia_HI_vs_control_3d
Sh3glb1,2,DOWN,0,2,-0.5512909406195117,HIBI238220_hippocampus_microglia_HI_vs_control_1d;HIBI238220_hippocampus_microglia_HI_vs_control_3d
Cnot7,2,DOWN,0,2,-0.5528566118042717,HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h;HIBI238220_hippocampus_microglia_HI_vs_control_1d
Ugcg,2,DOWN,0,2,-0.5531343235985249,HIBI236133_hippocampus_NEIL1KO_ipsi_vs_contra_3h;HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h
Phf20,2,DOWN,0,2,-0.5533560084044344,HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h;HIBI236133_hippocampus_WT_ipsi_vs_contra_6h
Ect2,2,UP,1,1,-0.5551805746638017,HIBI236133_hippocampus_WT_ipsi_vs_contra_3h;HIBI238220_hippocampus_microglia_HI_vs_control_1d
Cpne3,2,DOWN,0,2,-0.5554658811673443,HIBI238220_hippocampus_microglia_HI_vs_control_1d;HIBI238220_hippocampus_microglia_HI_vs_control_3d
Af251705,2,UP,1,1,-0.5557454053704187,HIBI238220_hippocampus_microglia_HI_vs_control_1d;HIBI238220_hippocampus_microglia_HI_vs_control_3d
Slc20a2,2,DOWN,0,2,-0.5562271694998184,HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_3h;HIBI236133_hippocampus_WT_ipsi_vs_contra_3h
Ate1,2,DOWN,0,2,-0.5571503835696818,HIBI236133_hippocampus_NEIL1KO_ipsi_vs_contra_6h;HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h
Fbxo31,2,DOWN,0,2,-0.5580751788516425,HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_3h;HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h
Zfp770,2,DOWN,0,2,-0.5587545862773862,HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h;HIBI236133_hippocampus_WT_ipsi_vs_contra_6h
Tia1,2,DOWN,0,2,-0.5607014835550551,HIBI23317_cortex_HI_vs_Sham_3h;HIBI236133_hippocampus_WT_ipsi_vs_contra_6h
Rtl6,2,DOWN,0,2,-0.5614481547580503,HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_3h;HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h
Wdr59,2,DOWN,0,2,-0.5631448796636205,HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_3h;HIBI236133_hippocampus_WT_ipsi_vs_contra_6h
Tcea1,2,DOWN,0,2,-0.56408945981408,HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h;HIBI238220_hippocampus_microglia_HI_vs_control_3d
Hsd17b4,2,DOWN,0,2,-0.5648312453044824,HIBI238220_hippocampus_microglia_HI_vs_control_1d;HIBI238220_hippocampus_microglia_HI_vs_control_3d
Tacc3,2,UP,1,1,-0.564940668285826,HIBI238220_hippocampus_microglia_HI_vs_control_1d;HIBI238220_hippocampus_microglia_HI_vs_control_3d
Tmem38a,2,DOWN,0,2,-0.56505722978223,HIBI236133_hippocampus_NEIL1KO_ipsi_vs_contra_6h;HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h
Bet1,2,DOWN,0,2,-0.5651900781311325,HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h;HIBI238220_hippocampus_microglia_HI_vs_control_3d
Rinl,2,DOWN,0,2,-0.5654686492507582,HIBI238220_hippocampus_microglia_HI_vs_control_1d;HIBI238220_hippocampus_microglia_HI_vs_control_3d
Bub1b,2,UP,1,1,-0.5657701271948725,HIBI238220_hippocampus_microglia_HI_vs_control_1d;HIBI238220_hippocampus_microglia_HI_vs_control_3d
Dctn5,2,DOWN,0,2,-0.5671444579048461,HIBI238220_hippocampus_microglia_HI_vs_control_1d;HIBI238220_hippocampus_microglia_HI_vs_control_3d
Nsmce3,2,DOWN,0,2,-0.5672791902197689,HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_3h;HIBI236133_hippocampus_WT_ipsi_vs_contra_3h
Ccdc127,2,DOWN,0,2,-0.5706051122900329,HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h;HIBI236133_hippocampus_WT_ipsi_vs_contra_6h
Rab9b,2,DOWN,0,2,-0.5737298163996796,HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h;HIBI236133_hippocampus_WT_ipsi_vs_contra_6h
Brsk2,2,DOWN,0,2,-0.5757003759553241,HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_3h;HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h
Tiam1,2,DOWN,0,2,-0.5760166742382955,HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_3h;HIBI236133_hippocampus_WT_ipsi_vs_contra_3h
Dapk1,2,DOWN,0,2,-0.5761344906550363,HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_3h;HIBI236133_hippocampus_WT_ipsi_vs_contra_3h
Eml4,2,DOWN,0,2,-0.5761495534564552,HIBI23317_cortex_HI_vs_Sham_3h;HIBI238220_hippocampus_microglia_HI_vs_control_3d
Tafa5,2,DOWN,0,2,-0.5772348890045507,HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_3h;HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h
Wbp2,2,DOWN,0,2,-0.5782180457557494,HIBI238220_hippocampus_microglia_HI_vs_control_1d;HIBI238220_hippocampus_microglia_HI_vs_control_3d
Tspyl5,2,DOWN,0,2,-0.5796280186939482,HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_3h;HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h
Srr,2,DOWN,0,2,-0.5798172126084911,HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h;HIBI236133_hippocampus_WT_ipsi_vs_contra_6h
Brsk1,2,DOWN,0,2,-0.5799667567095481,HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_3h;HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h
1110059g10rik,2,DOWN,0,2,-0.5800695196734676,HIBI236133_hippocampus_WT_ipsi_vs_contra_6h;HIBI238220_hippocampus_microglia_HI_vs_control_3d
Dmxl1,2,DOWN,0,2,-0.5803405777909463,HIBI236133_hippocampus_WT_ipsi_vs_contra_3h;HIBI236133_hippocampus_WT_ipsi_vs_contra_6h
Pds5b,2,DOWN,0,2,-0.5804550918153204,HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h;HIBI238220_hippocampus_microglia_HI_vs_control_3d
Rimkla,2,DOWN,0,2,-0.5813393837449947,HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h;HIBI236133_hippocampus_WT_ipsi_vs_contra_3h
Cul5,2,DOWN,0,2,-0.5831847580279836,HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h;HIBI236133_hippocampus_WT_ipsi_vs_contra_6h
Lmln,2,DOWN,0,2,-0.5839468005026616,HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h;HIBI236133_hippocampus_WT_ipsi_vs_contra_6h
Cdh20,2,DOWN,0,2,-0.5840368682533414,HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_3h;HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h
Nek2,2,UP,1,1,-0.5842122936295875,HIBI238220_hippocampus_microglia_HI_vs_control_1d;HIBI238220_hippocampus_microglia_HI_vs_control_3d
Skp1,2,DOWN,0,2,-0.5844786517841518,HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h;HIBI236133_hippocampus_WT_ipsi_vs_contra_6h
Rasal1,2,DOWN,0,2,-0.5848655920512114,HIBI236133_hippocampus_NEIL1KO_ipsi_vs_contra_6h;HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h
Smim10l2a,2,DOWN,0,2,-0.5849480919564254,HIBI236133_hippocampus_NEIL1KO_ipsi_vs_contra_3h;HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h
Sik3,2,DOWN,0,2,-0.5855758613021642,HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_3h;HIBI236133_hippocampus_WT_ipsi_vs_contra_3h
Insyn1,2,DOWN,0,2,-0.5866622038025211,HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_3h;HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h
Sv2c,2,DOWN,0,2,-0.5875200779399217,HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_3h;HIBI236133_hippocampus_WT_ipsi_vs_contra_3h
5031439g07rik,2,DOWN,0,2,-0.5875740988418414,HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_3h;HIBI236133_hippocampus_WT_ipsi_vs_contra_3h
Zhx2,2,DOWN,0,2,-0.587589941213972,HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_3h;HIBI236133_hippocampus_WT_ipsi_vs_contra_3h
Slc25a11,2,DOWN,0,2,-0.5877550555208255,HIBI238220_hippocampus_microglia_HI_vs_control_1d;HIBI238220_hippocampus_microglia_HI_vs_control_3d
Map2k6,2,DOWN,0,2,-0.5879985496293623,HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_3h;HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h
Gid8,2,DOWN,0,2,-0.5881111158620769,HIBI238220_hippocampus_microglia_HI_vs_control_1d;HIBI238220_hippocampus_microglia_HI_vs_control_3d
Pyroxd2,2,UP,1,1,-0.5886040414397873,HIBI238220_hippocampus_microglia_HI_vs_control_1d;HIBI238220_hippocampus_microglia_HI_vs_control_3d
Tmtc1,2,DOWN,0,2,-0.5892236392039498,HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_3h;HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h
Mtmr7,2,DOWN,0,2,-0.5911191921344958,HIBI236133_hippocampus_NEIL1KO_ipsi_vs_contra_3h;HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h
Ube3b,2,DOWN,0,2,-0.5928536932037796,HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_3h;HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h
Krt18,2,UP,1,1,-0.5930145670516251,HIBI236133_hippocampus_NEIL1KO_ipsi_vs_contra_6h;HIBI238220_hippocampus_microglia_HI_vs_control_3d
Ccndbp1,2,DOWN,0,2,-0.5934933652264239,HIBI238220_hippocampus_microglia_HI_vs_control_1d;HIBI238220_hippocampus_microglia_HI_vs_control_3d
Neto2,2,DOWN,0,2,-0.595600095962868,HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h;HIBI236133_hippocampus_WT_ipsi_vs_contra_3h
Ube2n,2,DOWN,0,2,-0.5975052348975921,HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h;HIBI238220_hippocampus_microglia_HI_vs_control_3d
Taz,2,DOWN,0,2,-0.5998389391069032,HIBI236133_hippocampus_WT_ipsi_vs_contra_6h;HIBI238220_hippocampus_microglia_HI_vs_control_1d
Hmga2-ps1,2,DOWN,0,2,-0.5999744406928987,HIBI238220_hippocampus_microglia_HI_vs_control_1d;HIBI238220_hippocampus_microglia_HI_vs_control_3d
Nectin3,2,DOWN,0,2,-0.6006304993694456,HIBI23317_cortex_HI_vs_Sham_3h;HIBI236133_hippocampus_NEIL1KO_ipsi_vs_contra_6h
Itm2b,2,UP,1,1,-0.6007934233437977,HIBI23317_cortex_HI_vs_Sham_3h;HIBI238220_hippocampus_microglia_HI_vs_control_1d
Rnf13,2,DOWN,0,2,-0.6010912511192606,HIBI238220_hippocampus_microglia_HI_vs_control_1d;HIBI238220_hippocampus_microglia_HI_vs_control_3d
Stim1,2,DOWN,0,2,-0.6013742826002333,HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h;HIBI238220_hippocampus_microglia_HI_vs_control_1d
Nipbl,2,DOWN,0,2,-0.6027019704182014,HIBI23317_cortex_HI_vs_Sham_3h;HIBI238220_hippocampus_microglia_HI_vs_control_1d
Ccdc85b,2,DOWN,0,2,-0.6027224148425657,HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_3h;HIBI238220_hippocampus_microglia_HI_vs_control_3d
Kifc2,2,DOWN,0,2,-0.6030907855833076,HIBI236133_hippocampus_NEIL1KO_ipsi_vs_contra_6h;HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_3h
Gm14296,2,DOWN,0,2,-0.6036955515455062,HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h;HIBI236133_hippocampus_WT_ipsi_vs_contra_6h
Ss18,2,DOWN,0,2,-0.605970662972307,HIBI238220_hippocampus_microglia_HI_vs_control_1d;HIBI238220_hippocampus_microglia_HI_vs_control_3d
Mtx3,2,DOWN,0,2,-0.6067587951781572,HIBI236133_hippocampus_NEIL1KO_ipsi_vs_contra_6h;HIBI236133_hippocampus_WT_ipsi_vs_contra_6h
Tacc1,2,DOWN,0,2,-0.6077827972234915,HIBI238220_hippocampus_microglia_HI_vs_control_1d;HIBI238220_hippocampus_microglia_HI_vs_control_3d
Zfp362,2,DOWN,0,2,-0.607957842691083,HIBI23317_cortex_HI_vs_Sham_3h;HIBI238220_hippocampus_microglia_HI_vs_control_1d
Gm5124,2,DOWN,0,2,-0.608834312434972,HIBI236133_hippocampus_NEIL1KO_ipsi_vs_contra_3h;HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h
Plppr2,2,DOWN,0,2,-0.6113218589551721,HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_3h;HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h
Ttc13,2,DOWN,0,2,-0.6134209850462486,HIBI236133_hippocampus_NEIL1KO_ipsi_vs_contra_6h;HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h
Gltp,2,DOWN,0,2,-0.6146374814269137,HIBI238220_hippocampus_microglia_HI_vs_control_1d;HIBI238220_hippocampus_microglia_HI_vs_control_3d
Cacna1i,2,DOWN,0,2,-0.6149563265186195,HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_3h;HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h
Znrf2,2,DOWN,0,2,-0.6154310327090808,HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h;HIBI236133_hippocampus_WT_ipsi_vs_contra_6h
Myrip,2,DOWN,0,2,-0.6160679364185446,HIBI236133_hippocampus_NEIL1KO_ipsi_vs_contra_6h;HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_3h
Pcdh8,2,DOWN,0,2,-0.6169558012744467,HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h;HIBI236133_hippocampus_WT_ipsi_vs_contra_3h
Enpp5,2,DOWN,0,2,-0.6175119919842773,HIBI236133_hippocampus_NEIL1KO_ipsi_vs_contra_6h;HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h
Ptplad2,2,UP,1,1,-0.6179891476490088,HIBI238220_hippocampus_microglia_HI_vs_control_1d;HIBI238220_hippocampus_microglia_HI_vs_control_3d
Gm20300,2,DOWN,0,2,-0.6205639218125896,HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h;HIBI236133_hippocampus_WT_ipsi_vs_contra_6h
Akt1,2,DOWN,0,2,-0.6213314275048448,HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_3h;HIBI238220_hippocampus_microglia_HI_vs_control_1d
Hmox2,2,DOWN,0,2,-0.6222925600416815,HIBI238220_hippocampus_microglia_HI_vs_control_1d;HIBI238220_hippocampus_microglia_HI_vs_control_3d
Klhl9,2,DOWN,0,2,-0.6230360308108271,HIBI236133_hippocampus_NEIL2KO_ipsi_vs_contra_6h;HIBI238220_hippocampus_microglia_HI_vs_control_1d
